#IDCONCEPTO,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOCONC,CLAVEESPEC,NOMCONCEPT,Inicial,Modifica,Actual,DRAnul,DRCanc,DROtrasAnul,DRNeto,DR,OI,I,DevI,INeto,Saldo,Deudores,% DR s/ Prev,% I Neto s/ DR
3591.0,2018.0,,,,13009,,IAE FRACCIONAMIENTOS,0.0,0.0,0.0,2127.92,0.0,2127.92,4787.95,6915.87,0.0,1063.96,0.0,1063.96,-4787.95,3723.99,0.0,22.2216188557
3526.0,2018.0,,,,29000,,I.C.I.O,1370000.0,0.0,1370000.0,21484.1,0.0,21484.1,862604.55,884088.65,0.0,652761.7,0.0,652761.7,507395.45,209842.85,62.9638357664,75.6733430168
3592.0,2018.0,,,,29009,,ICIO FRACCIONAMIENTOS,0.0,0.0,0.0,0.0,0.0,0.0,13102.87,13102.87,0.0,13102.87,0.0,13102.87,-13102.87,9.09494701773e-13,0.0,100.0
3527.0,2018.0,,,,30000,,ABASTECIMIENTO AGUA,2380000.0,1033679.75,3413679.75,0.0,0.0,0.0,3413679.75,3413679.75,0.0,3150756.96,0.0,3150756.96,0.0,262922.79,100.0,92.2979655605
3528.0,2018.0,,,,30200,,RECOGIDA BASURAS,791000.0,0.0,791000.0,11836.37,0.0,11836.37,799815.74,811652.11,0.0,705802.16,3762.63,702039.53,-8815.74,97776.21,101.114505689,87.7751580633
3593.0,2018.0,,,,30209,,RESIDUOS FRACCIONAMIENTOS,0.0,0.0,0.0,5495.11,0.0,5495.11,8655.31,14150.42,0.0,4459.7,0.0,4459.7,-8655.31,4195.61,0.0,51.5255952704
3523.0,2018.0,,,,32100,,LIC. UBANISTICAS,93000.0,0.0,93000.0,4629.15,0.0,4629.15,123667.91,128297.06,0.0,100317.36,533.65,99783.71,-30667.91,23884.2,132.976247312,80.6868249007
3594.0,2018.0,,,,32109,,TASA LIC.OBRAS FRACCIONAMIENTOS,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,49.02,0.0,49.02,-90.0,40.98,0.0,54.4666666667
3529.0,2018.0,,,,32300,,OTROS SERVICIOS URB. LICENCIAS DE ACTIVIDAD,14000.0,0.0,14000.0,288.02,0.0,288.02,14966.54,15254.56,0.0,13008.44,0.0,13008.44,-966.54,1958.1,106.903857143,86.9168157771
3595.0,2018.0,,,,32309,,LIC.APERTURA FRACCIONAMIENTOS,0.0,0.0,0.0,0.0,0.0,0.0,10.22,10.22,0.0,10.22,0.0,10.22,-10.22,0.0,0.0,100.0
3530.0,2018.0,,,,32500,,TASA EXPEDICION DOCUMENTOS,34000.0,0.0,34000.0,492.0,0.0,492.0,42618.46,43110.46,0.0,41109.84,335.0,40774.84,-8618.46,1843.62,125.348411765,95.6741280656
3626.0,2018.0,,,,32509,,EXPED.DOC. FVA,0.0,0.0,0.0,27.0,0.0,27.0,109.0,136.0,0.0,82.0,0.0,82.0,-109.0,27.0,0.0,75.2293577982
3531.0,2018.0,,,,32600,,TASA RETIRADA VEHICULOS,14000.0,0.0,14000.0,124.26,0.0,124.26,21123.69,21247.95,0.0,21094.95,124.26,20970.69,-7123.69,153.0,150.8835,99.2756947295
3532.0,2018.0,,,,33100,,VADO VEHICULOS,73000.0,0.0,73000.0,632.5,0.0,632.5,73148.61,73781.11,0.0,68290.91,64.8,68226.11,-148.61,4922.5,100.203575342,93.2705488184
3599.0,2018.0,,,,33109,,VADOS FVA,0.0,0.0,0.0,0.0,0.0,0.0,193.7,193.7,0.0,132.0,0.0,132.0,-193.7,61.7,0.0,68.1466184822
3533.0,2018.0,,,,33200,,"OCUP.VIA MERCADO,",68000.0,0.0,68000.0,4458.85,0.0,4458.85,69563.78,74022.63,0.0,46654.32,0.0,46654.32,-1563.78,22909.46,102.299676471,67.0669707713
3534.0,2018.0,,,,33201,,TASA QUIOSCOS Y PUESTOS,1000.0,0.0,1000.0,1026.04,0.0,1026.04,13175.51,14201.55,0.0,9749.85,0.0,9749.85,-12175.51,3425.66,1317.551,73.9997920384
3544.0,2018.0,,,,33203,,PLAZA ABASTOS,17000.0,0.0,17000.0,0.0,0.0,0.0,16726.8,16726.8,0.0,9873.9,0.0,9873.9,273.2,6852.9,98.3929411765,59.030418251
3597.0,2018.0,,,,33209,,OCUP.SUELO VUELO FRACCIONAMIENTOS,0.0,0.0,0.0,321.51,0.0,321.51,1230.75,1552.26,0.0,970.35,0.0,970.35,-1230.75,260.4,0.0,78.8421694089
3600.0,2018.0,,,,33210,,QUIOSCOS Y PUESTOS FVA,0.0,0.0,0.0,252.68,0.0,252.68,252.68,505.36,0.0,0.0,0.0,0.0,-252.68,252.68,0.0,0.0
3535.0,2018.0,,,,33301,,EMPRESA DISTRIBUIDORA SERVICIOS(IBERDR. Y GAS),608000.0,0.0,608000.0,1.26,0.0,1.26,577156.37,577157.63,0.0,558272.97,0.0,558272.97,30843.63,18883.4,94.9270345395,96.7282003662
3536.0,2018.0,,,,33400,,TASA APERTURA ZANJAS Y ESCOMBROS,16000.0,0.0,16000.0,0.0,0.0,0.0,3884.98,3884.98,0.0,3884.98,0.0,3884.98,12115.02,-8.52651282912e-14,24.281125,100.0
3537.0,2018.0,,,,33500,,MESAS Y SILLAS,11000.0,0.0,11000.0,1576.85,0.0,1576.85,15253.04,16829.89,0.0,11927.84,0.0,11927.84,-4253.04,3325.2,138.664,78.1997555897
3603.0,2018.0,,,,33509,,MESAS SILLAS FVA,0.0,0.0,0.0,158.76,0.0,158.76,295.28,454.04,0.0,0.0,0.0,0.0,-295.28,295.28,0.0,0.0
3554.0,2018.0,,,,33600,,PUESTOS DE LA FERIA Y OTROS,17000.0,0.0,17000.0,0.0,0.0,0.0,14832.9,14832.9,0.0,13369.4,0.0,13369.4,2167.1,1463.5,87.2523529412,90.133419628
3538.0,2018.0,,,,33800,,COMPENSACION TELEFONICA ESPAÑA S.A.,54000.0,0.0,54000.0,0.0,0.0,0.0,63331.84,63331.84,0.0,63331.84,0.0,63331.84,-9331.84,0.0,117.281185185,100.0
3564.0,2018.0,,,,33900,,TASA PLACA VADOS,1000.0,0.0,1000.0,0.0,0.0,0.0,980.5,980.5,0.0,980.5,0.0,980.5,19.5,0.0,98.05,100.0
3521.0,2018.0,,,,34000,,AYUDA A DOMICILIO (SAD),35000.0,0.0,35000.0,80.5,0.0,80.5,2093.5,2174.0,0.0,1510.5,56.0,1454.5,32906.5,639.0,5.98142857143,69.4769524719
3656.0,2018.0,,,,34001,,AYUDA A DOMICILIO PERSONAS DEPEND. (SAAD),0.0,0.0,0.0,0.0,0.0,0.0,47772.44,47772.44,0.0,37845.4,0.0,37845.4,-47772.44,9927.04,0.0,79.2201528748
3565.0,2018.0,,,,34100,,CENTRO DE ESTANCIAS DIURNAS,46000.0,0.0,46000.0,0.0,0.0,0.0,36343.45,36343.45,0.0,29906.01,0.0,29906.01,9656.55,6437.44,79.0075,82.2872071859
3566.0,2018.0,,,,34101,,TELEASISTENCIA,16000.0,0.0,16000.0,50.0,0.0,50.0,14745.1,14795.1,0.0,12176.6,0.0,12176.6,1254.9,2568.5,92.156875,82.5806539121
3605.0,2018.0,,,,34109,,C.E DIURNAS FVA,0.0,0.0,0.0,41.94,0.0,41.94,892.75,934.69,0.0,100.0,0.0,100.0,-892.75,792.75,0.0,11.2013441613
3567.0,2018.0,,,,34200,,P.P. ESCUELA INFANTIL,220000.0,0.0,220000.0,6052.54,0.0,6052.54,194707.16,200759.7,0.0,158399.32,2173.54,156225.78,25292.84,38481.38,88.5032545455,80.2362789329
3568.0,2018.0,,,,34201,,CUOTAS ESCUELA DE MUSICA,35000.0,0.0,35000.0,102.0,0.0,102.0,42008.0,42110.0,0.0,37632.0,0.0,37632.0,-7008.0,4376.0,120.022857143,89.5829365835
3561.0,2018.0,,,,34202,,CUOTAS EDUCAVERANO,23000.0,0.0,23000.0,295.0,0.0,295.0,29002.5,29297.5,0.0,29297.5,295.0,29002.5,-6002.5,0.0,126.097826087,100.0
3569.0,2018.0,,,,34203,,"PROGRAMA ""UN RATITO MAS""",20000.0,32697.09,52697.09,481.0,0.0,481.0,36164.5,36645.5,0.0,21171.0,104.0,21067.0,16532.59,15097.5,68.6271291261,58.2532594119
3555.0,2018.0,,,,34204,,CURSOS MANIPULADOR ALIMENTOS,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3579.0,2018.0,,,,34205,,PROXIMIDAD,0.0,0.0,0.0,12.0,0.0,12.0,47.76,59.76,0.0,47.76,0.0,47.76,-47.76,0.0,0.0,100.0
3606.0,2018.0,,,,34209,,E.INFANTIL FVA,0.0,0.0,0.0,723.89,0.0,723.89,283.72,1007.61,0.0,92.5,0.0,92.5,-283.72,191.22,0.0,32.6025659101
3607.0,2018.0,,,,34211,,E.MUSICA FVA,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,0.0,30.0,-30.0,0.0,0.0,100.0
3609.0,2018.0,,,,34213,,UN RATITO MAS FVA,0.0,0.0,0.0,8.0,0.0,8.0,40.0,48.0,0.0,0.0,0.0,0.0,-40.0,40.0,0.0,0.0
3611.0,2018.0,,,,34215,,PROXIMIDAD FVA,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,-12.0,0.0,0.0,100.0
3570.0,2018.0,,,,34300,,ESCUELAS DEPORTIVAS,222000.0,0.0,222000.0,30342.19,0.0,30342.19,192491.37,222833.56,0.0,185459.84,4801.88,180657.96,29508.63,11833.41,86.7078243243,93.8524984263
3571.0,2018.0,,,,34301,,OTRAS INSTALACIONES,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
3572.0,2018.0,,,,34302,,INSTALACIONES DEPORTIVAS,79000.0,0.0,79000.0,126.43,0.0,126.43,59256.16,59382.59,0.0,59382.59,126.43,59256.16,19743.84,-9.37916411203e-13,75.0077974684,100.0
3547.0,2018.0,,,,34303,,P.P. PARKING MUNICIPAL,62000.0,0.0,62000.0,1.0,0.0,1.0,73476.28,73477.28,0.0,73477.28,1.0,73476.28,-11476.28,-9.09494701773e-13,118.510129032,100.0
3573.0,2018.0,,,,34304,,HUERTOS ECOLOGICOS,5000.0,0.0,5000.0,0.0,0.0,0.0,5752.0,5752.0,0.0,4136.0,0.0,4136.0,-752.0,1616.0,115.04,71.9054242003
3627.0,2018.0,,,,34305,,HUERTOS ECOLOGICOS FVA,0.0,0.0,0.0,12.68,0.0,12.68,48.0,60.68,0.0,0.0,0.0,0.0,-48.0,48.0,0.0,0.0
3574.0,2018.0,,,,34400,,"TAQUILLA MUSICA, CINE",2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0
3575.0,2018.0,,,,34401,,TAQUILLA TEATRO,17000.0,0.0,17000.0,0.0,0.0,0.0,8330.0,8330.0,0.0,8330.0,0.0,8330.0,8670.0,0.0,49.0,100.0
3559.0,2018.0,,,,34402,,TALLERES ,9000.0,0.0,9000.0,160.0,0.0,160.0,4206.0,4366.0,0.0,4206.0,100.0,4106.0,4794.0,100.0,46.7333333333,97.6224441274
3580.0,2018.0,,,,34404,,VISITAS GUIADAS,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
3681.0,2018.0,,,,34405,,TALLERES TIEMPO LIBRE Mº AMBIENTE,0.0,0.0,0.0,0.0,0.0,0.0,1677.0,1677.0,0.0,1677.0,0.0,1677.0,-1677.0,0.0,0.0,100.0
3628.0,2018.0,,,,34409,,TALLERES FVA,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0,0.0,10.0,-20.0,10.0,0.0,50.0
3548.0,2018.0,,,,34701,,ENLACES MATRIMONIALES,1000.0,0.0,1000.0,0.0,0.0,0.0,1575.0,1575.0,0.0,1575.0,0.0,1575.0,-575.0,0.0,157.5,100.0
3630.0,2018.0,,,,35000,,COMP.ZONA 17-01,0.0,0.0,0.0,0.0,0.0,0.0,25608.54,25608.54,0.0,21858.54,0.0,21858.54,-25608.54,3750.0,0.0,85.3564474976
3687.0,2018.0,,,,35009,,COMP. ZONA 17-01 FRACCIONAMIENTOS,0.0,0.0,0.0,0.0,0.0,0.0,2628.43,2628.43,0.0,2102.77,0.0,2102.77,-2628.43,525.66,0.0,80.0009891837
3583.0,2018.0,,,,38900,,REINTEGROS DE EJERCICIOS CERRADOS,0.0,0.0,0.0,0.0,0.0,0.0,4054.59,4054.59,0.0,4054.59,0.0,4054.59,-4054.59,0.0,0.0,100.0
3517.0,2018.0,,,,39100,,MULTAS INFRACCIONES URBANISTICAS,122000.0,0.0,122000.0,14718.91,0.0,14718.91,171334.76,186053.67,0.0,28886.96,0.0,28886.96,-49334.76,142447.8,140.438327869,16.8599529949
3612.0,2018.0,,,,39109,,INFRACCION URB FVA,0.0,0.0,0.0,7699.34,0.0,7699.34,96628.77,104328.11,0.0,22802.68,0.0,22802.68,-96628.77,73826.09,0.0,23.5982306305
3539.0,2018.0,,,,39120,,MULTAS CIRCULACION,99000.0,0.0,99000.0,23600.31,0.0,23600.31,236067.36,259667.67,0.0,165775.12,480.9,165294.22,-137067.36,70773.14,238.451878788,70.0199383769
3581.0,2018.0,,,,39121,,SANCIONES RADAR,5000.0,1500.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0
3613.0,2018.0,,,,39129,,MULTAS FVA,0.0,0.0,0.0,222.0,0.0,222.0,4210.12,4432.12,0.0,563.85,0.0,563.85,-4210.12,3646.27,0.0,13.3927298984
3540.0,2018.0,,,,39190,,OTRAS MULTAS Y SANCIONES,60000.0,0.0,60000.0,17373.24,0.0,17373.24,150202.23,167575.47,0.0,56649.91,645.29,56004.62,-90202.23,94197.61,250.33705,37.2861441538
3614.0,2018.0,,,,39199,,OTRAS MULTAS FVA,0.0,0.0,0.0,51.52,0.0,51.52,7091.58,7143.1,0.0,1803.36,0.0,1803.36,-7091.58,5288.22,0.0,25.4295939692
3541.0,2018.0,,,,39210,,RECARGO EJECUTIVO Y COSTAS,123000.0,0.0,123000.0,0.0,0.0,0.0,186652.49,186652.49,0.0,186652.49,0.0,186652.49,-63652.49,0.0,151.74999187,100.0
3518.0,2018.0,,,,39300,,INTERESES DE DEMORA,193000.0,0.0,193000.0,2.96,0.0,2.96,120949.75,120952.71,0.0,82549.82,0.0,82549.82,72050.25,38399.93,62.6682642487,68.251335782
3616.0,2018.0,,,,39309,,INTERESES DE DEMORA FVA,0.0,0.0,0.0,0.0,0.0,0.0,20.4,20.4,0.0,18.66,0.0,18.66,-20.4,1.74,0.0,91.4705882353
3549.0,2018.0,,,,39600,,ACTUACIONES URBANISTICAS,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
3659.0,2018.0,,,,39610,,CUOTAS URBANIZ.. U.A. Bº. LOS DOLORES-BORDE PRAICO,0.0,109178.97,109178.97,0.0,0.0,0.0,34465.92,34465.92,0.0,34465.92,0.0,34465.92,74713.05,0.0,31.5682772974,100.0
3651.0,2018.0,,,,39709,,APROVECHAMIENTOS URBANISTICOS FVA,0.0,0.0,0.0,0.0,0.0,0.0,10886.64,10886.64,0.0,10886.64,0.0,10886.64,-10886.64,0.0,0.0,100.0
3550.0,2018.0,,,,39900,,RECURSOS EVENTUALES,1000.0,0.0,1000.0,31.08,0.0,31.08,712669.16,712700.24,0.0,712669.16,0.0,712669.16,-711669.16,0.0,71266.916,100.0
3617.0,2018.0,,,,39901,,RECURSOS EVENTUALES FVA,0.0,0.0,0.0,122.95,0.0,122.95,211.74,334.69,0.0,31.08,0.0,31.08,-211.74,180.66,0.0,14.6783791442
3625.0,2018.0,,,,39902,,EJECUCION DE FIANZAS,0.0,0.0,0.0,0.0,0.0,0.0,117.37,117.37,0.0,117.37,0.0,117.37,-117.37,0.0,0.0,100.0
3551.0,2018.0,,,,39904,,EJECUCIONES SUBSIDIARIAS,2.0,2685.6,2687.6,4495.53,0.0,4495.53,24981.87,29477.4,0.0,24911.67,0.0,24911.67,-22294.27,70.2,929.523366572,99.7189962161
3683.0,2018.0,,,,39907,,No usar. es de 2017,0.0,5984.96,5984.96,0.0,0.0,0.0,5984.96,5984.96,0.0,5984.96,0.0,5984.96,0.0,0.0,100.0,100.0
3693.0,2018.0,,,,39908,,EJECUCIONES SUBSIDIARIAS 2018 (B.M.N.),1.0,219215.77,219216.77,0.0,0.0,0.0,219215.77,219215.77,0.0,219215.77,0.0,219215.77,1.0,0.0,99.9995438305,100.0
3618.0,2018.0,,,,39909,,EJECUCIONES SUBSID.FVA,0.0,0.0,0.0,0.0,0.0,0.0,4410.38,4410.38,0.0,4314.81,0.0,4314.81,-4410.38,95.57,0.0,97.8330665385
3519.0,2018.0,,,,42000,,PARTICIPACION TRIBUTOS ESTADO (F.N.C.M.),4000000.0,0.0,4000000.0,181896.92,0.0,181896.92,3594539.42,3776436.34,0.0,3776436.34,181896.92,3594539.42,405460.58,0.0,89.8634855,100.0
3660.0,2018.0,,,,42005,,ARQUEOLOGIA Y ARQUITEC.DEL AGUA. I FASE,0.0,118018.11,118018.11,0.0,0.0,0.0,118018.11,118018.11,0.0,118018.11,0.0,118018.11,0.0,0.0,100.0,100.0
3867.0,2018.0,,,,42006,,ARQUEOLOGIA Y ARQUITEC. DEL AGUA. II FASE,0.0,60000.0,60000.0,0.0,0.0,0.0,60000.0,60000.0,0.0,60000.0,0.0,60000.0,0.0,0.0,100.0,100.0
3562.0,2018.0,,,,42020,,COMPENSACION IAE,124000.0,0.0,124000.0,11015.27,0.0,11015.27,205212.81,216228.08,0.0,216228.08,11015.27,205212.81,-81212.81,0.0,165.494201613,100.0
3859.0,2018.0,,,,42090,,SUBVENCION MTO JUZGADOS,0.0,0.0,0.0,0.0,0.0,0.0,4541.0,4541.0,0.0,4541.0,0.0,4541.0,-4541.0,0.0,0.0,100.0
3705.0,2018.0,,,,42101,,MANT. ESPAC. PUBL. 2018 1ª Y 2ª FASE. CONSEJ. COMA,0.0,130753.44,130753.44,0.0,0.0,0.0,130753.44,130753.44,0.0,130753.44,0.0,130753.44,0.0,0.0,100.0,100.0
3556.0,2018.0,,,,45002,,C.ATENCION TEMPRANA Y C. OCUPACIONAL,52134.0,0.0,52134.0,0.0,0.0,0.0,52134.0,52134.0,0.0,52134.0,0.0,52134.0,0.0,0.0,100.0,100.0
3542.0,2018.0,,,,45003,,MTO CENTRO DIA DISCAPACITADOS,234499.0,0.0,234499.0,0.0,0.0,0.0,107099.88,107099.88,0.0,107099.88,0.0,107099.88,127399.12,0.0,45.6717853807,100.0
3543.0,2018.0,,,,45004,,ATENCION PRIMARIA S.S.P.BASICAS.DEPENDENCIAS.INCLU,236462.0,0.0,236462.0,0.0,0.0,0.0,272492.0,272492.0,0.0,272492.0,0.0,272492.0,-36030.0,0.0,115.237120552,100.0
3576.0,2018.0,,,,45005,,AYUDA A DOMICILIO PERSONAS DEPENDIENTES,163782.08,0.0,163782.08,0.0,0.0,0.0,165313.38,165313.38,0.0,165313.38,0.0,165313.38,-1531.3,0.0,100.934961871,100.0
3679.0,2018.0,,,,45006,,PROGRAMA DEPENDENCIAS,18680.0,15051.0,33731.0,0.0,0.0,0.0,15051.0,15051.0,0.0,15051.0,0.0,15051.0,18680.0,0.0,44.6206753432,100.0
3695.0,2018.0,,,,45007,,PERSONAL PUNTO ATENCION ESPECIALIZADO CAVI,39881.71,0.0,39881.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39881.71,0.0,0.0,0.0
3698.0,2018.0,,,,45008,,ACTUACIONES DE APOYO A LA FAMILIA E INFANCIA,0.0,0.0,0.0,0.0,0.0,0.0,7669.71,7669.71,0.0,7669.71,0.0,7669.71,-7669.71,0.0,0.0,100.0
3702.0,2018.0,,,,45009,,"CONCILIACION DE LA VIDA PERSONAL, LABORAL Y FAMILI",0.0,0.0,0.0,0.0,0.0,0.0,8808.0,8808.0,0.0,8808.0,0.0,8808.0,-8808.0,0.0,0.0,100.0
3545.0,2018.0,,,,45012,,CTRO DE DIA MAYORES,247665.0,0.0,247665.0,0.0,0.0,0.0,240709.55,240709.55,0.0,240709.55,0.0,240709.55,6955.45,0.0,97.1915894454,100.0
3857.0,2018.0,,,,45013,,LUCHA CONTRA LA POBREZA ENERGETICA. 2018,0.0,15092.1,15092.1,0.0,0.0,0.0,15092.1,15092.1,0.0,15092.1,0.0,15092.1,0.0,0.0,100.0,100.0
3701.0,2018.0,,,,45015,,SUBVENCION CAVI,0.0,0.0,0.0,0.0,0.0,0.0,18479.83,18479.83,0.0,18479.83,0.0,18479.83,-18479.83,0.0,0.0,100.0
3636.0,2018.0,,,,45050,,SERVICIOS GARANTIA JUVENIL,0.0,0.0,0.0,3459.16,0.0,3459.16,4391.58,7850.74,0.0,7850.74,3459.16,4391.58,-4391.58,0.0,0.0,100.0
3694.0,2018.0,,,,45051,,CURSO OPERAC. AUX.SERV.ADMTVO. 2013,0.0,0.0,0.0,1275.01,0.0,1275.01,-1275.01,0.0,0.0,0.0,1275.01,-1275.01,1275.01,0.0,0.0,100.0
3700.0,2018.0,,,,45052,,PROGRAMA MIXTO DE EMPLEO 2014,0.0,0.0,0.0,18107.49,0.0,18107.49,-18107.49,0.0,0.0,0.0,18107.49,-18107.49,18107.49,0.0,0.0,100.0
3557.0,2018.0,,,,45054,,PLAN SEGURIDAD CIUDADANA UESCARM,300000.0,0.0,300000.0,0.0,0.0,0.0,300000.0,300000.0,0.0,300000.0,0.0,300000.0,0.0,0.0,100.0,100.0
3677.0,2018.0,,,,45055,,CURSO OPERAC. AUXILIARES DE SERV. ADMTVOS. AC-2017,0.0,25740.0,25740.0,0.0,0.0,0.0,15444.0,15444.0,0.0,15444.0,0.0,15444.0,10296.0,0.0,60.0,100.0
3692.0,2018.0,,,,45056,,FUNCIONAMIENTO CENTRO LOCAL EMPLEO,0.0,0.0,0.0,28569.92,0.0,28569.92,-28569.92,0.0,0.0,0.0,28569.92,-28569.92,28569.92,0.0,0.0,100.0
3552.0,2018.0,,,,45058,,INTERESES CAMPO DE FUTBOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858.0,2018.0,,,,45060,,PLAN INFOMUR,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,6000.0,0.0,6000.0,-6000.0,0.0,0.0,100.0
3577.0,2018.0,,,,47000,,CONVENIO ECOEMBES,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3546.0,2018.0,,,,47002,,COLABORACION EMPRESAS,1.0,0.0,1.0,0.0,0.0,0.0,3975.0,3975.0,0.0,3650.0,0.0,3650.0,-3974.0,325.0,397500.0,91.8238993711
3706.0,2018.0,,,,47003,,COMIDA ANIVERSARIO PIT,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,0.0,1280.0,0.0,1280.0,-1280.0,0.0,0.0,100.0
3563.0,2018.0,,,,47004,,COLABORACIONES P.I.T.,1.0,0.0,1.0,0.0,0.0,0.0,2820.0,2820.0,0.0,2820.0,0.0,2820.0,-2819.0,0.0,282000.0,100.0
3578.0,2018.0,,,,48000,,ACTIVIDADES DIA DE LA MUJER,1.0,4748.0,4749.0,0.0,0.0,0.0,7346.0,7346.0,0.0,7346.0,0.0,7346.0,-2597.0,0.0,154.685196884,100.0
3654.0,2018.0,,,,49000,,"PROYECTO ""ACELERADORA DEL EMPRENDEDOR""",0.0,96852.06,96852.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96852.06,0.0,0.0,0.0
3520.0,2018.0,,,,52000,,INTERESES DE DEPOSITOS,1000.0,0.0,1000.0,0.0,0.0,0.0,2942.12,2942.12,0.0,2942.12,0.0,2942.12,-1942.12,0.0,294.212,100.0
3619.0,2018.0,,,,54000,,ALQUILER INSTALACIONES,0.0,0.0,0.0,2686.26,0.0,2686.26,9518.9,12205.16,0.0,8315.02,0.0,8315.02,-9518.9,1203.88,0.0,87.3527403376
3560.0,2018.0,,,,54001,,CONCESIONES DEMANIALES,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0
3621.0,2018.0,,,,54100,,ALQUILER SUELO MPAL,0.0,0.0,0.0,0.0,0.0,0.0,13795.49,13795.49,0.0,11282.38,0.0,11282.38,-13795.49,2513.11,0.0,81.7831044783
3582.0,2018.0,,,,59900,,OTROS INGRESOS PATRIMONIALES,1.0,0.0,1.0,0.0,0.0,0.0,13.98,13.98,0.0,13.98,0.0,13.98,-12.98,0.0,1398.0,100.0
