#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
16518.0,2020.0,N,,130,20300,,MTO.  EQUIPOS TRANSMISIONES P.LOCAL,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0,1900.0,100.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16519.0,2020.0,N,,130,21200,,MANT.  EDIFICIO Y CONSTRUCC. POLICIA,0.0,0.0,5825.09,5825.09,222.79,204.16,204.16,-5825.09,0.0,0.0,0.0,0.0,0.0,-222.79,0.0,5602.3,18.63,0.0,0.0,0.0,0.0,0.0,91.6378652543
16520.0,2020.0,N,,130,21300,,MANTENIMIENTO CENTRALITA POLICIA,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0,100.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16521.0,2020.0,N,,130,21400,,MTO. VEHICULOS POLICIA,12500.0,12500.0,10947.56,10947.56,8599.53,7716.23,7716.23,1552.44,12.41952,0.0,0.0,0.0,0.0,3900.47,0.0,2348.03,883.3,0.0,0.0,0.0,87.58048,68.79624,89.7285084185
16522.0,2020.0,N,,130,22000,,MATERIAL OFICINA POLICIA,500.0,500.0,782.64,782.64,634.39,634.39,634.39,-282.64,-56.528,0.0,0.0,0.0,0.0,-134.39,0.0,148.25,1.13686837722e-13,0.0,0.0,0.0,156.528,126.878,100.0
16523.0,2020.0,N,,130,22100,,ENERGIA ELECTRICA EDIFICIOS POLICIA Y PROT.CIVIL,11000.0,11000.0,5818.32,5818.32,5818.32,5818.32,5818.32,5181.68,47.1061818182,0.0,0.0,0.0,0.0,5181.68,0.0,0.0,0.0,0.0,0.0,0.0,52.8938181818,52.8938181818,100.0
16524.0,2020.0,N,,130,22103,,COMBUSTIBLE VEHICULOS POLICIA LOCAL,14510.56,14510.56,14509.8,6645.24,6645.24,5636.03,5636.03,0.760000000001,0.00523756491825,0.0,0.0,0.0,0.0,7865.32,7864.56,0.0,1009.21,0.0,0.0,0.0,45.7958893385,45.7958893385,84.8130391077
16525.0,2020.0,N,,130,22104,,VESTUARIO POLICIA,9000.0,9000.0,10217.17,10217.17,9154.78,9154.78,9154.78,-1217.17,-13.5241111111,0.0,0.0,0.0,0.0,-154.78,0.0,1062.39,0.0,0.0,0.0,0.0,113.524111111,101.719777778,100.0
19382.0,2020.0,N,,130,22106,,GASTO SANITARIO DE PROTECC. CONTRA COVID-19,0.0,0.0,4286.8,4286.8,4286.8,3658.93,3658.93,-4286.8,0.0,0.0,0.0,0.0,0.0,-4286.8,0.0,0.0,627.87,0.0,0.0,0.0,0.0,0.0,85.3534104693
16526.0,2020.0,N,,130,22111,,MATERIAL TECNICO Y OTROS POLICIA LOCAL,12500.0,12500.0,9571.13,9571.13,8613.66,8489.76,8489.76,2928.87,23.43096,0.0,0.0,0.0,0.0,3886.34,0.0,957.47,123.9,0.0,0.0,0.0,76.56904,68.90928,98.5615870606
16527.0,2020.0,N,,130,22601,,ATENCIONES PROTOCOLARIAS POLICIA LOCAL,500.0,530.0,387.97,387.97,97.57,97.57,97.57,142.03,26.7981132075,30.0,30.0,0.0,0.0,432.43,0.0,290.4,0.0,0.0,0.0,67.57,73.2018867925,18.4094339623,100.0
16528.0,2020.0,N,,130,22699,,GASTOS VARIOS SEGURIDAD VIAL (RADAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16529.0,2020.0,N,,130,22700,,LIMPIEZA EDIFICIOS POLICIA,27982.56,27982.56,27982.51,27982.51,13991.28,9327.52,9327.52,0.0499999999993,0.000178682722379,0.0,0.0,0.0,0.0,13991.28,0.0,13991.23,4663.76,0.0,0.0,0.0,99.9998213173,50.0,66.6666666667
19380.0,2020.0,N,,130,62600,,EQUIPOS PARA PROCESO DE LA INFORMACION POLICIA,0.0,0.0,12456.35,12456.35,12456.35,0.0,0.0,-12456.35,0.0,0.0,0.0,0.0,0.0,-12456.35,0.0,0.0,12456.35,0.0,0.0,0.0,0.0,0.0,0.0
19339.0,2020.0,N,,130,62900,,OTRAS INVERSIONES GRALES. POLICIA LOCAL,37000.0,37000.0,1913.98,1913.98,0.0,0.0,0.0,35086.02,94.8270810811,0.0,0.0,0.0,0.0,37000.0,0.0,1913.98,0.0,0.0,9355.68,0.0,5.17291891892,0.0,0.0
19133.0,2020.0,N,,130,63201,,REMODELACION RECEPCION DEPENDECIAS POLICIA,9000.0,9000.0,8790.5,8790.5,8330.85,8330.85,8330.85,209.5,2.32777777778,0.0,0.0,0.0,0.0,669.15,0.0,459.65,0.0,0.0,0.0,0.0,97.6722222222,92.565,100.0
19134.0,2020.0,N,,133,20000,,ARRENDAMIENTO TERRENOS PARA PARKING PUBL.,10500.0,10500.0,6754.83,6754.83,1436.88,1436.88,1436.88,3745.17,35.6682857143,0.0,0.0,0.0,0.0,9063.12,0.0,5317.95,0.0,0.0,0.0,0.0,64.3317142857,13.6845714286,100.0
19135.0,2020.0,N,,133,21200,,MANTENIMIENTO PARKING MUNICIPAL,3500.0,3500.0,232.37,232.37,232.37,232.37,232.37,3267.63,93.3608571429,0.0,0.0,0.0,0.0,3267.63,0.0,0.0,0.0,0.0,0.0,0.0,6.63914285714,6.63914285714,100.0
16533.0,2020.0,N,,133,21300,,"ORDENACION DEL TRAFICO, SE—ALIZACION",30000.0,30000.0,26538.51,26538.51,13396.34,7765.48,7765.48,3461.49,11.5383,0.0,0.0,0.0,0.0,16603.66,0.0,13142.17,5630.86,0.0,0.0,0.0,88.4617,44.6544666667,57.9671761093
19136.0,2020.0,N,,133,21301,,MANTENIMIENTO SEMAFOROS,10000.0,10000.0,6916.23,6916.23,2305.38,2305.38,2305.38,3083.77,30.8377,0.0,0.0,0.0,0.0,7694.62,0.0,4610.85,0.0,0.0,0.0,0.0,69.1623,23.0538,100.0
16534.0,2020.0,N,,133,22701,,RETIRADA VEHICULOS DE LA VIA PUBLICA,42350.0,42904.58,28352.09,28352.09,21085.32,21085.32,21085.32,14552.49,33.9182670009,554.58,554.58,0.0,0.0,21819.26,0.0,7266.77,0.0,0.0,0.0,4857.9,66.0817329991,49.1446833881,100.0
19137.0,2020.0,N,,133,22702,,CTO. GESTION PARKING MUNICIPAL,65000.0,65000.0,45375.0,45375.0,26468.75,22687.5,22687.5,19625.0,30.1923076923,0.0,0.0,0.0,0.0,38531.25,0.0,18906.25,3781.25,0.0,0.0,0.0,69.8076923077,40.7211538462,85.7142857143
19128.0,2020.0,N,,133,62300,,CONTROL ACCESOS Y SE—ALIZ. PARKING MUNICIPAL,0.0,66640.64,63525.0,63525.0,0.0,0.0,0.0,3115.64,4.67528523135,66640.64,66640.64,0.0,0.0,66640.64,0.0,63525.0,0.0,0.0,0.0,0.0,95.3247147686,0.0,0.0
19340.0,2020.0,N,,133,62900,,BALIZAS SOLARES Y OTRAS SE—ALIZACIONES,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,475.16,31.6773333333,0.0,0.0,0.0,1024.84,1500.0,0.0,0.0,0.0,0.0,0.0,1024.84,0.0,0.0,0.0
16538.0,2020.0,N,,134,22199,,SUMINISTROS DIVERSOS C.E. VIAL,0.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16539.0,2020.0,N,,134,22300,,SERVICIO AUTOBUS ALUMNOS C.E. VIAL,4000.0,4000.0,1618.4,1618.4,854.5,854.5,854.5,2381.6,59.54,0.0,0.0,0.0,0.0,3145.5,0.0,763.9,0.0,0.0,0.0,0.0,40.46,21.3625,100.0
19138.0,2020.0,N,,134,22698,,JORNADA DE LA  ACCESIBILIDAD PsPs N∫ 5,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,100.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16540.0,2020.0,N,,134,22699,,GASTOS DIV. C.E. VIAL Y CONCURSO EDUC. VIAL,1000.0,1000.0,79.45,79.45,79.45,79.45,79.45,920.55,92.055,0.0,0.0,0.0,0.0,920.55,0.0,0.0,0.0,0.0,0.0,0.0,7.945,7.945,100.0
16542.0,2020.0,N,,135,21300,,MATERIAL TECNICO PROTEC. CIVL,1510.0,1510.0,251.86,251.86,0.0,0.0,0.0,1258.14,83.3205298013,0.0,0.0,0.0,0.0,1510.0,0.0,251.86,0.0,0.0,0.0,0.0,16.6794701987,0.0,0.0
16543.0,2020.0,N,,135,21400,,MTO. VEHICULOS PROT. CIVIL,2900.0,2900.0,4879.24,4879.24,4458.64,4458.64,4458.64,-1979.24,-68.2496551724,0.0,0.0,0.0,0.0,-1558.64,0.0,420.6,0.0,0.0,0.0,0.0,168.249655172,153.746206897,100.0
16544.0,2020.0,N,,135,22103,,COMBUSTIBLE VEHICULOS PROT. CIVIL,543.05,543.05,542.4,323.6,323.6,264.95,264.95,0.65,0.119694319123,0.0,0.0,0.0,0.0,219.45,218.8,0.0,58.65,0.0,0.0,0.0,59.5893564129,59.5893564129,81.8757725587
16545.0,2020.0,N,,135,22104,,VESTUARIO PROTEC. CIVIL,2000.0,2000.0,2865.28,2865.28,0.0,0.0,0.0,-865.28,-43.264,0.0,0.0,0.0,0.0,2000.0,0.0,2865.28,0.0,0.0,0.0,0.0,143.264,0.0,0.0
19112.0,2020.0,N,,135,22105,,CATERING VOLUNTARIOS PROTECC. CIVIL,0.0,0.0,157.5,157.5,157.5,157.5,157.5,-157.5,0.0,0.0,0.0,0.0,0.0,-157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19379.0,2020.0,N,,135,22106,,GASTO SANITARIO PROTECCION FRENTE COVID-19,0.0,0.0,145.2,145.2,0.0,0.0,0.0,-145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16546.0,2020.0,N,,135,22601,,ATENCIONES PROTOCOLARIAS PROTECC. CIVIL,2900.0,2900.0,918.2,918.2,918.2,918.2,918.2,1981.8,68.3379310345,0.0,0.0,0.0,0.0,1981.8,0.0,0.0,0.0,0.0,0.0,0.0,31.6620689655,31.6620689655,100.0
16547.0,2020.0,N,,135,22606,,CURSOS Y FORMACION PROTEC. CIVIL,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16548.0,2020.0,N,,135,22699,,PLANES ACTUACION PROTECCION CIVIL,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16549.0,2020.0,N,,135,48000,,SORTEO PROTECCION CIVIL,300.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16550.0,2020.0,N,,150,12000,,RETRIBUCIONES BASICAS URBANISMO-A1,51641.91,51641.91,30842.96,30842.96,30842.96,27787.36,27787.36,20798.95,40.2753306375,0.0,0.0,0.0,0.0,20798.95,0.0,0.0,3055.6,0.0,0.0,0.0,59.7246693625,59.7246693625,90.0930390598
16551.0,2020.0,N,,150,12001,,RETRIBUCIONES BASICAS URBANISMO-A2,125835.63,125835.63,76454.7,76454.7,76454.7,68926.04,68926.04,49380.93,39.2424069399,0.0,0.0,0.0,0.0,49380.93,0.0,0.0,7528.66,0.0,0.0,0.0,60.7575930601,60.7575930601,90.1527832821
16552.0,2020.0,N,,150,12003,,RETRIBUCIONES BASICAS URBANISMO-C1,63906.24,63906.24,48050.45,48050.45,48050.45,42914.13,42914.13,15855.79,24.8110200193,0.0,0.0,0.0,0.0,15855.79,0.0,0.0,5136.32,0.0,0.0,0.0,75.1889799807,75.1889799807,89.3105683714
16553.0,2020.0,N,,150,12004,,RETRIBUCIONES URBANISMO-C2,19817.88,19817.88,7392.66,7392.66,7392.66,6568.91,6568.91,12425.22,62.6970190555,0.0,0.0,0.0,0.0,12425.22,0.0,0.0,823.75,0.0,0.0,0.0,37.3029809445,37.3029809445,88.8571907811
16554.0,2020.0,N,,150,12100,,COMPLEMENTO DESTINO URBANISMO,157485.79,157485.79,74535.03,74535.03,74535.03,65136.39,65136.39,82950.76,52.6719013823,0.0,0.0,0.0,0.0,82950.76,0.0,0.0,9398.64,0.0,0.0,0.0,47.3280986177,47.3280986177,87.3903049345
16555.0,2020.0,N,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,209960.38,209960.38,98283.8,98283.8,98283.8,85531.31,85531.31,111676.58,53.1893588686,0.0,0.0,0.0,0.0,111676.58,0.0,0.0,12752.49,0.0,0.0,0.0,46.8106411314,46.8106411314,87.0248301348
16556.0,2020.0,N,,150,13100,,PERS. LABORAL TEMPORAL URBANISMO,14532.94,14532.94,7429.14,7429.14,7429.14,7429.14,7429.14,7103.8,48.8806807157,0.0,0.0,0.0,0.0,7103.8,0.0,0.0,0.0,0.0,0.0,0.0,51.1193192843,51.1193192843,100.0
17032.0,2020.0,N,,150,14300,,PERSONAL FUNCIONARIO INTERINO URBANISMO,9688.79,9688.79,26471.2,26471.2,26471.2,21431.66,21431.66,-16782.41,-173.21471515,0.0,0.0,0.0,0.0,-16782.41,0.0,0.0,5039.54,0.0,0.0,0.0,273.21471515,273.21471515,80.962177763
16557.0,2020.0,N,,150,15000,,PRODUCTIVIDAD FUNCIONARIOS URBANISMO,23937.62,23937.62,18405.61,18405.61,18405.61,18405.61,18405.61,5532.01,23.1101086908,0.0,0.0,0.0,0.0,5532.01,0.0,0.0,0.0,0.0,0.0,0.0,76.8898913092,76.8898913092,100.0
16558.0,2020.0,N,,150,15001,,PRODUCTIVIDAD LABORALES URBANISMO,544.99,544.99,2557.1,2557.1,2557.1,2557.1,2557.1,-2012.11,-369.201269748,0.0,0.0,0.0,0.0,-2012.11,0.0,0.0,0.0,0.0,0.0,0.0,469.201269748,469.201269748,100.0
19373.0,2020.0,N,,150,15100,,GRATIFICACIONES PERSONAL URBANISMO,0.0,0.0,876.53,876.53,876.53,876.53,876.53,-876.53,0.0,0.0,0.0,0.0,0.0,-876.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16559.0,2020.0,N,,150,16000,,SEGURIDAD SOCIAL FUNCIONARIOS URBANISMO,170442.14,170442.14,101355.55,101355.55,101355.55,101355.55,101355.55,69086.59,40.5337494589,0.0,0.0,0.0,0.0,69086.59,0.0,0.0,0.0,0.0,0.0,0.0,59.4662505411,59.4662505411,100.0
16560.0,2020.0,N,,150,16001,,SEGURIDAD SOCIAL PERS. LABORAL URBANISMO,7760.64,7760.64,13423.15,13423.15,13423.15,13423.15,13423.15,-5662.51,-72.9644720023,0.0,0.0,0.0,0.0,-5662.51,0.0,0.0,0.0,0.0,0.0,0.0,172.964472002,172.964472002,100.0
17033.0,2020.0,N,,1510,21000,,"MTO. CONSERV. ESP. PUBL., INFRAESTR. Y ACCESIBILID",40000.0,42700.36,13863.24,13863.24,11174.05,5152.79,5152.79,28837.12,67.5336695054,2700.36,2700.36,0.0,0.0,31526.31,0.0,2689.19,6021.26,0.0,0.0,0.0,32.4663304946,26.1685147385,46.1138978258
17034.0,2020.0,N,,1510,21200,,CUOTA MTO. EDIFICIOS Y OTR. INSTALACIONES,3000.0,3000.0,1500.0,1500.0,118.98,118.98,118.98,1500.0,50.0,0.0,0.0,0.0,0.0,2881.02,0.0,1381.02,0.0,0.0,0.0,0.0,50.0,3.966,100.0
17035.0,2020.0,N,,1510,21300,,MTO. MAQUINARIA URBANISMO,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17036.0,2020.0,N,,1510,21400,,MANTENIMIENTO VEHICULOS OFICINA TECNICA,1000.0,1000.0,124.06,124.06,124.06,124.06,124.06,875.94,87.594,0.0,0.0,0.0,0.0,875.94,0.0,0.0,0.0,0.0,0.0,0.0,12.406,12.406,100.0
17037.0,2020.0,N,,1510,22000,,SUMINISTRO CARTELERIA LICENC. OBRAS Y CALLES,5000.0,5000.0,811.7,811.7,544.5,544.5,544.5,4188.3,83.766,0.0,0.0,0.0,0.0,4455.5,0.0,267.2,0.0,0.0,0.0,0.0,16.234,10.89,100.0
17038.0,2020.0,N,,1510,22103,,COMBUSTIBLE VEHICULOS URBANISMO,2831.04,2831.04,2899.6,1248.16,1248.16,1117.17,1117.17,-68.56,-2.42172487849,0.0,0.0,0.0,0.0,1582.88,1651.44,0.0,130.99,0.0,0.0,0.0,44.0883915452,44.0883915452,89.505351878
17039.0,2020.0,N,,1510,22111,,MATERIAL TECNICO Y ESPECIAL OFICINA TECNICA,1000.0,1000.0,368.69,368.69,0.0,0.0,0.0,631.31,63.131,0.0,0.0,0.0,0.0,1000.0,0.0,368.69,0.0,0.0,0.0,0.0,36.869,0.0,0.0
17040.0,2020.0,N,,1510,22500,,TASAS TRAMITAC. EXPEDIENTES Y OTR. URBANISMO,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17041.0,2020.0,N,,1510,22601,,ATENCIONES PROTOCOLARIAS URBANISMO,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,100.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17042.0,2020.0,N,,1510,22602,,PUBLICACIONES Y PUBLICIDAD URBANISMO,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17043.0,2020.0,N,,1510,22699,,"GASTOS DIVERSOS Y PODAS, FUMIGACIONES..",10000.0,10000.0,18563.87,18563.87,12093.44,6046.72,6046.72,-8563.87,-85.6387,0.0,0.0,0.0,0.0,-2093.44,0.0,6470.43,6046.72,0.0,0.0,0.0,185.6387,120.9344,50.0
17044.0,2020.0,N,,1510,22702,,TRABAJOS TECNICOS DE PROFESIONALES,10000.0,10000.0,7893.07,7893.07,6577.55,6577.55,6577.55,2106.93,21.0693,0.0,0.0,0.0,0.0,3422.45,0.0,1315.52,0.0,0.0,0.0,0.0,78.9307,65.7755,100.0
17045.0,2020.0,N,,1510,22706,,"PROYECTOS, ESTUDIOS, TRAB. TEC. Y COMISION AGUA",80000.0,80000.0,87876.25,87876.25,14754.44,14754.44,14754.44,-16322.05,-20.4025625,0.0,0.0,0.0,8445.8,65245.56,0.0,73121.81,0.0,0.0,0.0,8445.8,109.8453125,18.44305,100.0
17046.0,2020.0,N,,1510,22799,,PROYECTOS OBRAS DE EJECUCION SUBSIDIARIA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17047.0,2020.0,N,,1510,24001,,"CARTELERIA, MUPIS, ROLL-UP Y OTROS",200.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17048.0,2020.0,N,,1510,48000,,CONVENIO COLABORACI”N ENTIDAD URBANÕSTICA,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,100.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19139.0,2020.0,N,,1510,48001,,CONCURSO-PROYECTO NUEVO PARQUE LA CUBANA,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,55000.0,100.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19357.0,2020.0,N,,1510,60000,,OBRAS DE EJECUCION SUBSIDIARIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19115.0,2020.0,N,,1510,60901,,EJECUCIONES SUBSIDIARIAS 2017 (BMN),0.0,831058.61,0.0,0.0,0.0,0.0,0.0,831058.61,100.0,831058.61,831058.61,0.0,0.0,831058.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19116.0,2020.0,N,,1510,60903,,EJECUCIONES SUBSIDIARIAS 2018 (BMN),0.0,209153.86,146139.46,146139.46,44054.56,44054.56,44054.56,63014.4,30.1282510397,209153.86,209153.86,0.0,0.0,165099.3,0.0,102084.9,0.0,0.0,0.0,0.0,69.8717489603,21.0632306762,100.0
19117.0,2020.0,N,,1510,60904,,EJECUCIONES SUBSIDIARIAS 2019 (BANKIA),0.0,3656.2,3656.2,3656.2,2435.85,2435.85,2435.85,0.0,0.0,3656.2,3656.2,0.0,0.0,1220.35,0.0,1220.35,0.0,0.0,0.0,0.0,100.0,66.6224495378,100.0
19111.0,2020.0,N,,1510,60905,,EJECUCIONES SUBSIDIARIAS 2020 (BANKIA),0.0,3139.95,3139.95,3139.95,0.0,0.0,0.0,0.0,0.0,3139.95,0.0,3139.95,0.0,3139.95,0.0,3139.95,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19140.0,2020.0,N,,1510,60910,,NUEVO RECINTO FEERIAL EN NUEVA ESPU—A,400000.0,61000.0,0.0,0.0,0.0,0.0,0.0,61000.0,100.0,-339000.0,0.0,-339000.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19358.0,2020.0,N,,1510,62900,,INVERSIONES Y MATERIAL TECNICO URBANISMO,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17059.0,2020.0,N,,1511,22699,,GASTOS DIVERSOS CALIDAD URBANA,5700.0,225.23,225.23,225.23,225.23,225.23,225.23,0.0,0.0,-5474.77,0.0,-5474.77,0.0,-4.54747350886e-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
17061.0,2020.0,N,,1511,48000,,CONCURSO MURALES/GRAFITIS,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3300.0,0.0,-3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19396.0,2020.0,N,,1511,62300,,INVERSIONES CALIDAD URBANA,0.0,6836.0,5535.75,5535.75,0.0,0.0,0.0,1300.25,19.0206260971,6836.0,0.0,6836.0,0.0,6836.0,0.0,5535.75,0.0,0.0,0.0,0.0,80.9793739029,0.0,0.0
