#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
16528,2020,N,,130,22699,,GASTOS VARIOS SEGURIDAD VIAL (RADAR),1,1,0,0,0,0,0,1,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16529,2020,N,,130,22700,,LIMPIEZA EDIFICIOS POLICIA,27982.56,27982.56,27982.51,27982.51,25650.68,23318.8,23318.8,0.0499999999993,0.000178682722379,0,0,0,0,2331.88,0,2331.83,2331.88,0,0,0,99.9998213173,91.6666666667,90.9090909091
19428,2020,N,,130,62400,,ADQUISICION VEHICULOS POLICIALES,0,15972,0,0,0,0,0,0,0,15972,0,15972,15972,15972,0,0,0,0,0,15972,0,0,0
19380,2020,N,,130,62600,,EQUIPOS PARA PROCESO DE LA INFORMACION POLICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12456.35,0,0,0,0
19339,2020,N,,130,62900,,OTRAS INVERSIONES GRALES. POLICIA LOCAL,37000,37000,32235.98,32235.98,14370.33,14370.33,14370.33,4764.02,12.8757297297,0,0,0,0,22629.67,0,17865.65,0,0,9355.68,0,87.1242702703,38.8387297297,100
19133,2020,N,,130,63201,,REMODELACION RECEPCION DEPENDECIAS POLICIA,9000,9000,8330.85,8330.85,8330.85,8330.85,8330.85,669.15,7.435,0,0,0,0,669.15,0,0,0,0,0,0,92.565,92.565,100
19134,2020,N,,133,20000,,ARRENDAMIENTO TERRENOS PARA PARKING PUBL.,10500,10500,6754.9,6754.9,6754.9,6754.9,6754.9,3745.1,35.6676190476,0,0,0,0,3745.1,0,0,0,0,0,0,64.3323809524,64.3323809524,100
19135,2020,N,,133,21200,,MANTENIMIENTO PARKING MUNICIPAL,3500,3500,1210.04,1210.04,465.89,465.89,465.89,2289.96,65.4274285714,0,0,0,0,3034.11,0,744.15,0,0,0,0,34.5725714286,13.3111428571,100
16533,2020,N,,133,21300,,"ORDENACION DEL TRAFICO, SE—ALIZACION",30000,30000,33811.34,33811.34,33811.34,20669.17,20669.17,-3811.34,-12.7044666667,0,0,0,0,-3811.34,0,0,13142.17,0,0,0,112.704466667,112.704466667,61.1308809411
19136,2020,N,,133,21301,,MANTENIMIENTO SEMAFOROS,10000,9100,6916.23,6916.23,6916.14,5379.22,5379.22,2183.77,23.9974725275,-900,0,-900,0,2183.86,0,0.0900000000001,1536.92,0,0,0,76.0025274725,76.0015384615,77.7777777778
19432,2020,N,,133,21399,,MANT. INSTALAC. TECNICAS TRAFICO Y ESTACIONAMIENTO,0,0,256.52,256.52,256.52,0,0,-256.52,0,0,0,0,0,-256.52,0,0,256.52,0,0,0,0,0,0
19422,2020,N,,133,21600,,APP DE SANCIONES-MULTAS INTEGRADA,0,0,726,726,0,0,0,-726,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0
16534,2020,N,,133,22701,,RETIRADA VEHICULOS DE LA VIA PUBLICA,42350,42904.58,41864.77,41864.77,31232.22,30677.64,30677.64,1039.81,2.42354079681,554.58,554.58,0,0,11672.36,0,10632.55,554.58,0,0,4857.9,97.5764592032,72.794606077,98.2243337169
19137,2020,N,,133,22702,,CTO. GESTION PARKING MUNICIPAL,65000,65000,45375,45375,45375,41593.75,41593.75,19625,30.1923076923,0,0,0,0,19625,0,0,3781.25,0,0,0,69.8076923077,69.8076923077,91.6666666667
19128,2020,N,,133,62300,,CONTROL ACCESOS Y SE—ALIZ. PARKING MUNICIPAL,0,66640.64,63525,63525,63525,63525,63525,3115.64,4.67528523135,66640.64,66640.64,0,0,3115.64,0,0,0,0,0,0,95.3247147686,95.3247147686,100
19340,2020,N,,133,62900,,BALIZAS SOLARES Y OTRAS SE—ALIZACIONES,1500,1500,0,0,0,0,0,1500,100,0,0,0,0,1500,0,0,0,0,0,0,0,0,0
19429,2020,N,,133,62901,,CAMARAS DE VIGILANCIA PARKING MUNICIPAL,0,17704.36,17704.36,17704.36,17704.36,0,0,0,0,17704.36,0,17704.36,0,0,0,0,17704.36,0,0,0,100,100,0
16538,2020,N,,134,22199,,SUMINISTROS DIVERSOS C.E. VIAL,0,0,30,30,30,0,0,-30.0,0,0,0,0,0,-30,0,0,30,0,0,0,0,0,0
16539,2020,N,,134,22300,,SERVICIO AUTOBUS ALUMNOS C.E. VIAL,4000,4000,854.5,854.5,854.5,854.5,854.5,3145.5,78.6375,0,0,0,0,3145.5,0,1.13686837722e-13,0,0,0,0,21.3625,21.3625,100
19138,2020,N,,134,22698,,JORNADA DE LA  ACCESIBILIDAD PsPs N∫ 5,5000,5000,0,0,0,0,0,5000,100,0,0,0,0,5000,0,0,0,0,0,0,0,0,0
16540,2020,N,,134,22699,,GASTOS DIV. C.E. VIAL Y CONCURSO EDUC. VIAL,1000,1000,79.45,79.45,79.45,79.45,79.45,920.55,92.055,0,0,0,0,920.55,0,0,0,0,0,0,7.945,7.945,100
19424,2020,N,,135,21200,,MANTENIMIENTO LOCAL PROTECC. CIVIL,0,0,871.2,871.2,871.2,871.2,871.2,-871.2,0,0,0,0,0,-871.2,0,0,0,0,0,0,0,0,100
16542,2020,N,,135,21300,,MATERIAL TECNICO PROTEC. CIVL,1510,1510,251.86,251.86,0,0,0,1258.14,83.3205298013,0,0,0,0,1510,0,251.86,0,0,0,0,16.6794701987,0,0
16543,2020,N,,135,21400,,MTO. VEHICULOS PROT. CIVIL,2900,8900,5026.55,5026.55,5026.55,5026.55,5026.55,3873.45,43.5219101124,6000,6000,0,0,3873.45,0,0,0,0,0,0,56.4780898876,56.4780898876,100
16544,2020,N,,135,22103,,COMBUSTIBLE VEHICULOS PROT. CIVIL,543.05,1443.05,1057.01,1057.01,1057.01,1057.01,1057.01,386.04,26.7516718062,900,0,900,0,386.04,0,0,0,0,0,0,73.2483281938,73.2483281938,100
16545,2020,N,,135,22104,,VESTUARIO PROTEC. CIVIL,2000,2000,4075.28,4075.28,1530.65,320.65,320.65,-2075.28,-103.764,0,0,0,0,469.35,0,2544.63,1210,0,0,0,203.764,76.5325,20.9486166008
19112,2020,N,,135,22105,,CATERING VOLUNTARIOS PROTECC. CIVIL,0,0,486.71,486.71,486.71,457.5,157.5,-486.71,0,0,0,0,0,-486.71,0,0,29.21,300,0,0,0,0,32.360132317
19379,2020,N,,135,22106,,GASTO SANITARIO PROTECCION FRENTE COVID-19,0,0,145.2,145.2,145.2,145.2,145.2,-145.2,0,0,0,0,0,-145.2,0,0,0,0,0,0,0,0,100
16546,2020,N,,135,22601,,ATENCIONES PROTOCOLARIAS PROTECC. CIVIL,2900,2900,1429.35,1429.35,1429.35,1068.2,1068.2,1470.65,50.7120689655,0,0,0,0,1470.65,0,0,361.15,0,0,0,49.2879310345,49.2879310345,74.7332703676
16547,2020,N,,135,22606,,CURSOS Y FORMACION PROTEC. CIVIL,1000,1000,0,0,0,0,0,1000,100,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
16548,2020,N,,135,22699,,PLANES ACTUACION PROTECCION CIVIL,1500,7000,3680,3680,3680,3680,3680,3320,47.4285714286,5500,0,5500,0,3320,0,0,0,0,0,3680,52.5714285714,52.5714285714,100
16549,2020,N,,135,48000,,SORTEO PROTECCION CIVIL,300,300,0,0,0,0,0,300,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0
16550,2020,N,,150,12000,,RETRIBUCIONES BASICAS URBANISMO-A1,51641.91,51641.91,56269.44,56269.44,56269.44,56269.44,56269.44,-4627.53,-8.96080334751,0,0,0,0,-4627.53,0,0,0,0,0,0,108.960803348,108.960803348,100
16551,2020,N,,150,12001,,RETRIBUCIONES BASICAS URBANISMO-A2,125835.63,125835.63,120557.31,120557.31,120557.31,120557.31,120557.31,5278.32,4.19461483206,0,0,0,0,5278.32,0,0,-4.36557456851e-11,0,0,0,95.8053851679,95.8053851679,100.0
16552,2020,N,,150,12003,,RETRIBUCIONES BASICAS URBANISMO-C1,63906.24,63906.24,76562.86,76562.86,76562.86,76562.86,76562.86,-12656.62,-19.8049830502,0,0,0,0,-12656.62,0,0,0,0,0,0,119.80498305,119.80498305,100
16553,2020,N,,150,12004,,RETRIBUCIONES URBANISMO-C2,19817.88,19817.88,14962.63,14962.63,14962.63,14962.63,14962.63,4855.25,24.4993409991,0,0,0,0,4855.25,0,0,0,0,0,0,75.5006590009,75.5006590009,100
16554,2020,N,,150,12100,,COMPLEMENTO DESTINO URBANISMO,157485.79,157485.79,114194.53,114194.53,114194.53,114194.53,114194.53,43291.26,27.4889944039,0,0,0,0,43291.26,0,0,0,0,0,0,72.5110055961,72.5110055961,100
16555,2020,N,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,209960.38,209960.38,151710.08,151710.08,151710.08,151710.08,151710.08,58250.3,27.7434723637,0,0,0,0,58250.3,0,0,0,0,0,0,72.2565276363,72.2565276363,100
16556,2020,N,,150,13100,,PERS. LABORAL TEMPORAL URBANISMO,14532.94,14532.94,7429.14,7429.14,7429.14,7429.14,7429.14,7103.8,48.8806807157,0,0,0,0,7103.8,0,0,0,0,0,0,51.1193192843,51.1193192843,100
17032,2020,N,,150,14300,,PERSONAL FUNCIONARIO INTERINO URBANISMO,9688.79,9688.79,51053.57,51053.57,51053.57,51053.57,51053.57,-41364.78,-426.93442628,0,0,0,0,-41364.78,0,0,0,0,0,0,526.93442628,526.93442628,100
16557,2020,N,,150,15000,,PRODUCTIVIDAD FUNCIONARIOS URBANISMO,23937.62,23937.62,18405.61,18405.61,18405.61,18405.61,18405.61,5532.01,23.1101086908,0,0,0,0,5532.01,0,0,0,0,0,0,76.8898913092,76.8898913092,100
16558,2020,N,,150,15001,,PRODUCTIVIDAD LABORALES URBANISMO,544.99,544.99,2557.1,2557.1,2557.1,2557.1,2557.1,-2012.11,-369.201269748,0,0,0,0,-2012.11,0,0,0,0,0,0,469.201269748,469.201269748,100
19373,2020,N,,150,15100,,GRATIFICACIONES PERSONAL URBANISMO,0,0,876.53,876.53,876.53,876.53,876.53,-876.53,0,0,0,0,0,-876.53,0,0,0,0,0,0,0,0,100
16559,2020,N,,150,16000,,SEGURIDAD SOCIAL FUNCIONARIOS URBANISMO,170442.14,170442.14,150278.25,150278.25,150278.25,150278.25,150278.25,20163.89,11.8303431299,0,0,0,0,20163.89,0,0,0,0,0,0,88.1696568701,88.1696568701,100
16560,2020,N,,150,16001,,SEGURIDAD SOCIAL PERS. LABORAL URBANISMO,7760.64,7760.64,20699.59,20699.59,20699.59,20699.59,20699.59,-12938.95,-166.725295852,0,0,0,0,-12938.95,0,0,0,0,0,0,266.725295852,266.725295852,100
17033,2020,N,,1510,21000,,"MTO. CONSERV. ESP. PUBL., INFRAESTR. Y ACCESIBILID",40000,42700.36,18415.46,18415.46,17319.54,13824.14,13824.14,24284.9,56.8728226179,2700.36,2700.36,0,0,25380.82,0,1095.92,3495.4,0,0,0,43.1271773821,40.5606416433,79.8181706904
17034,2020,N,,1510,21200,,CUOTA MTO. EDIFICIOS Y OTR. INSTALACIONES,3000,3000,1702.63,1702.63,1150.92,218.13,218.13,1297.37,43.2456666667,0,0,0,0,1849.08,0,551.71,932.79,0,0,0,56.7543333333,38.364,18.9526639558
17035,2020,N,,1510,21300,,MTO. MAQUINARIA URBANISMO,500,500,600.16,600.16,545.71,87.12,87.12,-100.16,-20.032,0,0,0,0,-45.71,0,54.45,458.59,0,0,0,120.032,109.142,15.9645232816
17036,2020,N,,1510,21400,,MANTENIMIENTO VEHICULOS OFICINA TECNICA,1000,1000,768.23,768.23,768.23,768.23,768.23,231.77,23.177,0,0,0,0,231.77,0,1.13686837722e-13,0,0,0,0,76.823,76.823,100
17037,2020,N,,1510,22000,,SUMINISTRO CARTELERIA LICENC. OBRAS Y CALLES,5000,5000,1114.2,1114.2,847,847,847,3885.8,77.716,0,0,0,0,4153,0,267.2,0,0,0,0,22.284,16.94,100
17038,2020,N,,1510,22103,,COMBUSTIBLE VEHICULOS URBANISMO,2831.04,2831.04,1921.86,1921.86,1921.86,1921.86,1921.86,909.18,32.1146998983,0,0,0,0,909.18,-9.09494701773e-13,0,0,0,0,0,67.8853001017,67.8853001017,100
17039,2020,N,,1510,22111,,MATERIAL TECNICO Y ESPECIAL OFICINA TECNICA,1000,1000,748.64,748.64,114.95,0,0,251.36,25.136,0,0,0,0,885.05,0,633.69,114.95,0,0,0,74.864,11.495,0
17040,2020,N,,1510,22500,,TASAS TRAMITAC. EXPEDIENTES Y OTR. URBANISMO,1500,1500,0,0,0,0,0,1500,100,0,0,0,0,1500,0,0,0,0,0,0,0,0,0
17041,2020,N,,1510,22601,,ATENCIONES PROTOCOLARIAS URBANISMO,250,250,0,0,0,0,0,250,100,0,0,0,0,250,0,0,0,0,0,0,0,0,0
17042,2020,N,,1510,22602,,PUBLICACIONES Y PUBLICIDAD URBANISMO,2000,2000,0,0,0,0,0,2000,100,0,0,0,0,2000,0,0,0,0,0,0,0,0,0
17043,2020,N,,1510,22699,,"GASTOS DIVERSOS Y PODAS, FUMIGACIONES..",10000,10000,18563.88,18563.88,18563.88,18563.88,18563.88,-8563.88,-85.6388,0,0,0,0,-8563.88,0,0,3.63797880709e-12,0,0,0,185.6388,185.6388,100.0
17044,2020,N,,1510,22702,,TRABAJOS TECNICOS DE PROFESIONALES,10000,10000,9900.15,9900.15,9900.14,7893.06,7893.06,99.85,0.9985,0,0,0,0,99.86,0,0.0100000000002,2007.08,0,0,0,99.0015,99.0014,79.7267513389
17045,2020,N,,1510,22706,,"PROYECTOS, ESTUDIOS, TRAB. TEC. Y COMISION AGUA",80000,80000,117739.05,117739.05,62665.6,57160.1,57160.1,-37739.05,-47.1738125,0,0,0,0,17334.4,0,55073.45,5505.5,0,0,8445.8,147.1738125,78.332,91.2144781188
17046,2020,N,,1510,22799,,PROYECTOS OBRAS DE EJECUCION SUBSIDIARIA,1000,1000,0,0,0,0,0,1000,100,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
17047,2020,N,,1510,24001,,"CARTELERIA, MUPIS, ROLL-UP Y OTROS",200,200,0,0,0,0,0,200,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0
17048,2020,N,,1510,48000,,CONVENIO COLABORACI”N ENTIDAD URBANÕSTICA,12000,12000,0,0,0,0,0,12000,100,0,0,0,0,12000,0,0,0,0,0,0,0,0,0
19139,2020,N,,1510,48001,,CONCURSO-PROYECTO NUEVO PARQUE LA CUBANA,55000,55000,0,0,0,0,0,55000,100,0,0,0,0,55000,0,0,0,0,0,0,0,0,0
19357,2020,N,,1510,60000,,OBRAS DE EJECUCION SUBSIDIARIA,1,1,0,0,0,0,0,1,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19409,2020,N,,1510,60900,,VIAL B∫. LOS DOLORES-PRAICO,0,2333.72,2333.71,2333.71,2333.71,2333.71,2333.71,0.0100000000002,0.00042850041994,2333.72,1633.35,700.37,0,0.0100000000002,0,0,0,0,0,0,99.9995714996,99.9995714996,100
19115,2020,N,,1510,60901,,EJECUCIONES SUBSIDIARIAS 2017 (BMN),0,831058.61,0,0,0,0,0,831058.61,100,831058.61,831058.61,0,0,831058.61,0,0,0,0,0,0,0,0,0
19116,2020,N,,1510,60903,,EJECUCIONES SUBSIDIARIAS 2018 (BMN),0,209153.86,146139.46,146139.46,129428.04,129428.04,129428.04,63014.4,30.1282510397,209153.86,209153.86,0,0,79725.82,0,16711.42,0,0,0,0,69.8717489603,61.8817362491,100
19117,2020,N,,1510,60904,,EJECUCIONES SUBSIDIARIAS 2019 (BANKIA),0,3656.2,3656.2,3656.2,3656.2,3656.2,3656.2,0,0,3656.2,3656.2,0,0,4.54747350886e-13,0,4.54747350886e-13,0,0,0,0,100,100.0,100
19111,2020,N,,1510,60905,,EJECUCIONES SUBSIDIARIAS 2020 (BANKIA),0,3139.95,3139.95,3139.95,3139.95,3139.95,3139.95,0,0,3139.95,0,3139.95,0,0,0,0,0,0,0,0,100,100,100
19140,2020,N,,1510,60910,,NUEVO RECINTO FEERIAL EN NUEVA ESPU—A,400000,0,0,0,0,0,0,0,0,-400000,0,-400000,0,0,0,0,0,0,0,0,0,0,0
19434,2020,N,,1510,61900,,MEJORA ENTORNO Y ACC. C/ PERDIZ Y ENRIQUE GRANADOS,0,67274.55,67274.55,67274.55,0,0,0,0,0,67274.55,0,67274.55,0,67274.55,0,67274.55,0,0,0,0,100,0,0
19410,2020,N,,1510,62400,,ELEMENTOS DE TRANSPORTE PARA URBANISMO,0,11223.5,11223.5,11223.5,0,0,0,0,0,11223.5,0,11223.5,0,11223.5,0,11223.5,0,0,0,0,100,0,0
19358,2020,N,,1510,62900,,INVERSIONES Y MATERIAL TECNICO URBANISMO,3000,3000,0,0,0,0,0,3000,100,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
17059,2020,N,,1511,22699,,GASTOS DIVERSOS CALIDAD URBANA,5700,225.23,225.23,225.23,225.23,225.23,225.23,0,0,-5474.77,0,-5474.77,0,-4.54747350886e-13,0,0,0,0,0,0,100.0,100.0,100
17061,2020,N,,1511,48000,,CONCURSO MURALES/GRAFITIS,3300,0,0,0,0,0,0,0,0,-3300,0,-3300,0,0,0,0,0,0,0,0,0,0,0
19396,2020,N,,1511,62300,,INVERSIONES CALIDAD URBANA,0,7336,7198.9,7198.9,7198.9,7198.9,7198.9,137.1,1.86886586696,7336,0,7336,0,137.1,0,0,0,0,0,0,98.131134133,98.131134133,100
19401,2020,N,,1511,64000,,MURAL CONCIENCIACION COVID,0,6938.77,6285.02,6285.02,6285.01,5314.59,5314.59,653.75,9.42169865841,6938.77,0,6938.77,0,653.76,0,0.00999999999931,970.42,0,0,0,90.5783013416,90.5781572238,84.5597699924
17063,2020,N,,1532,13109,,RETRIBUC. PEONES AGRICOLAS S.EP.E. 2019,0,85448.4,79861.79,79861.79,79861.79,79861.79,79861.79,5586.61,6.53799251946,85448.4,85448.4,0,0,5586.61,0,0,0,0,0,0,93.4620074805,93.4620074805,100
17240,2020,N,,1532,16005,,SEG. SOC. PEONES AGRICOLAS S.E.P.E. 2019,0,28096.51,28353.76,28353.76,28353.76,28353.76,28353.76,-257.25,-0.915594143187,28096.51,28096.51,0,0,-257.25,0,0,0,0,0,0,100.915594143,100.915594143,100
16564,2020,N,,1532,21000,,MTO. VIAS PUBLICAS,30000,30000,20484.78,20484.78,18365.9,15995.6,15995.6,9515.22,31.7174,0,0,0,0,11634.1,0,2118.88,2370.3,0,0,0,68.2826,61.2196666667,87.0940166286
16565,2020,N,,1532,21002,,"CONSERV. Y MTO. CTRAS. N-340, RM-515 Y RM-608",7500,7500,9117.35,9117.35,7562.5,7562.5,7562.5,-1617.35,-21.5646666667,0,0,0,0,-62.5,0,1554.85,0,0,0,0,121.564666667,100.833333333,100
19384,2020,N,,1532,21003,,MATERIALES CONSEJOS COMARCALES 2019,0,0,186.32,186.32,186.32,186.32,186.32,-186.32,0,0,0,0,0,-186.32,0,0,0,0,0,0,0,0,100
17064,2020,N,,1532,21005,,MATERIALES CONSEJOS COMARCALES 2020,7000,7000,320.76,320.76,320.76,0,0,6679.24,95.4177142857,0,0,0,0,6679.24,0,0,320.76,0,0,0,4.58228571429,4.58228571429,0
16566,2020,N,,1532,22700,,LIMPIEZA Y TRAT. FITOSANITARIO EN SOLARES,9680,9680,3388,3388,3388,3388,3388,6292,65,0,0,0,0,6292,0,0,0,0,0,0,35,35,100
19129,2020,N,,1532,61901,,PLAN ASFALTADO 2019,0,18596.68,18596.68,18596.68,18596.68,18596.68,18596.68,0,0,18596.68,18596.68,0,0,0,0,0,0,0,0,0,100,100,100
19359,2020,N,,1532,61902,,POS 2020 PAVIM. C/ CIRCULO Y FLORENCIO JAVALOY,25000,94713.4,0,0,0,0,0,94713.4,100,69713.4,0,69713.4,0,94713.4,0,0,0,0,0,0,0,0,0
19360,2020,N,,1532,61903,,REPARACION-DRENAJE Y RED VIARIA- LLUVIAS 2016,1,19414.55,19413.55,19413.55,19413.55,19413.55,19413.55,1,0.00515077609319,19413.55,1695.67,17717.88,0,1.0,0,0,0,0,0,960.14,99.9948492239,99.9948492239,100
19411,2020,N,,1532,61904,,PAVIMENTACION AVENIDA CARTAGENA,0,42923.01,42923.01,42923.01,42923.01,42923.01,42923.01,-7.27595761418e-12,-1.69511821612e-14,42923.01,33610.06,9312.95,0,-7.27595761418e-12,0,0,0,0,0,0,100.0,100.0,100
19435,2020,N,,1532,61905,,REPARACION DA—OS INFRAESTRUCTURAS DANA 2019,0,186047.24,7986,7986,4114,0,0,178061.24,95.707541805,186047.24,0,186047.24,0,181933.24,0,3872,4114,0,0,0,4.29245819503,2.21126634289,0
17065,2020,N,,160,22500,,CANON CONTROL VERTIDO C.H.S.,3000,3000,0,0,0,0,0,3000,100,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
17066,2020,N,,160,22501,,CANON SANEAMIENTO- ESAMUR,16000,16000,2511.66,2511.66,2511.66,2511.66,2511.66,13488.34,84.302125,0,0,0,0,13488.34,0,0,0,0,0,0,15.697875,15.697875,100
19127,2020,N,,160,60900,,EVACUACION DE PLUVIALES EN EL BERRO,6000,76000,75119.27,0,0,0,0,880.73,1.15885526316,70000,70000,0,0,76000,75119.27,0,0,0,0,0,0,0,0
