#IDCONCEPTO,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOCONC,CLAVEESPEC,NOMCONCEPT,Inicial,Modifica,Actual,DRAnul,DRCanc,DROtrasAnul,DRNeto,DR,OI,I,DevI,INeto,Saldo,Deudores,% DR s/ Prev,% I Neto s/ DR
5551.0,2020.0,,,,33219,,QUIOSCOS Y PUESTOS FVA,448.97,0.0,448.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.97,0.0,0.0,0.0
5094.0,2020.0,,,,33301,,EMPRESA DISTRIBUIDORA SERVICIOS(IBERDR. Y GAS),489784.59,0.0,489784.59,0.0,0.0,0.0,151595.9,151595.9,0.0,149561.24,0.0,149561.24,338188.69,2034.66,30.9515454539,98.6578396909
5095.0,2020.0,,,,33400,,TASA APERTURA ZANJAS Y ESCOMBROS,1295.62,0.0,1295.62,0.0,0.0,0.0,1610.1,1610.1,0.0,1610.1,0.0,1610.1,-314.48,0.0,124.27254905,100.0
5096.0,2020.0,,,,33500,,MESAS Y SILLAS,14027.07,0.0,14027.07,761.15,0.0,761.15,1238.76,1999.91,0.0,542.04,0.0,542.04,12788.31,696.72,8.83120993907,43.7566598857
5162.0,2020.0,,,,33509,,MESAS SILLAS FVA,819.09,0.0,819.09,0.0,0.0,0.0,761.15,761.15,0.0,0.0,0.0,0.0,57.94,761.15,92.9262962556,0.0
5114.0,2020.0,,,,33600,,PUESTOS DE LA FERIA Y OTROS,13627.2,0.0,13627.2,0.0,0.0,0.0,240.0,240.0,0.0,73.68,0.0,73.68,13387.2,166.32,1.76118351532,30.7
5097.0,2020.0,,,,33800,,COMPENSACION TELEFONICA ESPAÑA S.A.,50864.16,0.0,50864.16,0.0,0.0,0.0,20236.12,20236.12,0.0,20236.12,0.0,20236.12,30628.04,0.0,39.78463421,100.0
5124.0,2020.0,,,,33900,,TASA PLACA VADOS,980.5,0.0,980.5,0.0,0.0,0.0,314.5,314.5,0.0,314.5,0.0,314.5,666.0,0.0,32.0754716981,100.0
5080.0,2020.0,,,,34000,,AYUDA A DOMICILIO,1700.75,0.0,1700.75,0.0,0.0,0.0,537.25,537.25,0.0,286.25,0.0,286.25,1163.5,251.0,31.5890048508,53.2805956259
5188.0,2020.0,,,,34001,,AYUDA A DOMICILIO PERSONAS DEPEND. (SAA,70907.16,0.0,70907.16,390.96,0.0,390.96,15658.11,16049.07,0.0,9815.14,0.0,9815.14,55249.05,5842.97,22.0825513249,62.6840659569
5569.0,2020.0,,,,34009,,AYUDA A DOMICILIO,0.0,0.0,0.0,0.0,0.0,0.0,607.07,607.07,0.0,0.0,0.0,0.0,-607.07,607.07,0.0,0.0
5125.0,2020.0,,,,34100,,CENTRO DE ESTANCIAS DIURNAS,13035.0,0.0,13035.0,0.0,0.0,0.0,9245.97,9245.97,0.0,5136.83,0.0,5136.83,3789.03,4109.14,70.9318757192,55.5575023497
5126.0,2020.0,,,,34101,,TELEASISTENCIA,15286.7,0.0,15286.7,57.65,0.0,57.65,3944.68,4002.33,0.0,2651.1,45.47,2605.63,11342.02,1339.05,25.8046537186,66.0542807021
5189.0,2020.0,,,,34102,,CENTRO DE DÍA DISCAPACITADOS,1366.97,0.0,1366.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.97,0.0,0.0,0.0
5164.0,2020.0,,,,34109,,C.E DIURNAS FVA,37.08,0.0,37.08,0.0,0.0,0.0,474.96,474.96,0.0,74.16,0.0,74.16,-437.88,400.8,1280.90614887,15.6139464376
5127.0,2020.0,,,,34200,,P.P. ESCUELA INFANTIL,174034.9,0.0,174034.9,431.18,0.0,431.18,48261.38,48692.56,0.0,29518.5,0.0,29518.5,125773.52,18742.88,27.7308631774,61.1638125557
5128.0,2020.0,,,,34201,,CUOTAS ESCUELA DE MUSICA,40518.0,0.0,40518.0,0.0,0.0,0.0,8844.0,8844.0,0.0,4522.0,0.0,4522.0,31674.0,4322.0,21.8273359988,51.1307100859
5121.0,2020.0,,,,34202,,CUOTAS EDUCAVERANO,40144.3,0.0,40144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40144.3,0.0,0.0,0.0
5129.0,2020.0,,,,34203,,"PROGRAMA ""UN RATITO MAS""",38812.0,0.0,38812.0,220.0,0.0,220.0,16289.8,16509.8,0.0,11315.2,0.0,11315.2,22522.2,4974.6,41.9710398846,69.4618718462
5115.0,2020.0,,,,34204,,CURSOS MANIPULADOR ALIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165.0,2020.0,,,,34209,,E.INFANTIL FVA,156.99,0.0,156.99,0.0,0.0,0.0,275.43,275.43,0.0,119.65,0.0,119.65,-118.44,155.78,175.444295815,43.4411647242
5130.0,2020.0,,,,34300,,ESCUELAS DEPORTIVAS,209762.1,0.0,209762.1,1179.57,0.0,1179.57,49167.49,50347.06,0.0,46531.57,0.0,46531.57,160594.61,2635.92,23.4396442446,94.6388965554
5132.0,2020.0,,,,34302,,INSTALACIONES DEPORTIVAS,59992.22,0.0,59992.22,0.0,0.0,0.0,8504.73,8504.73,0.0,8504.73,0.0,8504.73,51487.49,-5.68434188608e-14,14.176388205,100.0
5107.0,2020.0,,,,34303,,P.P. PARKING MUNICIPAL,84708.1,0.0,84708.1,0.0,0.0,0.0,24195.58,24195.58,0.0,24195.58,0.0,24195.58,60512.52,0.0,28.5634785812,100.0
5133.0,2020.0,,,,34304,,HUERTOS ECOLOGICOS,5872.0,0.0,5872.0,0.0,0.0,0.0,1480.0,1480.0,0.0,1360.0,0.0,1360.0,4392.0,120.0,25.204359673,91.8918918919
5186.0,2020.0,,,,34305,,HUERTOS ECOLOGICOS FVA,0.0,0.0,0.0,94.14,0.0,94.14,94.14,188.28,0.0,0.0,0.0,0.0,-94.14,94.14,0.0,0.0
5135.0,2020.0,,,,34401,,TAQUILLA TEATRO,7559.0,0.0,7559.0,0.0,0.0,0.0,4752.0,4752.0,0.0,4752.0,0.0,4752.0,2807.0,0.0,62.865458394,100.0
5119.0,2020.0,,,,34402,,TALLERES,820.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0
5190.0,2020.0,,,,34405,,TALLERES TIEMPO LIBRE M° AMBIENTE,1613.0,0.0,1613.0,0.0,0.0,0.0,174.0,174.0,0.0,174.0,0.0,174.0,1439.0,0.0,10.7873527588,100.0
5187.0,2020.0,,,,34409,,TALLERES FVA,0.0,0.0,0.0,30.0,0.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,-30.0,30.0,0.0,0.0
5108.0,2020.0,,,,34701,,ENLACES MATRIMONIALES,1890.0,0.0,1890.0,0.0,0.0,0.0,525.0,525.0,0.0,525.0,0.0,525.0,1365.0,0.0,27.7777777778,100.0
5191.0,2020.0,,,,35000,,COMP.ZONA 17-01,20079.87,0.0,20079.87,553.18,0.0,553.18,6946.82,7500.0,0.0,3750.0,0.0,3750.0,13133.05,3196.82,34.5959411092,53.9815339969
5143.0,2020.0,,,,38900,,REINTEGROS DE EJERCICIOS CERRADOS,0.0,0.0,0.0,0.0,0.0,0.0,5312.12,5312.12,0.0,5312.12,0.0,5312.12,-5312.12,0.0,0.0,100.0
5076.0,2020.0,,,,39100,,MULTAS INFRACCIONES URBANISTICAS,140564.53,0.0,140564.53,0.0,0.0,0.0,10835.68,10835.68,0.0,2259.81,0.0,2259.81,129728.85,8575.87,7.70868724848,20.8552670437
5171.0,2020.0,,,,39109,,INFRACCION URB FVA,25594.99,0.0,25594.99,0.0,0.0,0.0,13191.7,13191.7,0.0,2621.84,0.0,2621.84,12403.29,10569.86,51.5401646963,19.8749213521
5098.0,2020.0,,,,39120,,MULTAS CIRCULACION,198722.16,0.0,198722.16,1676.37,0.0,1676.37,78649.21,80325.58,0.0,75134.57,680.83,74453.74,120072.95,4195.47,39.577473393,94.6655916824
5141.0,2020.0,,,,39121,,SANCIONES RADAR,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0
5172.0,2020.0,,,,39129,,MULTAS FVA,2083.08,0.0,2083.08,200.0,0.0,200.0,2312.34,2512.34,0.0,288.55,0.0,288.55,-229.26,2023.79,111.005818308,12.4787012291
5099.0,2020.0,,,,39190,,OTRAS MULTAS Y SANCIONES,71328.36,0.0,71328.36,5167.97,0.0,5167.97,68686.89,73854.86,0.0,19498.19,0.0,19498.19,2641.47,49188.7,96.2967464834,28.387061927
5173.0,2020.0,,,,39199,,OTRAS MULTAS FVA,365.4,0.0,365.4,390.5,0.0,390.5,1781.23,2171.73,0.0,239.26,0.0,239.26,-1415.83,1541.97,487.474001095,13.4322911696
5100.0,2020.0,,,,39210,,RECARGO EJECUTIVO Y COSTAS,154052.13,0.0,154052.13,0.0,0.0,0.0,25289.25,25289.25,0.0,25289.25,0.0,25289.25,128762.88,0.0,16.416033975,100.0
5077.0,2020.0,,,,39300,,INTERESES DE DEMORA,96799.46,0.0,96799.46,13.62,0.0,13.62,14646.57,14660.19,0.0,14584.48,0.0,14584.48,82152.89,62.09,15.1308385398,99.5760782217
5175.0,2020.0,,,,39309,,INTERESES DE DEMORA FVA,6.0,0.0,6.0,0.0,0.0,0.0,6.24,6.24,0.0,1.04,0.0,1.04,-0.24,5.2,104.0,16.6666666667
5193.0,2020.0,,,,39610,,ACTUACIONES URBANISTICAS (NO),17114.88,0.0,17114.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17114.88,0.0,0.0,0.0
5552.0,2020.0,,,,39611,,CUOTAS URB. P.P. CONDADO I,36618.75,0.0,36618.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36618.75,0.0,0.0,0.0
5110.0,2020.0,,,,39900,,RECURSOS EVENTUALES,3559.8,0.0,3559.8,0.0,0.0,0.0,1735.28,1735.28,0.0,1735.28,0.0,1735.28,1824.52,0.0,48.7465587954,100.0
5176.0,2020.0,,,,39901,,RECURSOS EVENTUALES FVA,90.1,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,0.0,0.0,0.0
5184.0,2020.0,,,,39902,,EJECUCION DE FIANZAS,0.0,0.0,0.0,0.0,0.0,0.0,1779.85,1779.85,0.0,1779.85,0.0,1779.85,-1779.85,0.0,0.0,100.0
5194.0,2020.0,,,,39908,,EJECUCIONES SUBSIDIARIAS B.M.N.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550.0,2020.0,,,,39911,,EJECUCIONES SUBSIDIARIAS 2020 (BANKIA),0.0,3139.95,3139.95,0.0,0.0,0.0,3139.95,3139.95,0.0,3139.95,0.0,3139.95,0.0,0.0,100.0,100.0
5078.0,2020.0,,,,42000,,PARTICIPACION TRIBUTOS ESTADO (F.N.C.M.),4128017.64,0.0,4128017.64,0.0,0.0,0.0,2522730.63,2522730.63,0.0,2522730.63,0.0,2522730.63,1605287.01,0.0,61.1123994615,100.0
5122.0,2020.0,,,,42020,,COMPENSACION IAE,220308.0,0.0,220308.0,0.0,0.0,0.0,133859.95,133859.95,0.0,133859.95,0.0,133859.95,86448.05,0.0,60.760367304,100.0
5573.0,2020.0,,,,42101,,CONSERVACION E. PUBLICOS ZONAS VERDES SEPE 18,0.0,0.0,0.0,1514.41,0.0,1514.41,-1514.41,0.0,0.0,0.0,1514.41,-1514.41,1514.41,0.0,0.0,100.0
5116.0,2020.0,,,,45002,,C.ATENCION TEMPRANA Y C. OCUPACIONAL,27241.0,0.0,27241.0,0.0,0.0,0.0,52134.0,52134.0,0.0,52134.0,0.0,52134.0,-24893.0,0.0,191.380639477,100.0
5101.0,2020.0,,,,45003,,MTO CENTRO DIA DISCAPACITADOS,312901.09,0.0,312901.09,0.0,0.0,0.0,133703.31,133703.31,0.0,133703.31,0.0,133703.31,179197.78,0.0,42.7302154812,100.0
5102.0,2020.0,,,,45004,,ATENCION PRIMARIA S.S.P.BASICAS.DEPENDENCIAS.INCLU,236462.0,0.0,236462.0,0.0,0.0,0.0,59115.5,59115.5,0.0,59115.5,0.0,59115.5,177346.5,0.0,25.0,100.0
5136.0,2020.0,,,,45005,,AYUDA A DOMICILIO PERSONAS DEPENDIENTES,244140.45,0.0,244140.45,0.0,0.0,0.0,66503.11,66503.11,0.0,66503.11,0.0,66503.11,177637.34,0.0,27.2396933814,100.0
5200.0,2020.0,,,,45007,,PERSONAL PUNTO ATENCION ESPECIALIZADO,96139.18,0.0,96139.18,0.0,0.0,0.0,96139.18,96139.18,0.0,96139.18,0.0,96139.18,0.0,0.0,100.0,100.0
5201.0,2020.0,,,,45008,,ACTUACIONES DE APOYO A LA FAMILIA E INFA,8884.0,0.0,8884.0,1778.53,0.0,1778.53,39918.08,41696.61,0.0,41696.61,1778.53,39918.08,-31034.08,0.0,449.325529041,100.0
5547.0,2020.0,,,,45009,,REFUERZO TEMPORAL PROF.S.SOCIALES DANA,45080.41,0.0,45080.41,0.0,0.0,0.0,2905.0,2905.0,0.0,2905.0,0.0,2905.0,42175.41,0.0,6.4440407707,100.0
5202.0,2020.0,,,,45010,,AYUDAS POBREZA ENERGÉTICA,15151.15,0.0,15151.15,99.68,0.0,99.68,15051.47,15151.15,0.0,15151.15,99.68,15051.47,99.68,0.0,99.3420961445,100.0
5105.0,2020.0,,,,45012,,CTRO DE DIA MAYORES,247665.0,0.0,247665.0,0.0,0.0,0.0,105357.28,105357.28,0.0,105357.28,0.0,105357.28,142307.72,0.0,42.5402378213,100.0
5548.0,2020.0,,,,45013,,ACTUAC. APOYA A FAMILIA E INFANCIA 2018,0.0,0.0,0.0,1046.85,0.0,1046.85,-1046.85,0.0,0.0,0.0,1046.85,-1046.85,1046.85,0.0,0.0,100.0
5571.0,2020.0,,,,45014,,SITUACIONES EXTRAORDINARIAS COVID-19,0.0,98650.8,98650.8,0.0,0.0,0.0,196277.6,196277.6,0.0,196277.6,0.0,196277.6,-97626.8,0.0,198.96199524,100.0
5204.0,2020.0,,,,45016,,PROGRAMA MPAL. DE IGUALDAD-PACTO ESTADO 2020,0.0,9500.0,9500.0,0.0,0.0,0.0,9500.0,9500.0,0.0,9500.0,0.0,9500.0,0.0,0.0,100.0,100.0
5205.0,2020.0,,,,45050,,SERVICIOS GARANTIA JUVENIL PO FSE,39396.0,0.0,39396.0,3275.85,0.0,3275.85,5109.36,8385.21,0.0,8385.21,3275.85,5109.36,34286.64,0.0,12.9692354554,100.0
5546.0,2020.0,,,,45052,,SERVICIO GARANTIA JUVENIL POEJ,0.0,0.0,0.0,0.0,0.0,0.0,5956.96,5956.96,0.0,5956.96,0.0,5956.96,-5956.96,0.0,0.0,100.0
5206.0,2020.0,,,,45053,,SUB V.TECNICO AUX TURISMO FSE,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,4500.0,0.0,4500.0,0.0,4500.0,-4500.0,0.0,0.0,100.0
5117.0,2020.0,,,,45054,,PLAN SEGURIDAD CIUDADANA UESCARM,300000.0,0.0,300000.0,0.0,0.0,0.0,78826.8,78826.8,0.0,78826.8,0.0,78826.8,221173.2,0.0,26.2756,100.0
5565.0,2020.0,,,,45055,,CURSO OP. AUXILIARES AC-2017-1376,0.0,0.0,0.0,2154.46,0.0,2154.46,-2154.46,0.0,0.0,0.0,2154.46,-2154.46,2154.46,0.0,0.0,100.0
5577.0,2020.0,,,,45056,,CURSO OP AUXILIARES AC-2015-1174,0.0,0.0,0.0,0.0,0.0,0.0,1900.54,1900.54,0.0,1900.54,0.0,1900.54,-1900.54,0.0,0.0,100.0
5137.0,2020.0,,,,47000,,CONVENIO ECOEMBES,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5106.0,2020.0,,,,47002,,COLABORACION EMPRESAS,5175.0,0.0,5175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5175.0,0.0,0.0,0.0
5123.0,2020.0,,,,47004,,COLABORACIONES P.I.T.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5138.0,2020.0,,,,48000,,ACTIVIDADES DIA DE LA MUJER,1.0,0.0,1.0,0.0,0.0,0.0,3000.0,3000.0,0.0,3000.0,0.0,3000.0,-2999.0,0.0,300000.0,100.0
5210.0,2020.0,,,,49000,,"PROYECTO ""ACELERADORA DEL EMPRENDED",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5079.0,2020.0,,,,52000,,INTERESES DE DEPOSITOS,1880.61,0.0,1880.61,0.0,0.0,0.0,74.59,74.59,0.0,74.59,0.0,74.59,1806.02,0.0,3.96626626467,100.0
5178.0,2020.0,,,,54000,,ALQUILER INSTALACIONES,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,0.0,120.0,-120.0,0.0,0.0,100.0
5120.0,2020.0,,,,54001,,CONCESIONES DEMANIALES,0.0,0.0,0.0,0.0,0.0,0.0,1048.23,1048.23,0.0,0.0,0.0,0.0,-1048.23,1048.23,0.0,0.0
5570.0,2020.0,,,,54002,,FALTA,0.0,0.0,0.0,0.0,0.0,0.0,504.0,504.0,0.0,504.0,0.0,504.0,-504.0,0.0,0.0,100.0
5554.0,2020.0,,,,54101,,CANON POR ARRENDAMIENTO BAJOS DE CONDADO ALHAMA,23660.22,0.0,23660.22,0.0,0.0,0.0,1052.16,1052.16,0.0,1052.16,0.0,1052.16,22608.06,0.0,4.44695780513,100.0
5555.0,2020.0,,,,54201,,CANON ARRENDAMIENTO PARCELA RUSTICA ORANGE,8352.79,0.0,8352.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8352.79,0.0,0.0,0.0
5556.0,2020.0,,,,55011,,CAMPING SIERRA ESPUÑA,3519.4,0.0,3519.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.4,0.0,0.0,0.0
5557.0,2020.0,,,,55021,,KIOSCO LA CUBANA,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
5558.0,2020.0,,,,55022,,KIOSCO EL PALMERAL,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
5559.0,2020.0,,,,55023,,CAFETERÍA EL PRAICO,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
5560.0,2020.0,,,,55024,,CAFETERÍA PISCINA CUBIERTA,619.39,0.0,619.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.39,0.0,0.0,0.0
5561.0,2020.0,,,,55025,,GARAJE PLAZA DE LAS AMÉRICAS,504.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0
5562.0,2020.0,,,,55026,,ANTENA VODAFONE,4920.0,0.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0
5142.0,2020.0,,,,59900,,OTROS INGRESOS PATRIMONIALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211.0,2020.0,,,,59901,,CANON SOCAMEX OTROS INGRESOS PATRIMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563.0,2020.0,,,,59908,,OTROS INGRESOS (CINE VELASCO),2467.38,0.0,2467.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.38,0.0,0.0,0.0
5564.0,2020.0,,,,59909,,CANON SOCAMEX,505000.0,0.0,505000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000.0,0.0,0.0,0.0
5212.0,2020.0,,,,60000,,VENTA DE SOLARES,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,0.0,700000.0,0.0,700000.0,-700000.0,0.0,0.0,100.0
5215.0,2020.0,,,,72002,,SUB. RESTAURACIÓN CASTILLO,475000.0,0.0,475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475000.0,0.0,0.0,0.0
5572.0,2020.0,,,,75006,,RENOVACION JUEGOS INFANTILES PARQUE LA CUBANA,0.0,30000.0,30000.0,0.0,0.0,0.0,30000.0,30000.0,0.0,30000.0,0.0,30000.0,0.0,0.0,100.0,100.0
5541.0,2020.0,,,,75012,,RENOVAC.TEJADOS PZA ABASTOS 18,0.0,0.0,0.0,14413.48,0.0,14413.48,-14413.48,0.0,0.0,0.0,14413.48,-14413.48,14413.48,0.0,0.0,100.0
