#IDCONCEPTO,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOCONC,CLAVEESPEC,NOMCONCEPT,Inicial,Modifica,Actual,DRAnul,DRCanc,DROtrasAnul,DRNeto,DR,OI,I,DevI,Ineto,Saldo,Deudores,% DR s/ Prev,% I Neto s/ DR
2530.0,2012.0,,,,32300,,OTROS SERVICIOS URB. LICENCIAS DE ACTIVIDAD,15000.0,0.0,15000.0,0.0,0.0,0.0,19169.82,19169.82,0.0,13029.2,0.0,13029.2,-4169.82,6140.62,127.7988,67.967252692
2531.0,2012.0,,,,32500,,TASA EXPEDICION DOCUMENTOS,40000.0,0.0,40000.0,518.0,0.0,518.0,187348.26,187866.26,0.0,178920.39,518.0,178402.39,-147348.26,8945.87,468.37065,95.2250050254
2532.0,2012.0,,,,32600,,TASA RETIRADA VEHICULOS,12000.0,0.0,12000.0,0.0,0.0,0.0,21415.67,21415.67,0.0,12426.67,0.0,12426.67,-9415.67,8989.0,178.463916667,58.0260622245
2685.0,2012.0,,,,32900,,TASA TRAMITACION EXPTES.URBANISTICOS,306000.0,0.0,306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,0.0,0.0,0.0
2533.0,2012.0,,,,33100,,VADO VEHICULOS,70000.0,0.0,70000.0,63.0,0.0,63.0,69739.5,69802.5,0.0,63392.5,63.0,63329.5,260.5,6410.0,99.6278571429,90.8086521985
2534.0,2012.0,,,,33200,,MERCADO,70000.0,0.0,70000.0,0.0,0.0,0.0,84033.93,84033.93,0.0,41982.0,0.0,41982.0,-14033.93,42051.93,120.048471429,49.9583918067
2535.0,2012.0,,,,33201,,TASA QUIOSCOS Y PUESTOS,3500.0,0.0,3500.0,0.0,0.0,0.0,17554.73,17554.73,0.0,10108.24,0.0,10108.24,-14054.73,7446.49,501.563714286,57.5812900569
2536.0,2012.0,,,,33202,,TASA MESAS Y SILLAS,18000.0,0.0,18000.0,0.0,0.0,0.0,20812.74,20812.74,0.0,14652.78,0.0,14652.78,-2812.74,6159.96,115.626333333,70.4029358941
2702.0,2012.0,,,,33203,,PLAZA ABASTOS,16000.0,0.0,16000.0,0.0,0.0,0.0,16125.0,16125.0,0.0,10635.0,0.0,10635.0,-125.0,5490.0,100.78125,65.9534883721
2537.0,2012.0,,,,33300,,TASA EMPRESA TELECOMUNICACION,120000.0,0.0,120000.0,0.0,0.0,0.0,147216.44,147216.44,0.0,54842.67,0.0,54842.67,-27216.44,92373.77,122.680366667,37.2530880383
2538.0,2012.0,,,,33301,,EMPRESA DISTRIBUIDORA SERVICIOS(IBERDR. Y GAS),535000.0,0.0,535000.0,0.0,0.0,0.0,478012.21,478012.21,0.0,335226.93,0.0,335226.93,56987.79,142785.28,89.3480766355,70.1293655239
2539.0,2012.0,,,,33400,,TASA APERTURA ZANJAS,40000.0,0.0,40000.0,0.0,0.0,0.0,2998.5,2998.5,0.0,2962.5,0.0,2962.5,37001.5,36.0,7.49625,98.7993996998
2540.0,2012.0,,,,33500,,FERIA OTROS USOS DPL,13500.0,0.0,13500.0,0.0,0.0,0.0,1110.0,1110.0,0.0,1110.0,0.0,1110.0,12390.0,0.0,8.22222222222,100.0
2541.0,2012.0,,,,33600,,OCUPACION VIA PUBLICA CON SUSPENSION TRAFICO,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0
2542.0,2012.0,,,,33800,,COMPENSACION TELEFONICA ESPAÑA S.A.,55000.0,0.0,55000.0,0.0,0.0,0.0,46695.43,46695.43,0.0,46695.43,0.0,46695.43,8304.57,0.0,84.9007818182,100.0
2543.0,2012.0,,,,33900,,TASA PLACA VADOS,1500.0,0.0,1500.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.0,576.0,924.0,0.0,38.4,100.0
2544.0,2012.0,,,,34000,,AYUDA A DOMICILIO,12500.0,0.0,12500.0,49.6,0.0,49.6,16873.18,16922.78,0.0,13831.6,49.6,13782.0,-4373.18,3091.18,134.98544,81.6799204418
2545.0,2012.0,,,,34100,,CENTRO ESTANCIAS DIURNAS,56500.0,0.0,56500.0,428.82,0.0,428.82,19633.76,20062.58,0.0,13814.37,428.82,13385.55,36866.24,6248.21,34.7500176991,68.1761924359
2546.0,2012.0,,,,34101,,P.P. TELEASISTENCIA,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0
2547.0,2012.0,,,,34200,,P.P. ESCUELA INFANTIL,200000.0,0.0,200000.0,2542.5,0.0,2542.5,198463.5,201006.0,0.0,161325.0,2542.5,158782.5,1536.5,39681.0,99.23175,80.0058952906
2548.0,2012.0,,,,34201,,P.P.ESC. VERANO,11000.0,0.0,11000.0,0.0,0.0,0.0,11727.0,11727.0,0.0,11727.0,0.0,11727.0,-727.0,0.0,106.609090909,100.0
2549.0,2012.0,,,,34202,,P.P. PROXIMIDAD MATUTINA,5500.0,0.0,5500.0,0.0,0.0,0.0,7044.0,7044.0,0.0,5262.0,0.0,5262.0,-1544.0,1782.0,128.072727273,74.7018739353
2698.0,2012.0,,,,34203,,P.P. CURSO MANIPULADOR ALIMENTOS,1000.0,0.0,1000.0,20.0,0.0,20.0,-11.0,9.0,0.0,9.0,20.0,-11.0,1011.0,0.0,-1.1,100.0
2699.0,2012.0,,,,34204,,P.P. ESCUELA MUSICA Y CORAL,40000.0,0.0,40000.0,60.0,0.0,60.0,52723.5,52783.5,0.0,46399.5,60.0,46339.5,-12723.5,6384.0,131.80875,87.8915474124
2550.0,2012.0,,,,34300,,PISCINAS,185000.0,0.0,185000.0,0.0,0.0,0.0,90862.25,90862.25,0.0,90862.25,0.0,90862.25,94137.75,0.0,49.1147297297,100.0
2551.0,2012.0,,,,34301,,P.P. ESCUELAS DEPORTIVAS,110000.0,0.0,110000.0,79.32,0.0,79.32,160755.13,160834.45,0.0,155833.35,79.32,155754.03,-50755.13,5001.1,146.141027273,96.8889950821
2552.0,2012.0,,,,34302,,P.P. INSTALACIONES MUNICIPALES,60000.0,0.0,60000.0,0.0,0.0,0.0,65710.64,65710.64,0.0,65710.64,0.0,65710.64,-5710.64,0.0,109.517733333,100.0
2672.0,2012.0,,,,34303,,ALQUILER PARKING,0.0,0.0,0.0,0.0,0.0,0.0,33490.52,33490.52,0.0,33490.52,0.0,33490.52,-33490.52,0.0,0.0,100.0
2553.0,2012.0,,,,34400,,"P.P.CINE, TEATRO, OTROS ESPECTACULOS",24000.0,0.0,24000.0,0.0,0.0,0.0,7377.0,7377.0,0.0,7377.0,0.0,7377.0,16623.0,0.0,30.7375,100.0
2555.0,2012.0,,,,34700,,P.P. TALLERES TIEMPO LIBRE,20000.0,0.0,20000.0,0.0,0.0,0.0,13127.0,13127.0,0.0,11817.0,0.0,11817.0,6873.0,1310.0,65.635,90.0205682944
2664.0,2012.0,,,,35000,,CONTRIBUCIONES ESPECIALES P.E.ZONA 17-01 Y 16-01,0.0,0.0,0.0,0.0,0.0,0.0,171372.4,171372.4,0.0,171372.4,0.0,171372.4,-171372.4,0.0,0.0,100.0
2557.0,2012.0,,,,35100,,CONTRIBUC. ESPEC. U.A. C/ TOMILLO,1500.0,8255.13,9755.13,0.0,0.0,0.0,1280312.63,1280312.63,0.0,49700.38,0.0,49700.38,-1270557.5,1230612.25,13124.5060804,3.8818940652
2670.0,2012.0,,,,38900,,REINTEGROS DE EJERCICIOS CERRADOS,0.0,137296.86,137296.86,0.0,0.0,0.0,140294.7,140294.7,0.0,140294.7,0.0,140294.7,-2997.84,0.0,102.183473096,100.0
2559.0,2012.0,,,,39100,,MULTAS INFRACCIONES URBANISTICAS,290000.0,0.0,290000.0,1142.89,0.0,1142.89,325982.45,327125.34,0.0,80139.53,1142.89,78996.64,-35982.45,246985.81,112.407741379,24.2334027491
2560.0,2012.0,,,,39120,,MULTAS CIRCULACION,115000.0,0.0,115000.0,534.73,0.0,534.73,73376.97,73911.7,0.0,73911.7,534.73,73376.97,41623.03,0.0,63.8060608696,100.0
2561.0,2012.0,,,,39190,,OTRAS MULTAS Y SANCIONES,4500.0,0.0,4500.0,0.0,0.0,0.0,13894.98,13894.98,0.0,966.12,0.0,966.12,-9394.98,12928.86,308.777333333,6.95301468588
2562.0,2012.0,,,,39210,,RECARGO EJECUTIVO,85000.0,0.0,85000.0,43.35,0.0,43.35,17094.62,17137.97,0.0,17137.97,43.35,17094.62,67905.38,0.0,20.1113176471,100.0
2563.0,2012.0,,,,39211,,RECARGO APREMIO,1000.0,0.0,1000.0,0.0,0.0,0.0,74746.57,74746.57,0.0,74746.57,0.0,74746.57,-73746.57,0.0,7474.657,100.0
2564.0,2012.0,,,,39300,,INTERESES DE DEMORA,60000.0,0.0,60000.0,128.45,0.0,128.45,246635.9,246764.35,0.0,106052.01,128.45,105923.56,-186635.9,140712.34,411.059833333,42.947340594
2565.0,2012.0,,,,39600,,ACTUACIONES URBANISTICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682.0,2012.0,,,,39610,,CUOTAS URBANIZACION,2207000.0,72554.82,2279554.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279554.82,0.0,0.0,0.0
2567.0,2012.0,,,,39900,,VIAJES CULTURALES,2000.0,0.0,2000.0,260.0,0.0,260.0,-260.0,0.0,0.0,0.0,260.0,-260.0,2260.0,0.0,-13.0,100.0
2568.0,2012.0,,,,39901,,OTROS VIAJES,2500.0,0.0,2500.0,44.0,0.0,44.0,356.0,400.0,0.0,400.0,44.0,356.0,2144.0,0.0,14.24,100.0
2668.0,2012.0,,,,39904,,EJECUCIONES SUBSIDIARIAS,0.0,0.0,0.0,0.0,0.0,0.0,31323.36,31323.36,0.0,9698.76,0.0,9698.76,-31323.36,21624.6,0.0,30.9633449285
2705.0,2012.0,,,,39905,,RECURSOS EVENTUALES,0.0,0.0,0.0,0.77,0.0,0.77,4918.16,4918.93,0.0,4918.93,0.77,4918.16,-4918.16,0.0,0.0,100.0
2673.0,2012.0,,,,39906,,EJECUCION DE FIANZAS Y AVALES,0.0,0.0,0.0,0.0,0.0,0.0,6118.64,6118.64,0.0,6118.64,0.0,6118.64,-6118.64,0.0,0.0,100.0
2663.0,2012.0,,,,39907,,INDEMNIZACIONES,0.0,0.0,0.0,0.0,0.0,0.0,9725.97,9725.97,0.0,9725.97,0.0,9725.97,-9725.97,0.0,0.0,100.0
2669.0,2012.0,,,,39908,,COSTAS PROCEDIMENTALES,0.0,0.0,0.0,0.0,0.0,0.0,1767.58,1767.58,0.0,1767.58,0.0,1767.58,-1767.58,0.0,0.0,100.0
2575.0,2012.0,,,,42000,,PARTICIPACION TRIBUTOS ESTADO (F.N.C.M.),3420000.0,0.0,3420000.0,157291.92,0.0,157291.92,4183485.87,4340777.79,0.0,4340777.79,157291.92,4183485.87,-763485.87,0.0,122.324148246,100.0
2577.0,2012.0,,,,42002,,DEL M.J.- MANTENIMIENTO JUZGADO DE PAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579.0,2012.0,,,,42010,,COMPENSACION IAE,180402.48,0.0,180402.48,50108.88,0.0,50108.88,240155.42,290264.3,0.0,290264.3,50108.88,240155.42,-59752.94,0.0,133.122016948,100.0
2660.0,2012.0,,,,42100,,SEF (PEONES AGRICOLAS Y OTRAS),77000.0,0.0,77000.0,7095.53,0.0,7095.53,44360.92,51456.45,0.0,51456.45,7095.53,44360.92,32639.08,0.0,57.6115844156,100.0
2582.0,2012.0,,,,42102,,"CONSEJOS COMARCALES ""MANTENIMIENTO ESPACIOS PUBLIC",145200.0,0.0,145200.0,12458.86,0.0,12458.86,95045.08,107503.94,0.0,107503.94,12458.86,95045.08,50154.92,0.0,65.4580440771,100.0
2583.0,2012.0,,,,42103,,INTEGRAL DESARROLLO RURAL,14000.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0
2700.0,2012.0,,,,42104,,MTO. Y CONSERVACION ESPACIOS PUB. SEF 2012,133000.0,0.0,133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133000.0,0.0,0.0,0.0
2584.0,2012.0,,,,45000,,FONDO REGIONAL COOPERACION LOCAL,384649.0,0.0,384649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384649.0,0.0,0.0,0.0
2585.0,2012.0,,,,45002,,MTO CENTRO DIA DISCAPACITADOS,42120.0,0.0,42120.0,0.0,0.0,0.0,42120.0,42120.0,0.0,21060.0,0.0,21060.0,0.0,21060.0,100.0,50.0
2586.0,2012.0,,,,45003,,MANTENIMIENTO CENTRO OCUPACIONAL,184471.0,0.0,184471.0,0.0,0.0,0.0,168687.25,168687.25,0.0,124922.45,0.0,124922.45,15783.75,43764.8,91.4437770707,74.0556562514
2587.0,2012.0,,,,45004,,PRESTACIONES BASICAS SERVICIOS SOCIALES,99531.0,0.0,99531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99531.0,0.0,0.0,0.0
2588.0,2012.0,,,,45005,,PROGRAMA INCLUSION SOCIAL,52234.0,0.0,52234.0,119.11,0.0,119.11,52114.89,52234.0,0.0,52234.0,119.11,52114.89,119.11,0.0,99.7719684497,100.0
2589.0,2012.0,,,,45006,,PROGRAMA DEPENDENCIA Y RESPIRO FAMILIAR,26117.0,0.0,26117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26117.0,0.0,0.0,0.0
2590.0,2012.0,,,,45007,,PROGRAMA FAMILIAS MONOPARENTALES Y ESPECIALES,11000.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0
2591.0,2012.0,,,,45008,,ATENCION INMIGRANTES,51614.24,0.0,51614.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51614.24,0.0,0.0,0.0
2686.0,2012.0,,,,45009,,VOLUNTARIADO,12500.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0
2592.0,2012.0,,,,45010,,TELEASISTENCIA,14147.12,0.0,14147.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14147.12,0.0,0.0,0.0
2593.0,2012.0,,,,45011,,SAD ORDIN/EXTRAORD Y COMIDAS,79792.0,0.0,79792.0,0.0,0.0,0.0,12184.5,12184.5,0.0,12184.5,0.0,12184.5,67607.5,0.0,15.2703278524,100.0
2594.0,2012.0,,,,45012,,C.ESTANCIAS DIURNAS,210000.0,0.0,210000.0,0.0,0.0,0.0,177744.61,177744.61,0.0,151706.37,0.0,151706.37,32255.39,26038.24,84.6402904762,85.350756909
2595.0,2012.0,,,,45013,,CAVI (SALARIOS),50000.0,0.0,50000.0,0.0,0.0,0.0,19626.0,19626.0,0.0,0.0,0.0,0.0,30374.0,19626.0,39.252,0.0
2596.0,2012.0,,,,45014,,DROGODEPENDENCIAS,11200.0,0.0,11200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,0.0,0.0,0.0
2597.0,2012.0,,,,45015,,CONSULTORIO SANITARIO PEDANIAS,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0
2687.0,2012.0,,,,45030,,SERVICIO PROXIMIDAD MATUTINO,15480.0,0.0,15480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15480.0,0.0,0.0,0.0
2688.0,2012.0,,,,45032,,PROG.CUALIFICACION PROFESIONAL (AUX.VIVEROS Y JARD,30403.86,0.0,30403.86,0.0,0.0,0.0,45380.32,45380.32,0.0,45380.32,0.0,45380.32,-14976.46,0.0,149.25841653,100.0
2602.0,2012.0,,,,45033,,CONVENIO FUNCIONAMIENTO MUJER (SALARIO),28525.0,0.0,28525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28525.0,0.0,0.0,0.0
2701.0,2012.0,,,,45034,,MEDIDAS ALTERNATIVAS EXPULSION ESCOLAR,5678.0,0.0,5678.0,0.0,0.0,0.0,9211.0,9211.0,0.0,5678.0,0.0,5678.0,-3533.0,3533.0,162.222613596,61.6436868961
2603.0,2012.0,,,,45035,,TRANSPORTE UNIVERSITARIO (FEM),5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
2689.0,2012.0,,,,45048,,FONDO BIBLIOGRAFICO,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0
2614.0,2012.0,,,,45050,,AGENTE DESARROLLO LOCAL,27500.0,0.0,27500.0,4131.41,0.0,4131.41,-4131.41,0.0,0.0,0.0,4131.41,-4131.41,31631.41,0.0,-15.0233090909,100.0
2710.0,2012.0,,,,45051,,TECNICO ORIENTACION LABORAL 2011,0.0,0.0,0.0,0.0,0.0,0.0,5994.66,5994.66,0.0,5994.66,0.0,5994.66,-5994.66,2.27373675443e-13,0.0,100.0
2616.0,2012.0,,,,45052,,CURSOS CENTRO EMPLEO,20790.0,42412.5,63202.5,0.0,0.0,0.0,42412.5,42412.5,0.0,0.0,0.0,0.0,20790.0,42412.5,67.1057315771,0.0
2690.0,2012.0,,,,45053,,M.A.PROYECTO MALVASIA,22793.0,0.0,22793.0,0.0,0.0,0.0,14877.0,14877.0,0.0,14877.0,0.0,14877.0,7916.0,0.0,65.2700390471,100.0
2618.0,2012.0,,,,45054,,UESCARM (SALARIO Y MATERIAL),417657.0,0.0,417657.0,0.0,0.0,0.0,184751.8,184751.8,0.0,184751.8,0.0,184751.8,232905.2,0.0,44.2352935543,100.0
2619.0,2012.0,,,,45055,,MATERIAL PROTECCION CIVIL,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0
2620.0,2012.0,,,,45056,,VENTANILLA UNICA,15710.32,0.0,15710.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15710.32,0.0,0.0,0.0
2621.0,2012.0,,,,45057,,CONV. VIGILANCIA FORESTAL,15128.0,0.0,15128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15128.0,0.0,0.0,0.0
2691.0,2012.0,,,,45058,,INTERESES CAMPO DE FUTBOL,10122.79,0.0,10122.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10122.79,0.0,0.0,0.0
2624.0,2012.0,,,,45060,,UESCARM (SALARIO Y MATERIAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627.0,2012.0,,,,45063,,CONV.VIGILANCIA FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628.0,2012.0,,,,45064,,MATERIAL Y FUCIONAMIENTO PROTECCION CIVIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629.0,2012.0,,,,45065,,INTERESES CAMPO DE FUTBOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692.0,2012.0,,,,45100,,INSTITUTO MUJER (SALARIOS),42083.0,0.0,42083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42083.0,0.0,0.0,0.0
2630.0,2012.0,,,,45102,,INSTITUTO MUJER (SALARIOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631.0,2012.0,,,,45103,,I. JUVENTUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683.0,2012.0,,,,47000,,COLAB. ENTIDADES FINANCIERAS (Mº ABTE.),5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
2693.0,2012.0,,,,47001,,CONVENIO ECOEMBES(RECOGIDA SELECTIVA),13000.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0
2694.0,2012.0,,,,47002,,COLABORACION EMPRESAS,25400.0,20443.0,45843.0,0.0,0.0,0.0,146943.0,146943.0,0.0,146093.0,0.0,146093.0,-101100.0,850.0,320.535305281,99.4215444084
2695.0,2012.0,,,,47003,,PERSONAL URBASER (SALARIO),49000.0,0.0,49000.0,0.0,0.0,0.0,17767.21,17767.21,0.0,10500.0,0.0,10500.0,31232.79,7267.21,36.2596122449,59.0976298473
2696.0,2012.0,,,,47004,,PUBLICIDAD EMPRESAS PRIVADAS,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0
2697.0,2012.0,,,,47005,,CONTROL EJECUCION OBRAS PARAMOUNT,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0
2639.0,2012.0,,,,47007,,PERSONAL URBASER (SALARIO),0.0,0.0,0.0,0.0,0.0,0.0,28000.0,28000.0,0.0,28000.0,0.0,28000.0,-28000.0,0.0,0.0,100.0
2642.0,2012.0,,,,48000,,DIA DE LA MUJER,7000.0,0.0,7000.0,600.0,0.0,600.0,2360.0,2960.0,0.0,2960.0,600.0,2360.0,4640.0,0.0,33.7142857143,100.0
2643.0,2012.0,,,,48001,,NUEVAS TECNOLOGIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644.0,2012.0,,,,52000,,INTERESES DE DEPOSITOS,35000.0,0.0,35000.0,0.0,0.0,0.0,53486.65,53486.65,0.0,53486.65,0.0,53486.65,-18486.65,0.0,152.819,100.0
2645.0,2012.0,,,,54100,,ARRTO.FINCAS URBANAS,12000.0,0.0,12000.0,0.0,0.0,0.0,24165.92,24165.92,0.0,16743.53,0.0,16743.53,-12165.92,7422.39,201.382666667,69.2857131034
2646.0,2012.0,,,,55000,,CONCESIONES ADMINISTRATIVAS CONTRAPREST.PERIOD,10000.0,0.0,10000.0,0.0,0.0,0.0,3618.09,3618.09,0.0,3618.09,0.0,3618.09,6381.91,0.0,36.1809,100.0
2684.0,2012.0,,,,60000,,ENAJENACION TERRENOS,995000.0,0.0,995000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995000.0,0.0,0.0,0.0
2675.0,2012.0,,,,72000,,RESTAURAC.RECINTO INFERIOR CASTILLO,1229117.32,0.0,1229117.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229117.32,0.0,0.0,0.0
2676.0,2012.0,,,,75001,,VEHICULO PROTECCION CIVIL,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0
2678.0,2012.0,,,,75003,,INSTAL.ENERGIAS RENOVABLES Y EFICIENCIA ENERG.M.A.,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0
2679.0,2012.0,,,,75004,,REMODELAC.SERVICIOS SOCIALES,22514.41,0.0,22514.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22514.41,0.0,0.0,0.0
2680.0,2012.0,,,,75005,,AMORTIZACION PRESTAMO CESPED ARTIFICIAL,26818.18,0.0,26818.18,0.0,0.0,0.0,35816.22,35816.22,0.0,35816.22,0.0,35816.22,-8998.04,0.0,133.552015834,100.0
2704.0,2012.0,,,,75006,,MEJORA ALUMBRADO Bº VG DOLORES Y OTRAS POS/11,0.0,26400.04,26400.04,0.0,0.0,0.0,26370.04,26370.04,0.0,26370.04,0.0,26370.04,30.0,0.0,99.8863638085,100.0
2708.0,2012.0,,,,75007,,PAVIMENT. C/ FEDERICO SERVET.POS/11,0.0,101802.08,101802.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101802.08,0.0,0.0,0.0
2709.0,2012.0,,,,75008,,PAVIMENTACION CAMINOS RURALES 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707.0,2012.0,,,,75017,,PAVIM.MANUEL DE FALLA SEF 2010,0.0,0.0,0.0,12430.98,0.0,12430.98,-12430.98,0.0,0.0,0.0,12430.98,-12430.98,12430.98,0.0,0.0,100.0
