#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
,2012.0,,,134,23000,,CONVENIO VIGILANCIA FORESTAL (DIETAS),15128.0,15128.0,,,495.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,134,62300,,MATERIA TECNICO Y ESPECIAL PROTECCION CIVIL,2000.0,2000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,134,62400,,ADQUISICION VEHICULO PROTECCION CIVIL,20000.0,36001.88,,,16000.0,,,,,16001.88,,,,,,,,,,,,,
,2012.0,,,150,12000,,RETRIBUCIONES BASICAS URBANISMO,477093.78,477093.78,,,388654.1,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,12100,,COMPLEMENTO DESTINO URBANISMO,270166.84,270166.84,,,179094.13,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,395210.64,395210.64,,,258228.34,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,21200,,CUOTA MTO. EDIFICIO J. CARLOS I,600.0,600.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,21201,,MANTENIM. EDIFICIOS Y OTRAS INSTALACIONES,0.0,0.0,,,3431.44,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22101,,MATERIAL TECNICO Y ESPECIAL URBANISMO,6000.0,6000.0,,,852.32,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22602,,PUBLICIDAD CONCEJ. URBANISMO,0.0,0.0,,,5997.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22699,,GTOS. DIVERSOS URBANISMO,12000.0,12000.0,,,818.67,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22701,,CONTROL EJECUCION OBRAS DE URBANIZACION,40000.0,40000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22706,,"PROYECTOS, ESTUDIOS Y TRAB. TECNICOS URBANISMO",30000.0,30000.0,,,16259.58,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,22707,,AGUAS MINEROMEDICINALES,1000.0,1000.0,,,4569.07,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,60000,,UNIDADES DE ACTUACIONES VARIAS,2207000.0,2207000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,60060,,INVERSIONES EN TERRENOS P.M.S (I.R.),0.0,1065997.77,,,315795.34,,,,,1065997.77,,,,,,,,,,,,,
,2012.0,,,150,60061,,INVERSIONES EN TERRENOS (I.R.),0.0,19531.8,,,9500.0,,,,,19531.8,,,,,,,,,,,,,
,2012.0,,,150,60062,,U.A. VARIAS (I.R.),0.0,156431.13,,,151786.05,,,,,156431.13,,,,,,,,,,,,,
,2012.0,,,150,60961,,ACTUACIONES P.P. LOS SECANOS (I.R.),0.0,103354.46,,,0.0,,,,,103354.46,,,,,,,,,,,,,
,2012.0,,,150,60963,,ALUMBRADO PUBLICO Bº. SAN CRISTOBAL (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,61360,,DERRIBO EDIFICIOS (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,61960,,AMPLIAC. RED ALUMBRADO PUBLICO (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,61961,,RESTAURAC. FACHADAS C/ LARGA (I.R.),0.0,447.69,,,0.0,,,,,447.69,,,,,,,,,,,,,
,2012.0,,,150,61962,,JARDIN DE LOS PATOS Y C/ LA FERIA (I.R.),0.0,389.4,,,0.0,,,,,389.4,,,,,,,,,,,,,
,2012.0,,,150,61963,,REPARAC. VIVIENDAS DE PROTECC. OFICIAL (I.R.),0.0,156.94,,,0.0,,,,,156.94,,,,,,,,,,,,,
,2012.0,,,150,62200,,DERRIBO EDIFICIOS Y OTRAS CONSTRUCCIONES,45000.0,45000.0,,,35108.19,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,62201,,SUPRESION DE BARRERAS ARQUITECTONICAS,9000.0,9000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,62202,,OBRA NAVE POLIGONO INDUSTRIAL,6546.7,6546.7,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,62261,,ACONDIC. NUEVO ALMACEN MUNICIPAL (I.R.),0.0,94567.3,,,74567.29,,,,,94567.3,,,,,,,,,,,,,
,2012.0,,,150,63200,,MEJORA ROTONDA AVDA. ESPAÑA,3431.44,3431.44,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,68100,,ADQUISICION TERRENOS CERRO DEL CASTILLO,20000.0,20000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,150,68260,,ESCULTURAS ROTONDA TRAVESIA (I.R.),0.0,62.24,,,0.0,,,,,62.24,,,,,,,,,,,,,
,2012.0,,,155,12000,,RETRIBUCIONES BASICAS VIAS PUBLICAS,0.0,0.0,,,5011.29,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,12100,,COMPLEMENTO DESTINO VIAS PUBLICAS,0.0,0.0,,,2591.31,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,12101,,COMPLEMENTO ESPECIFICO VIAS PUBLICAS,0.0,0.0,,,4153.92,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,13100,,PERS. LABORAL EVENTUAL OBRAS Y SERV.,82423.44,82423.44,,,57773.16,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,13101,,OTRO PERSONAL LABORAL PEONES AGRICOLAS,133000.0,133000.0,,,82572.15,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,21000,,MTO. CAMINOS Y VIAS PUBLICAS,75000.0,77634.05,,,77584.33,,,,,2634.05,,,,,,,,,,,,,
,2012.0,,,155,22199,,MATERIALES MTO. Y CONSERV. ESPACIOS PUBLICOS,15000.0,17440.0,,,5604.84,,,,,2440.0,,,,,,,,,,,,,
,2012.0,,,155,22603,,INDEMNIZAC. MANT. Y CON. ESPACIOS PUBLICOS 2012,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,60900,,DESARROLLO RURAL CAMINO LOS MOLINOS,58345.12,58345.12,,,58221.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,60960,,DESARROLLO RURAL CMNO. LOS MOLINOS (I.R.),0.0,8191.2,,,0.0,,,,,8191.2,,,,,,,,,,,,,
,2012.0,,,155,60963,,PLAN ASFALTO 2009 (I.R.),0.0,7510.85,,,7510.85,,,,,7510.85,,,,,,,,,,,,,
,2012.0,,,155,61900,,MATERIALES PAVIMENTACIONES SEF 2012,74000.0,74000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,155,61901,,PAVIMENTACIONES C/TIO MELGUIZO,37000.0,81034.45,,,44033.53,,,,,44034.45,,,,,,,,,,,,,
,2012.0,,,155,61902,,ADECUAC. ACCESOS A NUCLEO URBANO DEL BERRO,0.0,50000.0,,,0.0,,,,,50000.0,,,,,,,,,,,,,
,2012.0,,,155,61903,,PAVIMENTAC. C/ CAÑADAS DE EL BERRO,0.0,15965.95,,,15965.95,,,,,15965.95,,,,,,,,,,,,,
,2012.0,,,155,61960,,C/ CAÑADAS Y OTROS P.O.S. 2010 (I.R.),0.0,24651.11,,,0.0,,,,,24651.11,,,,,,,,,,,,,
,2012.0,,,155,61962,,PAVIM. C/ FEDERICO SERVET Y OTR. P.O.S. 11 (I.R.),0.0,303091.55,,,300690.06,,,,,303091.55,,,,,,,,,,,,,
,2012.0,,,155,62170,,ADECUAC. SISTEMA GRAL. BORDE PRAICO (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,22502,,"CANON VERTIDOS, SANEAM. Y OTROS",10200.0,7200.0,,,2421.55,,,,,-3000.0,,,,,,,,,,,,,
,2012.0,,,161,22700,,SUMINISTRO AGUA POTABLE,2610000.0,2643115.0,,,2643110.39,,,,,33115.0,,,,,,,,,,,,,
,2012.0,,,161,22701,,MANTENIM. Y LIMPIEZA DE TUBERIAS DE SANEAM.,0.0,0.0,,,864.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,22706,,INSPECC. E INFORMES DE TUBERIAS DE SANEAMIENTO,0.0,0.0,,,1367.4,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,22790,,SUMINISTRO AGUA POTABLE (R.E),42379.08,42379.08,,,42379.08,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,63200,,MEJORA RED SANEAMIENTO Y ABASTECIMIENTO,40000.0,40000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,63201,,"MEJORA SANEAM,  C/FUENTE LA PARRA EL BERRO",20000.0,20000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,63202,,MEJORA RED ABASTEC. AGUA LAS FLOTAS,60000.0,60000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,161,63203,,EJECUC. DE RED SANEAMIENTO C/ CONDE DE ELDA,0.0,9378.0,,,0.0,,,,,9378.0,,,,,,,,,,,,,
,2012.0,,,161,63204,,EJECUC. REDES SANEAM. EN C/ ALQUERIAS,0.0,12000.0,,,5640.4,,,,,12000.0,,,,,,,,,,,,,
,2012.0,,,161,63260,,MEJORA REDES SANEAMIENTO (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,163,22700,,RECOGIDA DE R.S.U. Y LIMPIEZA VIARIA,1751000.0,1775696.94,,,1828413.87,,,,,24696.94,,,,,,,,,,,,,
,2012.0,,,163,22701,,ELIMINACION Y TRATAMIENTO DE R.S.U.,305000.0,329144.71,,,276427.78,,,,,24144.71,,,,,,,,,,,,,
,2012.0,,,165,21300,,MTO. ALUMBRADO PUBLICO,30000.0,33831.46,,,27818.43,,,,,3831.46,,,,,,,,,,,,,
,2012.0,,,165,21301,,MTO. ALUMBRADO EDIFICIOS PUBLICOS,10000.0,10000.0,,,17613.31,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,21390,,MTO. ALUMBRADO PUBLICO (R.E),1101.94,1101.94,,,1101.67,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,22501,,TASAS ALUMBRADO PUBLICO,2500.0,10755.13,,,11456.82,,,,,8255.13,,,,,,,,,,,,,
,2012.0,,,165,22710,,INSTALAC.  ELECTRICAS ACTOS EVENTUALES,75000.0,75000.0,,,71588.97,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,22790,,INSTALACIONES ELECTRICAS (R.E),649.0,649.0,,,649.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,60960,,ALUMBRADO PUBL. Bº. SAN JOSE (I.R.),0.0,15261.55,,,0.0,,,,,15261.55,,,,,,,,,,,,,
,2012.0,,,165,61901,,ALUMBR. PUBL. EN GEBAS Y PARQUE LA CUBANA,0.0,15000.0,,,14883.0,,,,,15000.0,,,,,,,,,,,,,
,2012.0,,,165,61990,,REPOSICION ELECTRICA GENERAL (R.E),767.0,767.0,,,767.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,63200,,ADAPTACION NORMATIVA ELECTRICIDAD,3500.0,3500.0,,,3451.5,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,63260,,ALUMBR. PUBL. Bº. DOLORES Y OTR. POS 11 (I.R.),0.0,56182.06,,,40466.32,,,,,56182.06,,,,,,,,,,,,,
,2012.0,,,165,63290,,REFORMAS ELECTRICAS CUARTEL (R.E),1151.92,1151.92,,,1151.92,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,165,63291,,REFORMAS ELECTRICAS CENTRO DE MAYORES (R.E),3722.7,3722.7,,,3722.7,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,169,22602,,PUBLICIDAD Y PROPAGANDA RECOGIDAS,0.0,0.0,,,3482.88,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,169,22700,,RECOGIDA DE ENSERES,8500.0,8500.0,,,7824.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,169,22703,,CONTROL DE AVIFAUNA,10000.0,10000.0,,,8341.1,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,169,22707,,RECOGIDA Y CONTROL ANIMALES EN VIA PUBLICA,15000.0,11168.54,,,9144.5,,,,,-3831.46,,,,,,,,,,,,,
,2012.0,,,170,12000,,RETRIB. BASICAS MEDIO AMBIENTE,20237.45,20237.45,,,13582.06,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,12100,,COMPLEMENTO DESTINO MEDIO AMBIENTE,11290.07,11290.07,,,6472.54,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,12101,,COMPLEMENTO ESPECIFICO MEDIO AMBIENTE,15126.04,15126.04,,,8602.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,13100,,EMPLEO PUBL.LOCAL.TEC.MED.ABTE.SEF/11,0.0,0.0,,,26914.8,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,21200,,MTO. ECOPARQUE,2000.0,2000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,21201,,MANTENIMIENTO BICIALHAMA,4500.0,4500.0,,,871.12,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22602,,PUBLICIDAD Y PROPAG. MEDIO AMBIENTE,0.0,0.0,,,581.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22608,,CONSERVACION DE LA MALVASIA -PROY. LIFE-,30391.0,30391.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22609,,FORMACION Y DIVULGACION MEDIO AMBIENTE,20000.0,20000.0,,,3942.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22610,,VIGILANCIA Y PROTECCION AMBIENTAL,0.0,0.0,,,3915.58,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22611,,SENDEROS ECOTURISTICOS,3700.0,3700.0,,,4169.01,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22699,,GASTOS DIVERSOS MEDIO AMBIENTE,1000.0,910.0,,,86.36,,,,,-90.0,,,,,,,,,,,,,
,2012.0,,,170,22700,,RETIRADA Y RECOGIDA RESIDUOS INDUSTRIALES,7400.0,1920.0,,,430.66,,,,,-5480.0,,,,,,,,,,,,,
,2012.0,,,170,22703,,GESTION RESIDUOS APARATOS ELECTRIC. USADOS,2000.0,0.0,,,0.0,,,,,-2000.0,,,,,,,,,,,,,
,2012.0,,,170,22704,,"RECOGIDA SELECTIVA PILAS, ACEITES",4000.0,4000.0,,,266.35,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22706,,ESTUDIOS TECNICOS (II FASE AGENDA 21),6000.0,6000.0,,,8770.7,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,22709,,GESTION ECOPARQUE,26000.0,26000.0,,,17644.38,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,24000,,EDICIONES Y OTRAS PUBLICACIONES MED. AMB.,3000.0,3000.0,,,495.6,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,60060,,SENDEROS ECOTURISTICOS (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,60061,,ADQUISICION Y MEJORA M.A. (I.R.),0.0,843984.83,,,0.0,,,,,843984.83,,,,,,,,,,,,,
,2012.0,,,170,62100,,INVERSIONES EN SENDEROS ECOTURISTICOS,25000.0,25000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,62200,,INSTAL. SIST. ENERGIAS RENOVABLES,70000.0,70000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,62201,,PANELES ACUSTICOS EN AUDITORIO MPAL.,30000.0,30000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,62202,,PUNTOS LIMPIOS EN EL BERRO,27000.0,27000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,170,62300,,MATERIAL TECNICO MEDIO AMBIENTE,0.0,7570.0,,,7461.67,,,,,7570.0,,,,,,,,,,,,,
,2012.0,,,170,62760,,CARRIL BICI (I.R.),0.0,4277.74,,,0.0,,,,,4277.74,,,,,,,,,,,,,
,2012.0,,,171,12000,,RETRIB.  BASICAS PARQUES Y JARDINES,54906.51,54906.51,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,12100,,COMPLEM. DESTINO PARQUES Y JARDINES,26093.38,26093.38,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,12101,,COMPLEM. ESPECIFICO PARQUES Y JARDINES,46464.9,46464.9,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,13000,,RETRIB. PERSONAL LABORAL PARQUES Y JARDINES,86264.28,86264.28,,,38343.73,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,13100,,PERSONAL LABORAL TEMPORAL PARQUES Y JARDINES,0.0,0.0,,,30639.81,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,21400,,MTO. VEHICULOS PARQUES Y JARDINES,2000.0,457.25,,,0.0,,,,,-1542.75,,,,,,,,,,,,,
,2012.0,,,171,22699,,MTO. GRAL. PARQUES Y JARDINES,40000.0,39059.29,,,26359.7,,,,,-940.71,,,,,,,,,,,,,
,2012.0,,,171,22703,,FUMIGACION Y PODAS EN JARDINES,20000.0,20000.0,,,24792.31,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,22704,,GESTION RESIDUOS VEGETALES DE JARDINES,1620.0,1620.0,,,3399.14,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,22707,,MTO. ZONAS VERDES SECTOR I- II,170000.0,170000.0,,,92676.8,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,22709,,MTO. JUEGOS INFANTILES EN PARQUES,10000.0,10000.0,,,246.62,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,22710,,ALUMBRADO EXTRAORDINARIO EN JARDINES,0.0,0.0,,,2577.3,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,60960,,REMODELAC. PZA. ORTEGA Y GASET (I.R.),0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,60961,,ACONDIC. JARDIN PACO RABAL (I.R.),0.0,39350.98,,,0.0,,,,,39350.98,,,,,,,,,,,,,
,2012.0,,,171,62160,,RIEGO PARQ. Y JARD. FASE II (I.R.),0.0,23752.32,,,0.0,,,,,23752.32,,,,,,,,,,,,,
,2012.0,,,171,62161,,MURAL CERAMICO (I.R.),0.0,20000.0,,,0.0,,,,,20000.0,,,,,,,,,,,,,
,2012.0,,,171,62200,,RIEGO EN JARDINES,3000.0,3000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,171,62260,,QUIOSCO Y ASEO PARQUE LA CUBANA (I.R.),0.0,1214.8,,,1205.95,,,,,1214.8,,,,,,,,,,,,,
,2012.0,,,171,62500,,MOBILIARIO PARQUES Y JARDINES,0.0,2483.46,,,2483.46,,,,,2483.46,,,,,,,,,,,,,
,2012.0,,,171,63160,,"ACONDIC. JARD. S. BARBARA,PACO RAB... (I.R.)",0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16000,,SEGURIDAD SOCIAL,1567269.26,1295543.26,,,1418329.7,,,,,-271726.0,,,,,,,,,,,,,
,2012.0,,,221,16009,,ACCIDENTE Y COMPLEMENTO ACCIDENTE,0.0,0.0,,,15316.72,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16104,,INDEMNIZACIONES POR JUBILACION,10000.0,10000.0,,,1688.72,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16200,,FORMAC. Y PERFECC. DEL PERSONAL,10000.0,10000.0,,,2841.53,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16204,,ACCION SOCIAL,20000.0,20000.0,,,11507.46,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16209,,GARANTIA SALARIAL,66000.0,66000.0,,,118261.38,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,221,16400,,COMPLEMENTO FAMILIAR,3000.0,3000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,12000,,RETRIB. BASICAS S.SOCIALES,93273.72,93273.72,,,53523.6,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,12100,,COMPLEM. DESTINO S.SOCIALES,55691.88,55691.88,,,26905.3,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,12101,,COMPLEM. ESPECIFICO S.SOCIALES,57988.17,57988.17,,,27681.53,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,13100,,RETRIB. PERSONAL LABORAL S.SOCIALES,170673.91,170673.91,,,193724.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22000,,MATERIAL OFICINA S.SOCIALES,3500.0,3500.0,,,180.02,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22101,,SUMINISTRO DE AGUA CENTRO SERV. SOC.,0.0,0.0,,,502.7,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22300,,DESPLAZAMIENTO TRANSEUNTES,3000.0,1000.0,,,132.3,,,,,-2000.0,,,,,,,,,,,,,
,2012.0,,,230,22602,,PUBLICIDAD Y PROPAGANDA SERVICIOS SOCIALES,0.0,0.0,,,745.5,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22605,,PROG. INCLUSION SOCIAL,30000.0,30000.0,,,29051.84,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22608,,PROG. ATENCION A INMIGRANTES,10000.0,10000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22610,,PROG. PREVENCION A LA INFANCIA,22000.0,22000.0,,,20393.53,,,,,0.0,,,,,,,,,,,,,
