#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
15359.0,2019.0,N,,130,22100,,ENERGIA ELECTRICA EDIFICIOS POLICIA Y PROT.CIVIL,12100.0,12100.0,10425.17,10425.17,10425.17,8623.38,8623.38,1674.83,13.8415702479,0.0,0.0,0.0,0.0,1674.83,0.0,0.0,1801.79,0.0,0.0,0.0,86.1584297521,86.1584297521,82.7169245202
15360.0,2019.0,N,,130,22103,,COMBUSTIBLE VEHICULOS POLICIA LOCAL,20000.0,20000.0,13879.98,13879.98,13879.98,11704.74,11704.74,6120.02,30.6001,0.0,0.0,0.0,0.0,6120.02,0.0,1.81898940355e-12,2175.24,0.0,0.01,0.0,69.3999,69.3999,84.3282194931
15361.0,2019.0,N,,130,22104,,VESTUARIO POLICIA,9000.0,15500.0,15185.58,15185.58,15185.58,5254.26,5254.26,314.42,2.02851612903,6500.0,0.0,6500.0,0.0,314.42,0.0,0.0,9931.32,0.0,0.0,6301.68,97.971483871,97.971483871,34.6003247818
15362.0,2019.0,N,,130,22111,,MATERIAL TECNICO Y OTROS POLICIA LOCAL,12500.0,12500.0,7595.51,7595.51,4827.39,4269.74,4269.74,4904.49,39.23592,0.0,0.0,0.0,0.0,7672.61,0.0,2768.12,557.65,0.0,0.0,0.0,60.76408,38.61912,88.4482090736
15363.0,2019.0,N,,130,22601,,ATENCIONES PROTOCOLARIAS POLICIA LOCAL,900.0,900.0,450.7,450.7,420.7,420.7,420.7,449.3,49.9222222222,0.0,0.0,0.0,0.0,479.3,0.0,30.0,0.0,0.0,0.0,0.0,50.0777777778,46.7444444444,100.0
15364.0,2019.0,N,,130,22699,,GASTOS VARIOS SEGURIDAD VIAL (RADAR),1.0,301.0,0.0,0.0,0.0,0.0,0.0,301.0,100.0,300.0,0.0,300.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15365.0,2019.0,N,,130,22700,,LIMPIEZA EDIFICIOS POLICIA,27982.56,27982.56,30314.44,30314.44,30314.44,20986.92,20986.92,-2331.88,-8.33333333333,0.0,0.0,0.0,0.0,-2331.88,0.0,-7.27595761418e-12,9327.52,0.0,0.0,0.0,108.333333333,108.333333333,69.2307692308
15366.0,2019.0,N,,130,22702,,SERVICIOS DE SEGURIDAD EN EVENTOS Y OTROS.,0.0,0.0,145.2,145.2,145.2,145.2,145.2,-145.2,0.0,0.0,0.0,0.0,0.0,-145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15367.0,2019.0,N,,130,62900,,OTRAS INVERSIONES GRALES. POLICIA LOCAL,2141.96,3941.96,3877.75,3877.75,3877.75,3877.75,3877.75,64.21,1.62888512314,1800.0,0.0,1800.0,0.0,64.21,0.0,0.0,0.0,0.0,0.0,0.0,98.3711148769,98.3711148769,100.0
15368.0,2019.0,N,,130,63200,,REPAR. DAÑOS CUARTEL POLICIA LOCAL-LLUVIAS 2016,0.0,24072.95,24072.95,24072.95,24072.95,0.0,0.0,0.0,0.0,24072.95,0.0,24072.95,0.0,0.0,0.0,0.0,24072.95,0.0,0.0,0.0,100.0,100.0,0.0
15369.0,2019.0,N,,133,21300,,"ORDENACION DEL TRAFICO, SEÑALIZACION, SEMAFOROS",33000.0,34730.0,27868.65,27868.65,27868.65,23059.58,23059.58,6861.35,19.7562625972,1730.0,0.0,1730.0,0.0,6861.35,0.0,0.0,4809.07,0.0,0.0,0.0,80.2437374028,80.2437374028,82.7437999329
15370.0,2019.0,N,,133,22701,,RETIRADA VEHICULOS DE LA VIA PUBLICA,42350.0,42350.0,52531.44,52531.44,49484.25,39577.86,39577.86,-10181.44,-24.0411806375,0.0,0.0,0.0,0.0,-7134.25,0.0,3047.19,9906.39,0.0,0.0,0.0,124.041180638,116.8459268,79.9807211385
15371.0,2019.0,N,,133,62300,,CONTROL ACCESOS Y SEÑALIZAC. PARKING MPAL.,0.0,66700.0,66640.64,0.0,0.0,0.0,0.0,59.36,0.0889955022489,66700.0,0.0,66700.0,0.0,66700.0,66640.64,0.0,0.0,0.0,0.0,66640.64,0.0,0.0,0.0
15372.0,2019.0,N,,133,62900,,BALIZAS SOLARES Y OTRAS SEÑALIZACIONES,1500.0,1500.0,774.4,774.4,387.2,387.2,387.2,725.6,48.3733333333,0.0,0.0,0.0,0.0,1112.8,0.0,387.2,0.0,0.0,0.0,0.0,51.6266666667,25.8133333333,100.0
15373.0,2019.0,N,,134,21200,,MTO. PARKING MUNICIPAL,5000.0,5000.0,1263.81,1263.81,1263.81,616.28,616.28,3736.19,74.7238,0.0,0.0,0.0,0.0,3736.19,0.0,0.0,647.53,0.0,0.0,0.0,25.2762,25.2762,48.7636590943
15374.0,2019.0,N,,134,22199,,SUMINISTROS DIVERSOS C.E. VIAL,900.0,900.0,803.1,803.1,803.1,752.62,752.62,96.9,10.7666666667,0.0,0.0,0.0,0.0,96.9,0.0,-1.13686837722e-13,50.48,0.0,0.0,0.0,89.2333333333,89.2333333333,93.7143568671
15375.0,2019.0,N,,134,22300,,SERVICIO AUTOBUS ALUMNOS C.E. VIAL,7000.0,7000.0,5063.29,5063.29,5063.29,4804.35,4804.35,1936.71,27.6672857143,0.0,0.0,0.0,0.0,1936.71,0.0,0.0,258.94,0.0,0.0,0.0,72.3327142857,72.3327142857,94.8859338493
15376.0,2019.0,N,,134,22699,,GASTOS DIV. C.E. VIAL Y CONCURSO EDUC. VIAL,1200.0,2076.35,1596.15,1596.15,1596.15,1557.0,1557.0,400.75,19.3006959328,876.35,0.0,876.35,79.45,480.2,0.0,0.0,39.15,0.0,0.0,79.45,76.8728778867,76.8728778867,97.5472230054
15377.0,2019.0,N,,134,22702,,CTO.  GESTION PARKING MUNICIPAL,46464.0,46464.0,49156.25,49156.25,49156.25,45375.0,45375.0,-2692.25,-5.79427083333,0.0,0.0,0.0,0.0,-2692.25,0.0,0.0,3781.25,0.0,0.0,0.0,105.794270833,105.794270833,92.3076923077
15378.0,2019.0,N,,135,21300,,MATERIAL TECNICO PROTEC. CIVL,1510.0,1510.0,568.7,568.7,568.7,568.7,568.7,941.3,62.3377483444,0.0,0.0,0.0,0.0,941.3,0.0,0.0,0.0,0.0,0.0,0.0,37.6622516556,37.6622516556,100.0
15379.0,2019.0,N,,135,21400,,MTO. VEHICULOS PROT. CIVIL,2900.0,8900.0,1424.47,1424.47,976.14,865.89,865.89,7475.53,83.9947191011,6000.0,0.0,6000.0,0.0,7923.86,0.0,448.33,110.25,0.0,0.0,0.0,16.0052808989,10.9678651685,88.7055135534
15380.0,2019.0,N,,135,22103,,COMBUSTIBLE VEHICULOS PROT. CIVIL,1500.0,1500.0,649.0,649.0,649.0,482.9,482.9,851.0,56.7333333333,0.0,0.0,0.0,0.0,851.0,0.0,0.0,166.1,0.0,0.0,0.0,43.2666666667,43.2666666667,74.406779661
15381.0,2019.0,N,,135,22104,,VESTUARIO PROTEC. CIVIL,2000.0,2000.0,4859.36,4859.36,4334.22,0.0,0.0,-2859.36,-142.968,0.0,0.0,0.0,0.0,-2334.22,0.0,525.14,4334.22,0.0,0.0,0.0,242.968,216.711,0.0
15382.0,2019.0,N,,135,22601,,ATENCIONES PROTOCOLARIAS PROTECC. CIVIL,2900.0,2900.0,1592.89,1592.89,1592.89,822.29,822.29,1307.11,45.0727586207,0.0,0.0,0.0,0.0,1307.11,0.0,0.0,770.6,0.0,0.0,0.0,54.9272413793,54.9272413793,51.6225225847
15383.0,2019.0,N,,135,22606,,CURSOS Y FORMACION PROTEC. CIVIL,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15384.0,2019.0,N,,135,22699,,PLANES ACTUACION PROTECCION CIVIL,1500.0,1500.0,320.0,320.0,320.0,320.0,320.0,340.0,22.6666666667,0.0,0.0,0.0,840.0,1180.0,0.0,0.0,0.0,0.0,0.0,1160.0,21.3333333333,21.3333333333,100.0
15385.0,2019.0,N,,135,48000,,SORTEO PROTECCION CIVIL,300.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386.0,2019.0,N,,150,12000,,RETRIBUCIONES BASICAS URBANISMO-A1,55233.54,55233.54,48431.95,48431.95,48431.95,48431.95,48431.95,6801.59,12.3142387759,0.0,0.0,0.0,0.0,6801.59,0.0,0.0,0.0,0.0,0.0,0.0,87.6857612241,87.6857612241,100.0
15387.0,2019.0,N,,150,12001,,RETRIBUCIONES BASICAS URBANISMO-A2,126483.16,126483.16,114315.11,114315.11,114315.11,114315.11,114315.11,12168.05,9.62029253539,0.0,0.0,0.0,0.0,12168.05,0.0,0.0,0.0,0.0,0.0,0.0,90.3797074646,90.3797074646,100.0
15388.0,2019.0,N,,150,12003,,RETRIBUCIONES BASICAS URBANISMO-C1,64733.96,64733.96,68142.13,68142.13,68142.13,68142.13,68142.13,-3408.17,-5.26488724002,0.0,0.0,0.0,0.0,-3408.17,0.0,0.0,0.0,0.0,0.0,0.0,105.26488724,105.26488724,100.0
15389.0,2019.0,N,,150,12004,,RETRIBUCIONES URBANISMO-C2,35112.69,29112.69,13708.7,13708.7,13708.7,13708.7,13708.7,15403.99,52.9115997182,-6000.0,0.0,-6000.0,0.0,15403.99,0.0,0.0,0.0,0.0,0.0,0.0,47.0884002818,47.0884002818,100.0
15390.0,2019.0,N,,150,12100,,COMPLEMENTO DESTINO URBANISMO,170940.36,149240.36,102452.11,102452.11,102452.11,102452.11,102452.11,46788.25,31.3509361677,-21700.0,0.0,-21700.0,0.0,46788.25,0.0,0.0,0.0,0.0,0.0,0.0,68.6490638323,68.6490638323,100.0
15391.0,2019.0,N,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,226620.85,191120.85,140045.52,140045.52,140045.52,140045.52,140045.52,51075.33,26.7241015305,-35500.0,0.0,-35500.0,0.0,51075.33,0.0,0.0,0.0,0.0,0.0,0.0,73.2758984695,73.2758984695,100.0
15392.0,2019.0,N,,150,13100,,PERS. LABORAL TEMPORAL URBANISMO,12600.0,12600.0,13482.49,13482.49,13482.49,13482.49,13482.49,-882.49,-7.00388888889,0.0,0.0,0.0,0.0,-882.49,0.0,0.0,0.0,0.0,0.0,0.0,107.003888889,107.003888889,100.0
15868.0,2019.0,N,,150,14300,,PERSONAL FUNCIONARIO INTERINO URBANISMO,0.0,0.0,12419.4,12419.4,12419.4,12419.4,12419.4,-12419.4,0.0,0.0,0.0,0.0,0.0,-12419.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15393.0,2019.0,N,,150,15000,,PRODUCTIVIDAD FUNCIONARIOS URBANISMO,25467.17,25467.17,19047.55,19047.55,19047.55,19047.55,19047.55,6419.62,25.2074337274,0.0,0.0,0.0,0.0,6419.62,0.0,0.0,0.0,0.0,0.0,0.0,74.7925662726,74.7925662726,100.0
15394.0,2019.0,N,,150,15001,,PRODUCTIVIDAD LABORALES URBANISMO,472.5,472.5,900.0,900.0,900.0,900.0,900.0,-427.5,-90.4761904762,0.0,0.0,0.0,0.0,-427.5,0.0,0.0,0.0,0.0,0.0,0.0,190.476190476,190.476190476,100.0
15395.0,2019.0,N,,150,16000,,SEGURIDAD SOCIAL FUNCIONARIOS URBANISMO,180514.9,174014.9,118993.2,118993.2,118993.2,118993.2,118993.2,55021.7,31.6189590661,-6500.0,0.0,-6500.0,0.0,55021.7,0.0,0.0,0.0,0.0,0.0,0.0,68.3810409339,68.3810409339,100.0
15396.0,2019.0,N,,150,16001,,SEGURIDAD SOCIAL PERS. LABORAL URBANISMO,4107.6,4107.6,7474.45,7474.45,7474.45,7474.45,7474.45,-3366.85,-81.9663550492,0.0,0.0,0.0,0.0,-3366.85,0.0,0.0,0.0,0.0,0.0,0.0,181.966355049,181.966355049,100.0
15869.0,2019.0,N,,1510,21000,,"MTO. CONSERV. ESP. PUBL., INFRAESTR. Y ACCESIBILID",40000.0,36085.22,20567.02,20567.02,17866.66,15469.41,15469.41,15518.2,43.004310352,-3914.78,0.0,-3914.78,0.0,18218.56,0.0,2700.36,2397.25,0.0,0.0,29.62,56.995689648,49.5124042475,86.5825509636
15870.0,2019.0,N,,1510,21200,,CUOTA MTO. EDIFICIOS Y OTR. INSTALACIONES,3000.0,3000.0,1501.66,1501.66,1089.95,320.13,320.13,1498.34,49.9446666667,0.0,0.0,0.0,0.0,1910.05,0.0,411.71,769.82,0.0,0.0,0.0,50.0553333333,36.3316666667,29.3710720675
15871.0,2019.0,N,,1510,21300,,MTO. MAQUINARIA URBANISMO,500.0,500.0,458.59,458.59,458.59,458.59,458.59,41.41,8.282,0.0,0.0,0.0,0.0,41.41,0.0,0.0,0.0,0.0,0.0,0.0,91.718,91.718,100.0
15872.0,2019.0,N,,1510,21400,,MANTENIMIENTO VEHICULOS OFICINA TECNICA,2000.0,2000.0,150.54,150.54,150.54,150.54,150.54,1849.46,92.473,0.0,0.0,0.0,0.0,1849.46,0.0,0.0,0.0,0.0,0.0,0.0,7.527,7.527,100.0
15873.0,2019.0,N,,1510,22000,,SUMINISTRO CARTELERIA LICENC. OBRAS Y CALLES,5000.0,5000.0,4826.85,4826.85,1708.52,1678.27,1678.27,173.15,3.463,0.0,0.0,0.0,0.0,3291.48,0.0,3118.33,30.25,0.0,0.0,0.0,96.537,34.1704,98.2294617564
15874.0,2019.0,N,,1510,22103,,COMBUSTIBLE VEHICULOS URBANISMO,4000.0,4000.0,2459.5,2459.5,2459.5,2459.5,2459.5,1540.5,38.5125,0.0,0.0,0.0,0.0,1540.5,0.0,-4.54747350886e-13,4.54747350886e-13,0.0,0.0,0.0,61.4875,61.4875,100.0
15875.0,2019.0,N,,1510,22111,,MATERIAL TECNICO Y ESPECIAL OFICINA TECNICA,1000.0,1000.0,84.7,84.7,84.7,84.7,84.7,915.3,91.53,0.0,0.0,0.0,0.0,915.3,0.0,0.0,0.0,0.0,0.0,0.0,8.47,8.47,100.0
15876.0,2019.0,N,,1510,22500,,TASAS TRAMITAC. EXPEDIENTES Y OTR. URBANISMO,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15877.0,2019.0,N,,1510,22601,,ATENCIONES PROTOCOLARIAS URBANISMO,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,100.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15878.0,2019.0,N,,1510,22602,,PUBLICACIONES Y PUBLICIDAD URBANISMO,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,100.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15879.0,2019.0,N,,1510,22699,,"GASTOS DIVERSOS Y PODAS, FUMIGACIONES..",20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,17732.49,88.66245,0.0,0.0,0.0,2267.51,20000.0,0.0,0.0,0.0,0.0,0.0,2267.51,0.0,0.0,0.0
15880.0,2019.0,N,,1510,22702,,TRABAJOS TECNICOS DE PROFESIONALES,3000.0,3000.0,14032.16,14032.16,14032.16,12278.14,12278.14,-11032.16,-367.738666667,0.0,0.0,0.0,0.0,-11032.16,0.0,-1.81898940355e-12,1754.02,0.0,0.0,0.0,467.738666667,467.738666667,87.5
15881.0,2019.0,N,,1510,22706,,"PROYECTOS, ESTUDIOS, TRAB. TEC. Y COMISION AGUA",80000.0,217400.25,173343.39,173343.39,108293.79,76687.38,76687.38,37766.07,17.3716773555,137400.25,117400.25,20000.0,6290.79,109106.46,0.0,65049.6,31606.41,0.0,0.0,6290.79,79.734678318,49.8130935912,70.8141990413
15882.0,2019.0,N,,1510,22799,,PROYECTOS OBRAS DE EJECUCION SUBSIDIARIA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15883.0,2019.0,N,,1510,24001,,"CARTELERIA, MUPIS, ROLL-UP Y OTROS",200.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15884.0,2019.0,N,,1510,48000,,CONVENIO COLABORACIÓN ENTIDAD URBANÍSTICA,12000.0,12000.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,100.0,100.0,0.0
15885.0,2019.0,N,,1510,60000,,OBRAS DE EJECUCION SUBSIDIARIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15886.0,2019.0,N,,1510,60900,,ADECUAC. Bª. LOS DOLORES-BORDE DEL PRAICO,0.0,841516.34,829486.96,829486.96,827153.24,782273.92,782273.92,12029.38,1.42948858248,841516.34,841516.34,0.0,0.0,14363.1,0.0,2333.72,44879.32,0.0,0.0,0.0,98.5705114175,98.2931882226,94.5742435827
15887.0,2019.0,N,,1510,60901,,EJECUCIONES SUBSIDIARIAS 2017 (B.M.N.),0.0,1039128.88,208070.27,208070.27,208070.27,208070.27,208070.27,831058.61,79.9764712535,1039128.88,1039128.88,0.0,0.0,831058.61,0.0,0.0,0.0,0.0,0.0,0.0,20.0235287465,20.0235287465,100.0
15888.0,2019.0,N,,1510,60902,,PRESUPUESTOS PARTICIPATIVOS,0.0,669.65,0.0,0.0,0.0,0.0,0.0,669.65,100.0,669.65,669.65,0.0,0.0,669.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15889.0,2019.0,N,,1510,60903,,EJECUCIONES SUBSIDIARIAS 2018 (B.M.N.),0.0,209153.86,146139.46,146139.46,0.0,0.0,0.0,63014.4,30.1282510397,209153.86,209153.86,0.0,0.0,209153.86,0.0,146139.46,0.0,0.0,0.0,0.0,69.8717489603,0.0,0.0
15890.0,2019.0,N,,1510,60904,,EJECUCIONES SUBSIDIARIAS 2019 (BANKIA),0.0,18018.87,18018.87,18018.87,14362.67,11926.52,11926.52,-1.81898940355e-12,-1.00949138517e-14,18018.87,0.0,18018.87,0.0,3656.2,0.0,3656.2,2436.15,0.0,0.0,0.0,100.0,79.7090494576,83.0383208693
15891.0,2019.0,N,,1510,61900,,RENOVACION PAVIMENTO EN CALLE POSTIGOS,69547.0,69547.0,30192.86,30192.86,30192.86,0.0,0.0,39354.14,56.5863948121,0.0,0.0,0.0,0.0,39354.14,0.0,0.0,30192.86,0.0,0.0,0.0,43.4136051879,43.4136051879,0.0
15892.0,2019.0,N,,1510,62900,,INVERSIONES Y MATERIAL TECNICO URBANISMO,0.0,6927.98,4743.2,4743.2,4743.2,4743.2,4743.2,2184.78,31.5355991212,6927.98,0.0,6927.98,0.0,2184.78,0.0,0.0,0.0,0.0,0.0,0.0,68.4644008788,68.4644008788,100.0
15893.0,2019.0,N,,1511,20300,,ALQUILER MAQUIN. Y OTR. CONCURSO GRAFITIS,1000.0,1000.0,992.2,992.2,992.2,992.2,992.2,7.8,0.78,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,99.22,99.22,100.0
15894.0,2019.0,N,,1511,22602,,"CHARLAS DIVULGAT., CIVISMO, PAISAJE URBANO...",3000.0,8500.0,2990.0,2990.0,2990.0,2990.0,2990.0,5510.0,64.8235294118,5500.0,0.0,5500.0,0.0,5510.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1764705882,35.1764705882,100.0
15895.0,2019.0,N,,1511,22699,,GASTOS DIVERSOS CALIDAD URBANA,600.0,10013.0,13001.47,13001.47,12348.52,9862.52,9862.52,-2988.47,-29.8459003296,9413.0,6413.0,3000.0,0.0,-2335.52,0.0,652.95,2486.0,0.0,0.0,0.0,129.84590033,123.324877659,79.8680327683
15896.0,2019.0,N,,1511,22706,,CTO. REALIZACION GRATITIS EN JARDINES,6000.0,6000.0,7942.02,7942.02,7942.02,7942.02,7942.02,-1942.02,-32.367,0.0,0.0,0.0,0.0,-1942.02,0.0,0.0,0.0,0.0,0.0,0.0,132.367,132.367,100.0
15897.0,2019.0,N,,1511,48000,,CONCURSO MURALES/GRAFITIS,6000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,-1000.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
15898.0,2019.0,N,,1511,62500,,ACTUACIONES PARA CALIDAD URBANA,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,0.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15397.0,2019.0,N,,1532,13108,,RETRIBUC. PEONES AGRICOLAS CONS. COM. 2018,0.0,53039.31,51456.64,51456.64,51456.64,51456.64,51456.64,1582.67,2.98395661633,53039.31,53039.31,0.0,0.0,1582.67,0.0,0.0,0.0,0.0,0.0,0.0,97.0160433837,97.0160433837,100.0
15899.0,2019.0,N,,1532,13109,,RETRIBUC. PEONES AGRICOLAS S.EP.E. 2019,0.0,119140.8,33692.4,33692.4,33692.4,33692.4,33692.4,85448.4,71.7205189154,119140.8,0.0,119140.8,0.0,85448.4,0.0,0.0,0.0,0.0,0.0,0.0,28.2794810846,28.2794810846,100.0
15398.0,2019.0,N,,1532,16004,,SEG. SOC. PEONES AGRICOLAS CONS. COM. 2018,0.0,22848.44,20779.3,20779.3,20779.3,20779.3,20779.3,2069.14,9.05593554746,22848.44,22848.44,0.0,0.0,2069.14,0.0,0.0,0.0,0.0,0.0,0.0,90.9440644525,90.9440644525,100.0
