#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
14030.0,2019.0,N,,130,16000,,SEGURIDAD SOCIAL FUNCIONARIOS POLICIA,488731.47,488731.47,284606.02,284606.02,284606.02,284606.02,284606.02,204125.45,41.7663814446,0.0,0.0,0.0,0.0,204125.45,0.0,0.0,0.0,0.0,0.0,0.0,58.2336185554,58.2336185554,100.0
14031.0,2019.0,N,,130,20300,,MTO.  EQUIPOS TRANSMISIONES P.LOCAL,1900.0,1900.0,183.68,183.68,183.68,183.68,183.68,1716.32,90.3326315789,0.0,0.0,0.0,0.0,1716.32,0.0,0.0,0.0,0.0,0.0,0.0,9.66736842105,9.66736842105,100.0
14194.0,2019.0,N,,130,21200,,MANT.  EDIFICIO Y CONSTRUCC. POLICIA,0.0,0.0,1434.22,1434.22,1030.42,28.54,28.54,-1434.22,0.0,0.0,0.0,0.0,0.0,-1030.42,0.0,403.8,1001.88,0.0,0.0,0.0,0.0,0.0,2.76974437608
14927.0,2019.0,N,,130,21300,,MANTENIMIENTO CENTRALITA POLICIA,4500.0,2700.0,531.14,531.14,0.0,0.0,0.0,2168.86,80.3281481481,-1800.0,0.0,-1800.0,0.0,2700.0,0.0,531.14,0.0,0.0,0.0,0.0,19.6718518519,0.0,0.0
14015.0,2019.0,N,,130,21400,,MTO. VEHICULOS POLICIA,10000.0,10000.0,10046.23,10046.23,7999.6,7269.59,7269.59,-46.23,-0.4623,0.0,0.0,0.0,0.0,2000.4,0.0,2046.63,730.01,0.0,0.0,586.08,100.4623,79.996,90.8744187209
14016.0,2019.0,N,,130,22000,,MATERIAL OFICINA POLICIA,500.0,500.0,703.14,703.14,550.68,451.78,451.78,-203.14,-40.628,0.0,0.0,0.0,0.0,-50.68,0.0,152.46,98.9,0.0,0.0,0.0,140.628,110.136,82.0403864313
14196.0,2019.0,N,,130,22100,,ENERGIA ELECTRICA EDIFICIOS POLICIA Y PROT.CIVIL,12100.0,12100.0,5607.19,5607.19,5607.19,5607.19,5607.19,6492.81,53.6595867769,0.0,0.0,0.0,0.0,6492.81,0.0,0.0,0.0,0.0,0.0,0.0,46.3404132231,46.3404132231,100.0
14247.0,2019.0,N,,130,22103,,COMBUSTIBLE VEHICULOS POLICIA LOCAL,20000.0,20000.0,8817.42,8817.42,8313.21,6987.42,6987.42,11182.57,55.91285,0.0,0.0,0.0,0.00999999999999,11686.79,0.0,504.21,1325.79,0.0,0.0,903.41,44.0871,41.56605,84.0520087908
14017.0,2019.0,N,,130,22104,,VESTUARIO POLICIA,9000.0,9000.0,5254.26,5254.26,5254.26,5118.3,5118.3,3745.74,41.6193333333,0.0,0.0,0.0,0.0,3745.74,0.0,0.0,135.96,0.0,0.0,0.0,58.3806666667,58.3806666667,97.4123853787
14248.0,2019.0,N,,130,22111,,MATERIAL TECNICO Y OTROS POLICIA LOCAL,12500.0,12500.0,5870.4,5870.4,1356.85,1356.85,1073.49,6629.6,53.0368,0.0,0.0,0.0,0.0,11143.15,0.0,4513.55,0.0,283.36,0.0,283.36,46.9632,10.8548,79.1163356303
14198.0,2019.0,N,,130,22601,,ATENCIONES PROTOCOLARIAS POLICIA LOCAL,900.0,900.0,420.7,420.7,420.7,420.7,420.7,479.3,53.2555555556,0.0,0.0,0.0,0.0,479.3,0.0,0.0,0.0,0.0,0.0,420.7,46.7444444444,46.7444444444,100.0
14249.0,2019.0,N,,130,22699,,GASTOS VARIOS SEGURIDAD VIAL (RADAR),1.0,301.0,0.0,0.0,0.0,0.0,0.0,301.0,100.0,300.0,0.0,300.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14250.0,2019.0,N,,130,22700,,LIMPIEZA EDIFICIOS POLICIA,27982.56,27982.56,30314.39,30314.39,16323.16,13991.28,13991.28,-2331.83,-8.33315465061,0.0,0.0,0.0,0.0,11659.4,0.0,13991.23,2331.88,0.0,0.0,2331.88,108.333154651,58.3333333333,85.7142857143
14471.0,2019.0,N,,130,22702,,SERVICIOS DE SEGURIDAD EN EVENTOS Y OTROS.,0.0,0.0,145.2,145.2,145.2,145.2,145.2,-145.2,0.0,0.0,0.0,0.0,0.0,-145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14909.0,2019.0,N,,130,62900,,OTRAS INVERSIONES GRALES. POLICIA LOCAL,2141.96,3941.96,3877.75,3877.75,278.3,278.3,278.3,64.21,1.62888512314,1800.0,0.0,1800.0,0.0,3663.66,0.0,3599.45,0.0,0.0,0.0,0.0,98.3711148769,7.05993972542,100.0
14874.0,2019.0,N,,130,63200,,REPAR. DAÑOS CUARTEL POLICIA LOCAL-LLUVIAS 2016,0.0,24072.95,24072.95,24072.95,0.0,0.0,0.0,0.0,0.0,24072.95,0.0,24072.95,0.0,24072.95,0.0,24072.95,0.0,0.0,0.0,0.0,100.0,0.0,0.0
14532.0,2019.0,N,,133,21300,,"ORDENACION DEL TRAFICO, SEÑALIZACION, SEMAFOROS",33000.0,33000.0,22161.22,22161.22,7491.74,7308.73,7308.73,10838.78,32.8447878788,0.0,0.0,0.0,0.0,25508.26,0.0,14669.48,183.01,0.0,0.0,15251.85,67.1552121212,22.7022424242,97.5571763035
14533.0,2019.0,N,,133,22701,,RETIRADA VEHICULOS DE LA VIA PUBLICA,42350.0,42350.0,53136.48,53136.48,32642.28,28912.09,28912.09,-10786.48,-25.4698465171,0.0,0.0,0.0,-7.27595761418e-12,9707.72,0.0,20494.2,3730.19,0.0,0.0,22340.53,125.469846517,77.0774025974,88.5725200568
15061.0,2019.0,N,,133,62300,,CONTROL ACCESOS Y SEÑALIZAC. PARKING MPAL.,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,45000.0,100.0,45000.0,0.0,45000.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14914.0,2019.0,N,,133,62900,,BALIZAS SOLARES Y OTRAS SEÑALIZACIONES,1500.0,1500.0,387.2,387.2,0.0,0.0,0.0,1112.8,74.1866666667,0.0,0.0,0.0,0.0,1500.0,0.0,387.2,0.0,0.0,0.0,0.0,25.8133333333,0.0,0.0
14251.0,2019.0,N,,134,21200,,MTO. PARKING MUNICIPAL,5000.0,5000.0,585.75,585.75,585.75,471.89,471.89,4414.25,88.285,0.0,0.0,0.0,0.0,4414.25,0.0,0.0,113.86,0.0,0.0,135.76,11.715,11.715,80.5616730687
14535.0,2019.0,N,,134,22199,,SUMINISTROS DIVERSOS C.E. VIAL,900.0,900.0,752.62,752.62,752.62,752.62,752.62,147.38,16.3755555556,0.0,0.0,0.0,0.0,147.38,0.0,-1.13686837722e-13,1.13686837722e-13,0.0,0.0,0.0,83.6244444444,83.6244444444,100.0
14536.0,2019.0,N,,134,22300,,SERVICIO AUTOBUS ALUMNOS C.E. VIAL,7000.0,7000.0,5896.29,5896.29,4804.35,4804.35,4804.35,1103.71,15.7672857143,0.0,0.0,0.0,0.0,2195.65,0.0,1091.94,0.0,0.0,0.0,661.29,84.2327142857,68.6335714286,100.0
14538.0,2019.0,N,,134,22699,,GASTOS DIV. C.E. VIAL Y CONCURSO EDUC. VIAL,1200.0,1200.0,1414.65,1414.65,1414.65,1195.93,1195.93,-214.65,-17.8875,0.0,0.0,0.0,0.0,-214.65,0.0,0.0,218.72,0.0,0.0,0.0,117.8875,117.8875,84.5389318913
14252.0,2019.0,N,,134,22702,,CTO.  GESTION PARKING MUNICIPAL,46464.0,46464.0,49156.25,49156.25,30250.0,26468.75,26468.75,-2692.25,-5.79427083333,0.0,0.0,0.0,0.0,16214.0,0.0,18906.25,3781.25,0.0,0.0,3781.25,105.794270833,65.1041666667,87.5
14032.0,2019.0,N,,135,21300,,MATERIAL TECNICO PROTEC. CIVL,1510.0,1510.0,568.7,568.7,568.7,568.7,568.7,941.3,62.3377483444,0.0,0.0,0.0,0.0,941.3,0.0,0.0,0.0,0.0,0.0,0.0,37.6622516556,37.6622516556,100.0
14033.0,2019.0,N,,135,21400,,MTO. VEHICULOS PROT. CIVIL,2900.0,2900.0,642.63,642.63,0.0,0.0,0.0,2257.37,77.8403448276,0.0,0.0,0.0,0.0,2900.0,0.0,642.63,0.0,0.0,0.0,0.0,22.1596551724,0.0,0.0
14253.0,2019.0,N,,135,22103,,COMBUSTIBLE VEHICULOS PROT. CIVIL,1500.0,1500.0,223.3,223.3,223.3,195.98,195.98,1276.7,85.1133333333,0.0,0.0,0.0,0.0,1276.7,0.0,0.0,27.32,0.0,0.0,116.18,14.8866666667,14.8866666667,87.7653381102
14034.0,2019.0,N,,135,22104,,VESTUARIO PROTEC. CIVIL,2000.0,2000.0,713.9,713.9,0.0,0.0,0.0,1286.1,64.305,0.0,0.0,0.0,0.0,2000.0,0.0,713.9,0.0,0.0,0.0,0.0,35.695,0.0,0.0
14202.0,2019.0,N,,135,22601,,ATENCIONES PROTOCOLARIAS PROTECC. CIVIL,2900.0,2900.0,920.39,920.39,920.39,713.79,713.79,1979.61,68.2624137931,0.0,0.0,0.0,0.0,1979.61,0.0,1.13686837722e-13,206.6,0.0,0.0,0.0,31.7375862069,31.7375862069,77.5529938396
14035.0,2019.0,N,,135,22606,,CURSOS Y FORMACION PROTEC. CIVIL,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14928.0,2019.0,N,,135,22699,,PLANES ACTUACION PROTECCION CIVIL,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,340.0,22.6666666667,0.0,0.0,0.0,1160.0,1500.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0
14906.0,2019.0,N,,135,48000,,SORTEO PROTECCION CIVIL,300.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14038.0,2019.0,N,,150,12000,,RETRIBUCIONES BASICAS URBANISMO-A1,55233.54,55233.54,30117.99,30117.99,30117.99,30117.99,30117.99,25115.55,45.4715558699,0.0,0.0,0.0,0.0,25115.55,0.0,0.0,0.0,0.0,0.0,0.0,54.5284441301,54.5284441301,100.0
14039.0,2019.0,N,,150,12001,,RETRIBUCIONES BASICAS URBANISMO-A2,126483.16,126483.16,70793.79,70793.79,70793.79,70793.79,70793.79,55689.37,44.0290786536,0.0,0.0,0.0,0.0,55689.37,0.0,0.0,0.0,0.0,0.0,0.0,55.9709213464,55.9709213464,100.0
14040.0,2019.0,N,,150,12003,,RETRIBUCIONES BASICAS URBANISMO-C1,64733.96,64733.96,42266.77,42266.77,42266.77,42266.77,42266.77,22467.19,34.7069606123,0.0,0.0,0.0,0.0,22467.19,0.0,0.0,0.0,0.0,0.0,0.0,65.2930393877,65.2930393877,100.0
14041.0,2019.0,N,,150,12004,,RETRIBUCIONES URBANISMO-C2,35112.69,35112.69,9168.56,9168.56,9168.56,9168.56,9168.56,25944.13,73.8881868635,0.0,0.0,0.0,0.0,25944.13,0.0,0.0,0.0,0.0,0.0,0.0,26.1118131365,26.1118131365,100.0
14042.0,2019.0,N,,150,12100,,COMPLEMENTO DESTINO URBANISMO,170940.36,170940.36,68679.89,68679.89,68679.89,68679.89,68679.89,102260.47,59.8223087865,0.0,0.0,0.0,0.0,102260.47,0.0,0.0,0.0,0.0,0.0,0.0,40.1776912135,40.1776912135,100.0
14043.0,2019.0,N,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,226620.85,191120.85,93861.62,93861.62,93861.62,93861.62,93861.62,97259.23,50.8888642971,-35500.0,0.0,-35500.0,0.0,97259.23,0.0,0.0,0.0,0.0,0.0,0.0,49.1111357029,49.1111357029,100.0
14204.0,2019.0,N,,150,13100,,PERS. LABORAL TEMPORAL URBANISMO,12600.0,12600.0,8388.66,8388.66,8388.66,8388.66,8388.66,4211.34,33.4233333333,0.0,0.0,0.0,0.0,4211.34,0.0,0.0,0.0,0.0,0.0,0.0,66.5766666667,66.5766666667,100.0
15054.0,2019.0,N,,150,14300,,PERSONAL FUNCIONARIO INTERINO URBANISMO,0.0,0.0,2219.67,2219.67,2219.67,2219.67,2219.67,-2219.67,0.0,0.0,0.0,0.0,0.0,-2219.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14044.0,2019.0,N,,150,15000,,PRODUCTIVIDAD FUNCIONARIOS URBANISMO,25467.17,25467.17,18212.39,18212.39,18212.39,18212.39,18212.39,7254.78,28.4867929966,0.0,0.0,0.0,0.0,7254.78,0.0,0.0,0.0,0.0,0.0,0.0,71.5132070034,71.5132070034,100.0
14205.0,2019.0,N,,150,15001,,PRODUCTIVIDAD LABORALES URBANISMO,472.5,472.5,0.0,0.0,0.0,0.0,0.0,472.5,100.0,0.0,0.0,0.0,0.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14045.0,2019.0,N,,150,16000,,SEGURIDAD SOCIAL FUNCIONARIOS URBANISMO,180514.9,180514.9,70088.42,70088.42,70088.42,70088.42,70088.42,110426.48,61.1730555206,0.0,0.0,0.0,0.0,110426.48,0.0,0.0,0.0,0.0,0.0,0.0,38.8269444794,38.8269444794,100.0
14206.0,2019.0,N,,150,16001,,SEGURIDAD SOCIAL PERS. LABORAL URBANISMO,4107.6,4107.6,2368.38,2368.38,2368.38,2368.38,2368.38,1739.22,42.3415132924,0.0,0.0,0.0,0.0,1739.22,0.0,0.0,0.0,0.0,0.0,0.0,57.6584867076,57.6584867076,100.0
14539.0,2019.0,N,,1510,21000,,"MTO. CONSERV. ESP. PUBL., INFRAESTR. Y ACCESIBILID",40000.0,40000.0,17152.03,17152.03,12536.52,12127.76,12127.76,22847.97,57.119925,0.0,0.0,0.0,0.0,27463.48,0.0,4615.51,408.76,0.0,0.0,57.12,42.880075,31.3413,96.7394460345
14540.0,2019.0,N,,1510,21200,,CUOTA MTO. EDIFICIOS Y OTR. INSTALACIONES,3000.0,3000.0,1501.66,1501.66,240.64,240.64,240.64,1498.34,49.9446666667,0.0,0.0,0.0,0.0,2759.36,0.0,1261.02,0.0,0.0,0.0,0.0,50.0553333333,8.02133333333,100.0
14541.0,2019.0,N,,1510,21300,,MTO. MAQUINARIA URBANISMO,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14542.0,2019.0,N,,1510,21400,,MANTENIMIENTO VEHICULOS OFICINA TECNICA,2000.0,2000.0,150.54,150.54,150.54,150.54,150.54,1849.46,92.473,0.0,0.0,0.0,0.0,1849.46,0.0,0.0,0.0,0.0,0.0,0.0,7.527,7.527,100.0
14543.0,2019.0,N,,1510,22000,,SUMINISTRO CARTELERIA LICENC. OBRAS Y CALLES,5000.0,5000.0,5154.6,5154.6,1252.35,1252.35,1252.35,-154.6,-3.092,0.0,0.0,0.0,0.0,3747.65,0.0,3902.25,0.0,0.0,0.0,90.75,103.092,25.047,100.0
14544.0,2019.0,N,,1510,22103,,COMBUSTIBLE VEHICULOS URBANISMO,4000.0,4000.0,1674.04,1674.04,1549.6,1339.32,1339.32,2325.96,58.149,0.0,0.0,0.0,0.0,2450.4,0.0,124.44,210.28,0.0,0.0,136.39,41.851,38.74,86.4300464636
14545.0,2019.0,N,,1510,22111,,MATERIAL TECNICO Y ESPECIAL OFICINA TECNICA,1000.0,1000.0,84.7,84.7,0.0,0.0,0.0,915.3,91.53,0.0,0.0,0.0,0.0,1000.0,0.0,84.7,0.0,0.0,0.0,0.0,8.47,0.0,0.0
14546.0,2019.0,N,,1510,22500,,TASAS TRAMITAC. EXPEDIENTES Y OTR. URBANISMO,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14547.0,2019.0,N,,1510,22601,,ATENCIONES PROTOCOLARIAS URBANISMO,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,100.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14548.0,2019.0,N,,1510,22602,,PUBLICACIONES Y PUBLICIDAD URBANISMO,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,100.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14550.0,2019.0,N,,1510,22699,,"GASTOS DIVERSOS Y PODAS, FUMIGACIONES..",20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14845.0,2019.0,N,,1510,22702,,TRABAJOS TECNICOS DE PROFESIONALES,3000.0,3000.0,14032.16,14032.16,7016.08,7016.08,7016.08,-11032.16,-367.738666667,0.0,0.0,0.0,0.0,-4016.08,0.0,7016.08,0.0,0.0,0.0,14032.16,467.738666667,233.869333333,100.0
14553.0,2019.0,N,,1510,22706,,"PROYECTOS, ESTUDIOS, TRAB. TEC. Y COMISION AGUA",80000.0,197400.25,185750.27,185750.27,61159.45,61159.45,61159.45,-15091.02,-7.64488393505,117400.25,117400.25,0.0,26741.0,136240.8,0.0,124590.82,0.0,0.0,0.0,60832.75,94.0982952149,30.9824582289,100.0
14554.0,2019.0,N,,1510,22799,,PROYECTOS OBRAS DE EJECUCION SUBSIDIARIA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14555.0,2019.0,N,,1510,24001,,"CARTELERIA, MUPIS, ROLL-UP Y OTROS",200.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14769.0,2019.0,N,,1510,48000,,CONVENIO COLABORACIÓN ENTIDAD URBANÍSTICA,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,100.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14915.0,2019.0,N,,1510,60000,,OBRAS DE EJECUCION SUBSIDIARIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14833.0,2019.0,N,,1510,60900,,ADECUAC. Bª. LOS DOLORES-BORDE DEL PRAICO,0.0,841516.34,829486.96,829486.96,756987.73,546874.11,546874.11,12029.38,1.42948858248,841516.34,841516.34,0.0,0.0,84528.61,0.0,72499.23,210113.62,0.0,0.0,0.0,98.5705114175,89.9552027712,72.2434576317
14830.0,2019.0,N,,1510,60901,,EJECUCIONES SUBSIDIARIAS 2017 (B.M.N.),0.0,1039128.88,131084.37,131084.37,131084.37,131084.37,131084.37,908044.51,87.3851672759,1039128.88,1039128.88,0.0,0.0,908044.51,0.0,0.0,0.0,0.0,0.0,0.0,12.6148327241,12.6148327241,100.0
14853.0,2019.0,N,,1510,60902,,PRESUPUESTOS PARTICIPATIVOS,0.0,669.65,0.0,0.0,0.0,0.0,0.0,669.65,100.0,669.65,669.65,0.0,0.0,669.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14831.0,2019.0,N,,1510,60903,,EJECUCIONES SUBSIDIARIAS 2018 (B.M.N.),0.0,209153.86,146139.46,146139.46,0.0,0.0,0.0,63014.4,30.1282510397,209153.86,209153.86,0.0,0.0,209153.86,0.0,146139.46,0.0,0.0,0.0,0.0,69.8717489603,0.0,0.0
14813.0,2019.0,N,,1510,60904,,EJECUCIONES SUBSIDIARIAS 2019 (BANKIA),0.0,18018.87,18018.87,18018.87,11926.52,11926.52,11926.52,0.0,0.0,18018.87,0.0,18018.87,0.0,6092.35,0.0,6092.35,0.0,0.0,0.0,6092.35,100.0,66.1890562505,100.0
14929.0,2019.0,N,,1510,61900,,RENOVACION PAVIMENTO EN CALLE POSTIGOS,69547.0,69547.0,30192.86,30192.86,0.0,0.0,0.0,39354.14,56.5863948121,0.0,0.0,0.0,0.0,69547.0,0.0,30192.86,0.0,0.0,0.0,30192.86,43.4136051879,0.0,0.0
15050.0,2019.0,N,,1510,62900,,INVERSIONES Y MATERIAL TECNICO URBANISMO,0.0,4743.2,4743.2,4743.2,0.0,0.0,0.0,0.0,0.0,4743.2,0.0,4743.2,0.0,4743.2,0.0,4743.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
14558.0,2019.0,N,,1511,20300,,ALQUILER MAQUIN. Y OTR. CONCURSO GRAFITIS,1000.0,1000.0,992.2,992.2,992.2,992.2,992.2,7.8,0.78,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,99.22,99.22,100.0
14559.0,2019.0,N,,1511,22602,,"CHARLAS DIVULGAT., CIVISMO, PAISAJE URBANO...",3000.0,8500.0,2990.0,2990.0,2990.0,2990.0,2990.0,5510.0,64.8235294118,5500.0,0.0,5500.0,0.0,5510.0,0.0,0.0,0.0,0.0,0.0,2990.0,35.1764705882,35.1764705882,100.0
14560.0,2019.0,N,,1511,22699,,GASTOS DIVERSOS CALIDAD URBANA,600.0,10013.0,9985.54,9985.54,9211.59,8903.59,7971.89,27.46,0.274243483471,9413.0,6413.0,3000.0,0.0,801.41,0.0,773.95,308.0,931.7,0.0,0.0,99.7257565165,91.9963048038,86.541954212
14561.0,2019.0,N,,1511,22706,,CTO. REALIZACION GRATITIS EN JARDINES,6000.0,6000.0,7942.02,7942.02,5542.05,5542.05,5542.05,-1942.02,-32.367,0.0,0.0,0.0,0.0,457.95,0.0,2399.97,0.0,0.0,0.0,5999.97,132.367,92.3675,100.0
14770.0,2019.0,N,,1511,48000,,CONCURSO MURALES/GRAFITIS,6000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,-1000.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,100.0,100.0,100.0
14930.0,2019.0,N,,1511,62500,,ACTUACIONES PARA CALIDAD URBANA,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,0.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14854.0,2019.0,N,,1532,13108,,RETRIBUC. PEONES AGRICOLAS CONS. COM. 2018,0.0,53039.31,51039.31,51039.31,51039.31,51039.31,51039.31,2000.0,3.77078811923,53039.31,53039.31,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2292118808,96.2292118808,100.0
14882.0,2019.0,N,,1532,13109,,RETRIBUC. PEONES AGRICOLAS S.EP.E. 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5971.32,0.0,0.0,0.0,0.0,5971.32,0.0,0.0,0.0,0.0,0.0,0.0,5971.32,0.0,0.0,0.0
14856.0,2019.0,N,,1532,16004,,SEG. SOC. PEONES AGRICOLAS CONS. COM. 2018,0.0,22848.44,16504.59,16504.59,16504.59,16504.59,16504.59,6343.85,27.7649152415,22848.44,22848.44,0.0,0.0,6343.85,0.0,0.0,0.0,0.0,0.0,0.0,72.2350847585,72.2350847585,100.0
14885.0,2019.0,N,,1532,20000,,ARRENDAMIENTO DE TERRENOS,0.0,0.0,5460.13,5460.13,3448.5,0.0,0.0,-5460.13,0.0,0.0,0.0,0.0,0.0,-3448.5,0.0,2011.63,3448.5,0.0,0.0,0.0,0.0,0.0,0.0
14255.0,2019.0,N,,1532,21000,,MTO. VIAS PUBLICAS,54000.0,54000.0,18085.05,18085.05,14830.69,13499.26,13499.26,35914.95,66.5091666667,0.0,0.0,0.0,0.0,39169.31,0.0,3254.36,1331.43,0.0,0.0,76.16,33.4908333333,27.4642407407,91.0224675993
