#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
,2015.0,,,130,22199,,SUMINISTROS DIVERSOS P.I.T.,1000.0,1000.0,,,1604.45,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,130,22300,,SERVICIO AUTOBUS P.I.T.,7000.0,7000.0,,,6184.02,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,130,22601,,ATENCIONES PROTOCOLARIAS POLICIA LOCAL,0.0,0.0,,,1626.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,130,22609,,GASTOS CONCURSO P.I.T.,0.0,2150.0,,,0.0,,,,,2150.0,,,,,,,,,,,,,
,2015.0,,,130,22699,,MATERIAL TECNICO Y  GTOS. DIVERSOS POLICIA,4000.0,3074.35,,,2728.08,,,,,-925.65,,,,,,,,,,,,,
,2015.0,,,130,22701,,RETIRADA DE VEHICULOS DE LA VIA PUBLICA,48400.0,33400.0,,,24778.21,,,,,-15000.0,,,,,,,,,,,,,
,2015.0,,,130,22706,,SERVICIO APOYO TRAMIT. PROCED. JUDICIALES,0.0,0.0,,,4719.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,130,22788,,R.E. RETIRADA VEHICULOS DE LA VIA PUBLICA,1043.1,1043.1,,,1043.1,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,130,62290,,CUARTEL POLICIA LOCAL Y PROTECC. CIVIL,0.0,60986.0,,,0.0,,,,,60986.0,,,,,,,,,,,,,
,2015.0,,,130,62400,,ADQUISICION VEHICULO POLICIAL Y OTR. INVERSIONES,1000.0,1925.65,,,925.65,,,,,925.65,,,,,,,,,,,,,
,2015.0,,,135,21300,,MATERIAL TECNICO PROTEC. CIVL,1810.0,1810.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,135,21400,,MTO. VEHICULOS PROT. CIVIL,5200.0,2200.0,,,1533.95,,,,,-3000.0,,,,,,,,,,,,,
,2015.0,,,135,22104,,VESTUARIO PROTEC. CIVIL,2000.0,2000.0,,,1764.18,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,135,22601,,GTOS. PROTOCOLO PROTEC. CIVIL,0.0,0.0,,,2805.51,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,135,22606,,CURSOS Y FORMACION PROTEC. CIVIL,1000.0,1000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,135,22609,,PLANES ACTUACION PROTEC. CIVIL,2500.0,2500.0,,,540.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,135,62500,,INVERSIONES PROTECCION CIVIL,1000.0,1000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12000,,RETRIBUCIONES BASICAS URBANISMO-A1,51933.84,51933.84,,,45650.25,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12001,,RETRIBUCIONES BASICAS URBANISMO-A2,92413.2,92413.2,,,106865.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12003,,RETRIBUCIONES BASICAS URBANISMO-C1,91720.02,91720.02,,,72383.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12004,,RETRIBUCIONES URBANISMO-C2,125038.63,125038.63,,,116438.38,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12005,,RETRIBUCIONES BASICAS URBANISMO-E,122811.3,122811.3,,,117666.34,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12009,,OTRAS RETRIBUCIONES URBANISMO,0.0,0.0,,,32153.52,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,12100,,COMPLEMENTO DESTINO URBANISMO,269968.19,-8226.53,,,186717.25,,,,,-278194.72,,,,,,,,,,,,,
,2015.0,,,150,12101,,COMPLEMENTO ESPECIFICO URBANISMO,400219.94,400219.94,,,263068.77,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,13002,,OTRAS REMUNERAC. PERS. LABORAL OBRAS Y SERV.,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,13100,,PERSONAL LABORAL TEMPORAL URBANISMO,0.0,0.0,,,1845.06,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,15000,,PRODUCTIVIDAD FUNCIONARIOS URBANISMO,37444.38,37444.38,,,95764.47,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,15100,,GRATIFICACIONES PERSONAL URBANISMO,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,16000,,SEGURIDAD SOCIAL FUNCIONARIOS URBANISMO,336926.6,183026.81,,,287675.82,,,,,-153899.79,,,,,,,,,,,,,
,2015.0,,,150,16001,,SEG. SOCIAL PERSONAL LABORAL URBANISMO,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,21000,,MTO. Y CONSERV. ESPACIOS PUBLICOS E INFRAESTRUCTUR,50000.0,12059.98,,,4664.46,,,,,-37940.02,,,,,,,,,,,,,
,2015.0,,,150,21200,,CUOTA MTO. EDIFICIOS Y OTRAS INSTALACIONES,1000.0,1000.0,,,824.16,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,21288,,R.E. CUOTA MTO. EDIFICIOS Y OTRAS INSTALAC.,1120.92,1120.92,,,926.38,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,21300,,MTO. MAQUINARIA URBANISMO,1500.0,1500.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22111,,MATERIAL TECNICO Y ESPECIAL URBANISMO,2000.0,2000.0,,,2904.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22609,,JORNADAS PARTICIPATIVAS DESARROLLO URBANO SOSTENIB,0.0,0.0,,,928.03,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22699,,GTOS. DIVERSOS URBANISMO,6000.0,6000.0,,,2998.38,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22702,,ESTUDIOS Y TRABAJOS TECNICOS DE PROFESIONALES,0.0,0.0,,,645.33,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22706,,"PROYECTOS, ESTUDIOS Y TRAB. TECNICOS URBANISMO",40000.0,40000.0,,,42027.54,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,22799,,OBRAS DE EJECUCION SUBSIDIARIA,100.0,78214.95,,,2141.7,,,,,78114.95,,,,,,,,,,,,,
,2015.0,,,150,60090,,REINCORPORACION A P.M.S.,0.0,150553.3,,,12306.32,,,,,150553.3,,,,,,,,,,,,,
,2015.0,,,150,60092,,UNIDADES DE ACTUACION VARIAS,0.0,3852.0,,,0.0,,,,,3852.0,,,,,,,,,,,,,
,2015.0,,,150,60093,,CAMPO DE VUELO,0.0,1200000.0,,,0.0,,,,,1200000.0,,,,,,,,,,,,,
,2015.0,,,150,60094,,NUEVA LIQUIDACION A.U. POLARIS,0.0,355292.45,,,0.0,,,,,355292.45,,,,,,,,,,,,,
,2015.0,,,150,60100,,POSTIGOS. PLATAFORMA UNICA,0.0,160725.0,,,130766.44,,,,,160725.0,,,,,,,,,,,,,
,2015.0,,,150,60902,,PASEO DE LA COSTERA,0.0,15526.45,,,7755.89,,,,,15526.45,,,,,,,,,,,,,
,2015.0,,,150,60961,,ACTUACIONES P.P. LOS SECANOS,0.0,103354.46,,,0.0,,,,,103354.46,,,,,,,,,,,,,
,2015.0,,,150,61900,,ACONDICIONAM. CAMINOS MPALES.-BACHEOS,0.0,42000.0,,,0.0,,,,,42000.0,,,,,,,,,,,,,
,2015.0,,,150,61901,,ACTUACIONES MEJORA ACCESIBILIDAD,15000.0,15000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,150,61902,,VIAL ACCESO BARRIO DE LOS DOLORES,0.0,974491.43,,,0.0,,,,,974491.43,,,,,,,,,,,,,
,2015.0,,,150,61991,,CONTR. ESPEC. RESTAURACION FACHADAS C/ LARGA,0.0,448.0,,,0.0,,,,,448.0,,,,,,,,,,,,,
,2015.0,,,150,62700,,INFRAESTRUCTURAS BALNEARIO,0.0,3484508.57,,,0.0,,,,,3484508.57,,,,,,,,,,,,,
,2015.0,,,1532,13100,,PERS. LABORAL TEMPORAL OBRAS Y SERVICIOS,54205.2,54205.2,,,18198.35,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,1532,13101,,PEONES AGRICOLAS OBR. Y SERV. CONSEJOS COMARCALES,40529.4,103579.4,,,70768.2,,,,,63050.0,,,,,,,,,,,,,
,2015.0,,,1532,16001,,SEGURIDAD SOCIAL PERSONAL LABORAL O.Y SERVICIOS,16570.14,156570.14,,,22173.8,,,,,140000.0,,,,,,,,,,,,,
,2015.0,,,1532,21000,,MTO. VIAS PUBLICAS Y CONSEJOS COMARCALES,76000.0,56334.25,,,38113.18,,,,,-19665.75,,,,,,,,,,,,,
,2015.0,,,1532,21001,,ACTUAC. DE EXCAVAC. Y RESTAURAC. CASTILLO Y ENTORN,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,1532,21088,,R.E. MTO. VIAS PUBLICAS,98.95,98.95,,,98.95,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,1532,21200,,MTO. EDIFICIOS E INST. PUBLICAS,45000.0,26868.39,,,23868.19,,,,,-18131.61,,,,,,,,,,,,,
,2015.0,,,1532,22000,,SUMINISTRO CARTELERIA LICENCIA DE OBRA,10890.0,5890.0,,,3327.5,,,,,-5000.0,,,,,,,,,,,,,
,2015.0,,,1532,60902,,III TRAMO CMNO. COLEGIO AZARAQUE,17500.0,17500.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,1532,61901,,PAVIMENTACION CALLES. PLAN ASFALTO,0.0,60000.0,,,46806.43,,,,,60000.0,,,,,,,,,,,,,
,2015.0,,,1532,61992,,PAVIMENTAC. C/ CAÑADAS Y OTR. P.O.S. 2010,0.0,11446.0,,,0.0,,,,,11446.0,,,,,,,,,,,,,
,2015.0,,,1532,62500,,INVERSIONES EN ESPACIOS  PUBLICOS,0.0,20206.79,,,20206.79,,,,,20206.79,,,,,,,,,,,,,
,2015.0,,,160,62200,,PROTECCION CONTRA INCENDIOS NAVE M.C.T.,3000.0,3000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,161,22101,,SUMINISTRO AGUA POTABLE,2800000.0,2990928.08,,,2990928.08,,,,,190928.08,,,,,,,,,,,,,
,2015.0,,,161,22188,,R.E. SUMINISTRO AGUA POTABLE,29447.69,29447.69,,,29447.69,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,161,22502,,"CANON VERTIDOS, SANEAM. Y OTROS",12000.0,12000.0,,,15409.06,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,161,61900,,REDES DE ABASTECIMIENTO DE AGUA EN LAS FLOTAS,0.0,60000.0,,,50069.99,,,,,60000.0,,,,,,,,,,,,,
,2015.0,,,161,62500,,INVERSIONES AGUA POTABLE Y SANEAMIENTO,1000.0,11697.95,,,10697.95,,,,,10697.95,,,,,,,,,,,,,
,2015.0,,,1621,22700,,"RECOGIDA DE ENSERES, AVIFAUNA Y ANIMALES",25700.0,25700.0,,,20945.28,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,1621,22788,,R.E. CONTROL AVIFAUNA,768.0,768.0,,,768.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,163,22700,,RECOGIDA Y ELIMINACION R.S.U Y LIMPIEZA VIARIA,2240000.0,2244832.64,,,2211730.28,,,,,4832.64,,,,,,,,,,,,,
,2015.0,,,165,20300,,INSTALACIONES ELECTRICAS ACTOS EVENTUALES,65000.0,65000.0,,,103085.75,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,165,21200,,MTO. ALUMBRADO EDIFICIOS PUBLICOS,10000.0,10000.0,,,3988.59,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,165,21300,,MTO. ALUMBRADO PUBLICO,45000.0,45000.0,,,45971.14,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,165,22501,,TASAS ALUMBRADO PUBLICO,3500.0,3500.0,,,2977.92,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,165,60900,,EFICIENCIA ENERGETICA ALUMB. Bº LOS DOLORES-POS15,139877.78,139877.78,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,165,60990,,ALUMBRADO PUBLICO BARRIO SAN JOSE,0.0,4122.0,,,0.0,,,,,4122.0,,,,,,,,,,,,,
,2015.0,,,165,63292,,ALUMBRADO PUBL. BARRIO LOS DOLORES Y OTR.,0.0,4655.0,,,0.0,,,,,4655.0,,,,,,,,,,,,,
,2015.0,,,170,12001,,RETRIB.  BASICAS MEDIO AMBIENTE-A2,6453.26,6453.26,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,12003,,RETRIB. BASICAS MED.AMBIENTE-C1,13857.82,13857.82,,,16102.47,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,12004,,RETRIB. BASICAS MED. AMBIENTE-C2,4783.08,4783.08,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,12009,,OTRAS RETRIBUCIONES MEDIO AMBIENTE,0.0,0.0,,,1080.83,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,12100,,COMPLEMENTO DESTINO MEDIO AMBIENTE,13254.71,13254.71,,,6508.16,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,12101,,COMPLEMENTO ESPECIFICO MEDIO AMBIENTE,17116.54,17116.54,,,8597.28,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,15000,,PRODUCTIVIDAD FUNCIONARIOS MEDIO AMBIENTE,1153.43,1153.43,,,1525.46,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,16000,,SEGURIDAD SOCIAL  FUNCIONARIOS MED. AMBIENTE,16168.67,16168.67,,,10182.74,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,21400,,MTO. BICIALHAMA,5000.0,0.0,,,0.0,,,,,-5000.0,,,,,,,,,,,,,
,2015.0,,,170,22000,,MATERIAL OFICINA MEDIO AMBIENTE,1000.0,1000.0,,,0.8,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,22400,,SEGUROS CONCEJ. MEDIO AMBIENTE,0.0,0.0,,,370.02,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,22500,,TASA MTO. UMBRIA CARRASCOY,1500.0,1500.0,,,150.45,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,22608,,CONSERVACION MALVASIA. PROYECTO LIFE,0.0,1003.47,,,0.0,,,,,1003.47,,,,,,,,,,,,,
,2015.0,,,170,22609,,SENDALHAMA Y EDUCACION Y PROMOCION AMBIENTAL,18000.0,8023.4,,,7020.78,,,,,-9976.6,,,,,,,,,,,,,
,2015.0,,,170,22700,,RECOGIDA SELECTIVA Y GESTION ECOPARQUE,23600.0,13600.0,,,14530.35,,,,,-10000.0,,,,,,,,,,,,,
,2015.0,,,170,22706,,ACTUACION EN PARCELAS MPALES. INTERES NATURAL,3000.0,3000.0,,,338.8,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,22788,,R.E. HUERTOS ECOLOGICOS FAMILIARES,1030.08,1030.08,,,1011.54,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,22799,,MTO. HUERTOS ECOLOGICOS FAMILIARES,12000.0,9500.0,,,8264.46,,,,,-2500.0,,,,,,,,,,,,,
,2015.0,,,170,24000,,EDICIONES Y DIVULGACION MEDIO AMBIENTAL,1000.0,1000.0,,,510.62,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,170,48000,,"CONVENIO HUERTOS ECOLOG. FAMIL. ""LA ALMAJARA""",2500.0,0.0,,,0.0,,,,,-2500.0,,,,,,,,,,,,,
,2015.0,,,170,48001,,SUBVENCIONES PARA ACTIV. DIVULGACION AMBIENTAL,2000.0,0.0,,,0.0,,,,,-2000.0,,,,,,,,,,,,,
,2015.0,,,170,48002,,ASOCIACION CULTURAL ORNITOLOGICA ALHAMEÑA,750.0,0.0,,,0.0,,,,,-750.0,,,,,,,,,,,,,
,2015.0,,,170,60090,,ADQUISICION Y MEJORA M.A.,0.0,10452.63,,,0.0,,,,,10452.63,,,,,,,,,,,,,
,2015.0,,,170,62100,,CREACION SENDEROS ECOTURISTICOS,2000.0,9967.2,,,2134.44,,,,,7967.2,,,,,,,,,,,,,
,2015.0,,,170,62202,,PUNTOS VERDES EN ESPACIOS PROTEGIDOS,0.0,27000.0,,,0.0,,,,,27000.0,,,,,,,,,,,,,
,2015.0,,,170,62300,,INSTALACIONES ENERGIAS RENOVABLES,30000.0,35000.0,,,0.0,,,,,5000.0,,,,,,,,,,,,,
,2015.0,,,170,62302,,IMPLANTAC. MEDIDAS BAJO COSTE EIN INSTALAC. MPL.,0.0,13000.0,,,0.0,,,,,13000.0,,,,,,,,,,,,,
,2015.0,,,170,62303,,PROYECTO MEDEA,7000.0,11000.0,,,0.0,,,,,4000.0,,,,,,,,,,,,,
,2015.0,,,171,12003,,RETRIB. BASICAS P. Y  JARDINES-C1,4942.42,4942.42,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,12004,,RETRIB. BASICAS P. Y JARDINES-C2,28641.73,28641.73,,,13306.56,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,12005,,RETRIB. BASICAS P. Y JARDINES-E,29748.12,29748.12,,,24893.13,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,12009,,OTRAS RETRIBUCIONES PARQUES Y JARDINES,0.0,0.0,,,4186.04,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,12100,,COMPLEM. DESTINO PARQUES Y JARDINES,30426.76,30426.76,,,12771.96,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,12101,,COMPLEM. ESPECIFICO PARQUES Y JARDINES,54219.48,54219.48,,,23139.83,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,13000,,PERSONAL LABORAL FIJO P. Y JARDINES,39251.8,39251.8,,,41984.52,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,13002,,OTRAS REMUNERACIONES PERS. LAB. P. Y J.,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,13100,,RETRIBUCIONES PERSONAL LABORAL TEMPORAL P.Y J.,0.0,0.0,,,11206.04,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,15000,,PRODUCTIVIDAD FUNCIONARIOS P. Y JARDINES,5092.91,5092.91,,,9403.94,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,15001,,PRODUCTIVIDAD LABORALES P.YJARDINES,1568.56,1568.56,,,4407.07,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,16000,,SEGURIDAD SOCIAL FUNCIONARIOS P. Y JARDINES,46526.78,46526.78,,,27006.17,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,16001,,SEG. SOCIAL PERSONAL LABORAL P. Y JARDINES,14464.28,14464.28,,,14318.44,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,21000,,MTO. GRAL. P. Y JARDINES,214000.0,186394.04,,,183340.36,,,,,-27605.96,,,,,,,,,,,,,
,2015.0,,,171,21088,,R.E. MTO. GRAL. PARQUES Y JARDINES,1515.8,1515.8,,,1272.47,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,21300,,MTO. JUEGOS INFANTILES EN P. Y JARDINES,6000.0,0.0,,,0.0,,,,,-6000.0,,,,,,,,,,,,,
,2015.0,,,171,22699,,FUMIGACION Y PODAS P. Y JARDINES,20000.0,20000.0,,,19188.87,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,22706,,REDACCION DE PROYECTOS ZONAS VERDES,0.0,0.0,,,1597.2,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,22799,,GESTION RESIDUOS VEGETALES EN JARDINES,2000.0,2000.0,,,1853.5,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,171,60900,,"PASEO LA CUBANA, AMPLIAC. JARDIN LA CUBANA",0.0,256000.0,,,0.0,,,,,256000.0,,,,,,,,,,,,,
,2015.0,,,171,60990,,ACONDICIONAMIENTO JARDIN PACO RABAL,0.0,39351.0,,,0.0,,,,,39351.0,,,,,,,,,,,,,
,2015.0,,,171,62300,,EQUIPAMIENTO P. Y JARDINES,1000.0,18605.96,,,17605.96,,,,,17605.96,,,,,,,,,,,,,
,2015.0,,,221,16009,,ACCIDENTE Y COMPLEMENTO ACCIDENTE,64500.0,64500.0,,,190297.34,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,221,16104,,INDEMNIZACION POR JUBILACION,7900.0,7900.0,,,19963.04,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,221,16200,,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,10000.0,10000.0,,,8096.62,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,221,16204,,ACCION SOCIAL,10000.0,10000.0,,,7322.66,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,221,16400,,COMPLEMENTO FAMILIAR,3000.0,3000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,12000,,RETRIB. BASICAS S.SOCIALES-A1,23709.24,23709.24,,,10339.3,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,12001,,RETRIB. BASICAS S.SOCIALES-A2,60328.33,45328.33,,,37325.86,,,,,-15000.0,,,,,,,,,,,,,
,2015.0,,,2310,12003,,RETRIB. BASICAS S.SOCIALES-C1,4942.42,4942.42,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,12004,,RETRIB. BASICAS S.SOCIALES-C2,19510.02,19510.02,,,23134.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,12009,,OTRAS RETRIBUCIONES SERVICIOS SOCIALES,0.0,0.0,,,6940.77,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,12100,,COMPLEMENTO DESTINO S.SOCIALES,63345.16,43345.16,,,31238.88,,,,,-20000.0,,,,,,,,,,,,,
,2015.0,,,2310,12101,,COMPL. ESPECIFICO S.SOCIALES,67752.21,42752.21,,,32374.44,,,,,-25000.0,,,,,,,,,,,,,
,2015.0,,,2310,13002,,OTRAS REMUNERACIONES PERS. LAB. SERV. SOCIALES,0.0,0.0,,,302.21,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,13100,,PERSONAL LABORAL TEMPORAL  SERV. SOCIALES,153731.78,153731.78,,,158255.31,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,15000,,PRODUCTIVIDAD FUNCIONARIOS SERVICIOS SOCIALES,7691.92,7691.92,,,9108.11,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,15001,,PRODUCTIVAD LABORALES SERV. SOCIALES,5440.1,5440.1,,,9922.47,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,16000,,SEGURIDAD SOCIAL FUNCIONARIOS S.SOCIALES,65242.75,65242.75,,,39676.36,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,16001,,SEG. SOCIAL PERSONAL LABORAL SERV.SOCIALES,46538.28,46538.28,,,55341.04,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,21200,,MTO. CENTRO SERVICIOS SOCIALES,0.0,0.0,,,89.54,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,22000,,MATERIAL OFICINA SERV. SOCIALES,1094.0,1094.0,,,96.82,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,22001,,BANCO DE LIBROS,0.0,3964.36,,,3964.36,,,,,3964.36,,,,,,,,,,,,,
,2015.0,,,2310,22105,,"PROD. ALIMENTICIOS, ENVASES, COMIDA, AGUA",3500.0,3500.0,,,3598.59,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,22300,,TRANSPORTE USUARISO CENTRO PSICOSOCIAL,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2015.0,,,2310,22609,,"INCLUSION, PREVENC. INFANCIA, VOLUNTARIADO",43500.0,38200.0,,,34819.67,,,,,-5300.0,,,,,,,,,,,,,
,2015.0,,,2310,22688,,R.E. TALLERES DINAMIZACION SOCIAL,1217.5,1217.5,,,1217.5,,,,,0.0,,,,,,,,,,,,,
